# {"t_start": 1765801489.4561884, "env_id": "Bpp-v0"} 
r,l,t
3.3,9,171.307603
1.56,7,173.00229
2.3,6,173.914924
1.78,6,174.829545
4.32,11,176.875568
3.3,7,178.633252
2.54,9,180.452907
3.9,11,182.243621
5.05,12,184.093004
4.24,12,186.890653
2.64,9,187.885654
4.32,14,190.55199
1.42,8,192.275011
6.22,18,195.351301
3.2,11,197.910929
1.98,9,198.915584
2.63,10,200.705583
2.24,10,202.587223
3.26,8,204.56714
2.16,8,206.324203
3.85,12,208.171838
3.4,9,209.952811
4.7,8,210.915115
1.3,6,212.793123
2.8,9,213.794456
4.44,12,216.331454
3.72,9,218.095108
3.66,10,219.857745
4.6,11,221.962743
3.24,9,223.670413
2.98,9,224.677122
5.35,8,226.395806
2.08,7,227.342806
4.36,13,229.955503
2.66,11,232.024757
2.56,7,233.732759
5.24,12,235.601039
2.65,8,237.310329
3.24,12,239.170612
3.94,10,241.185328
4.04,18,244.729555
5.44,15,247.455604
2.8,7,248.497602
3.68,14,251.700198
1.84,7,252.644902
4.48,14,255.266634
3.96,15,257.947298
2.4,11,260.029734
5.39,16,262.808367
2.64,18,266.311256
2.8,9,268.309945
2.72,14,271.107374
3.44,11,272.949836
4.28,10,274.757136
5.0,20,278.617625
3.16,10,280.426342
4.4,15,283.112975
2.27,12,284.994219
4.31,17,288.762601
4.28,12,290.602272
1.48,5,291.493903
1.66,6,292.415904
4.4,11,294.217564
2.07,7,296.191192
3.0,10,297.98482
3.14,8,298.959825
3.25,9,300.716627
2.36,13,303.319652
3.8,14,306.227936
5.0,13,308.092626
2.04,10,309.903292
4.6,14,312.54165
2.38,10,314.621304
1.93,6,315.544984
5.4,12,318.115958
3.44,11,319.971305
5.15,10,321.813992
1.18,7,322.785013
2.17,7,324.72029
4.0,9,325.757315
3.04,7,327.488603
3.6,10,329.29132
3.5,13,331.194605
2.71,7,333.123603
1.78,10,334.888291
3.5,8,335.866292
2.56,9,337.582978
2.6,11,339.38361
5.18,18,343.113333
2.5,9,344.842963
1.32,7,345.801655
4.52,17,349.283332
5.52,19,352.381637
2.16,6,354.074346
1.88,4,354.194349
2.14,8,355.951
4.7,15,358.66967
3.27,10,360.740323
5.28,16,363.464014
2.5,11,365.27669
3.81,12,367.908375
2.2,12,370.083646
3.75,13,372.749367
4.0,7,373.696358
5.6,15,376.37464
5.28,13,379.216315
5.5,11,381.035317
6.9,13,383.643986
6.5,9,384.664354
3.54,10,386.427353
1.98,7,388.384684
3.91,9,390.140342
2.64,8,391.137036
4.4,12,393.714073
4.48,13,395.604731
1.7,10,397.641419
6.2,14,400.274113
5.2,9,402.032087
6.45,13,403.936788
2.0,10,405.742886
2.57,15,408.707538
6.7,13,411.35624
4.4,9,413.149922
3.41,8,414.139588
4.48,12,416.985246
4.0,10,418.760938
2.4,7,419.702937
4.48,15,422.393599
2.66,9,424.171286
5.6,14,427.040969
5.45,9,428.783943
4.46,12,430.635301
4.86,10,432.425972
1.2,5,433.358973
5.02,15,436.305327
3.82,12,438.153323
5.8,11,440.739978
4.92,15,443.716649
4.08,12,445.565972
3.8,11,447.400684
3.28,11,449.251338
2.0,8,450.98368
1.93,7,451.948653
4.22,14,454.861005
5.9,10,456.650666
4.56,17,460.119326
3.8,12,462.315361
2.47,8,464.040668
0.56,4,464.178669
3.54,13,466.846332
7.0,10,468.626017
3.04,10,470.45369
4.38,13,473.350374
3.8,20,476.994668
5.75,14,479.015347
3.85,6,480.96305
4.1,13,482.896517
3.2,8,484.634824
4.12,15,487.30453
4.05,9,489.104513
2.37,6,490.363816
2.24,7,491.319783
3.3,8,493.048479
2.12,8,494.027473
3.96,13,496.656787
6.9,17,499.64848
5.58,17,503.126142
6.0,15,505.805468
4.68,13,507.725207
5.75,9,509.696206
4.23,11,511.517488
2.84,9,513.275484
4.21,13,515.920858
4.52,11,517.993544
4.5,12,519.864235
3.22,10,521.656229
6.25,16,525.192486
2.81,12,527.357132
2.0,13,529.9998
4.68,12,531.886425
2.72,9,533.608428
4.95,9,535.376828
2.73,9,536.653285
4.72,12,539.224926
3.9,13,541.096668
2.52,9,542.823648
5.31,11,544.664996
1.89,9,546.643612
3.27,13,549.253612
5.5,9,551.008934
4.0,13,552.87461
3.96,11,555.012335
4.4,14,557.703977
3.0,10,559.492638
4.0,13,562.142279
3.0,10,564.231929
3.56,12,566.109605
0.96,7,567.84598
5.64,24,571.579301
3.2,8,573.606955
4.1,13,576.185609
3.47,8,577.173275
5.15,8,578.904299
3.16,13,580.782929
4.68,15,583.750561
2.34,9,585.497906
3.72,9,587.24093
4.4,11,589.028594
4.44,12,591.905923
3.22,15,594.619239
2.64,9,595.644248
3.03,9,597.446909
3.32,16,600.247909
4.8,13,603.145501
4.54,17,605.917838
5.8,13,608.586515
3.12,12,610.756759
3.3,11,613.304429
5.28,11,615.119122
7.25,10,616.899776
4.8,10,618.71647
3.5,12,620.801468
2.38,10,622.591169
5.3,10,624.381804
4.8,10,626.15751
3.66,15,629.119812
3.5,10,630.896098
4.12,15,633.569778
4.8,10,635.421458
3.04,7,637.115118
5.06,17,640.108738
4.9,18,643.699399
3.2,9,644.701589
2.8,13,647.605627
1.5,8,649.328292
1.5,7,650.285965
4.67,19,653.854641
3.8,13,655.746304
1.52,7,657.676323
4.2,15,660.343025
4.18,21,663.906373
3.45,10,665.952049
6.2,12,667.818742
7.52,15,670.501034
5.05,13,673.130729
3.64,13,676.060075
4.42,16,678.808751
3.18,11,680.643729
2.98,11,682.431385
4.34,16,685.432673
1.53,6,687.120691
4.64,14,689.042989
2.64,12,691.675329
5.6,12,693.839513
4.2,8,695.562118
4.52,17,698.327806
3.44,12,700.886952
5.1,15,703.859586
3.66,12,705.725936
4.0,8,707.422966
4.88,17,710.170215
4.84,13,713.045951
5.55,10,714.875254
5.75,14,716.806253
5.0,10,718.683921
3.88,17,722.767297
4.42,20,726.587223
3.24,9,728.430223
4.7,15,731.653573
3.0,10,733.533249
4.54,15,736.241781
4.36,17,738.947999
4.13,16,741.915634
3.8,12,744.494151
6.26,20,748.016472
6.0,13,750.143119
4.76,17,753.578395
3.64,12,755.415045
7.3,15,758.125735
3.5,10,760.190841
4.8,13,762.838521
4.45,15,765.522452
4.29,13,767.437451
3.66,11,769.507107
1.42,5,770.407774
5.67,16,773.870438
4.55,17,776.645854
4.2,14,779.508548
2.01,8,780.495719
4.2,13,783.084714
3.16,8,784.794798
5.32,15,787.714465
4.84,12,789.573212
5.0,16,792.266909
6.0,10,794.032609
4.0,8,795.997929
5.7,9,797.78421
3.28,10,799.574875
5.3,11,801.377877
5.48,15,804.085544
6.9,13,806.231029
4.48,16,809.699403
4.25,15,812.309742
2.7,9,813.385771
7.2,15,816.306035
3.5,13,818.951684
4.19,11,820.775403
2.28,8,822.515078
5.4,14,825.377239
7.0,15,828.020912
5.19,19,830.860282
5.26,16,834.587309
4.6,13,836.47931
3.94,15,839.175982
4.36,11,841.004633
6.55,15,843.934306
4.0,9,845.701004
3.3,9,847.452686
3.34,16,850.212047
4.7,17,853.966686
3.92,12,855.83337
5.1,12,857.650369
4.65,15,860.571543
6.74,18,864.050212
0.6,2,864.10823
3.74,11,866.678518
5.74,17,869.637824
3.04,9,871.381173
4.88,14,873.979782
6.15,16,876.675111
4.13,11,878.777109
5.76,17,881.551762
2.26,9,883.335425
4.4,9,885.107594
2.85,7,886.070746
3.26,16,889.776391
5.68,13,891.669728
3.52,11,893.476726
3.16,15,896.160064
4.16,11,898.960723
4.29,12,900.812384
5.54,19,904.34903
4.36,15,907.264426
4.6,15,909.929075
2.62,11,911.736775
3.42,11,913.523436
3.18,8,915.481226
4.74,14,918.117226
5.56,16,920.869892
7.1,15,923.580534
4.36,17,926.599835
4.88,13,929.223186
5.14,14,931.865569
4.0,10,933.919241
5.0,9,934.925883
3.03,9,936.709572
4.2,13,939.331588
4.72,13,941.184187
6.8,18,944.939455
6.85,12,946.761091
7.85,11,949.276762
3.41,10,951.130454
5.0,17,954.136097
2.84,10,955.898415
3.78,18,959.607686
6.7,13,961.709297
2.34,9,963.482965
5.98,21,967.090292
2.8,10,968.882312
4.12,10,970.974664
6.6,14,973.63233
5.61,17,976.404622
7.0,15,979.15729
6.64,18,982.918919
2.15,7,983.850911
4.95,20,987.35922
4.0,16,991.096875
4.8,16,993.807549
4.35,13,995.695244
4.64,12,998.549941
5.29,14,1001.237577
6.0,10,1003.037263
5.2,17,1005.820748
4.48,15,1008.787786
5.32,20,1012.412744
6.25,12,1014.236747
3.9,11,1017.101746
4.5,11,1018.943748
6.5,13,1020.865889
3.08,14,1023.501528
4.36,18,1027.215839
4.28,18,1029.985143
2.3,9,1031.710166
4.3,11,1033.508815
5.0,11,1036.296137
5.57,15,1038.963795
3.62,10,1040.768791
3.0,10,1042.54647
5.15,14,1044.717862
3.48,11,1047.31512
1.7,7,1048.287463
3.8,14,1050.957825
4.08,11,1052.808801
5.15,13,1055.699841
4.68,15,1058.376978
4.2,9,1059.401608
5.52,17,1063.150354
6.19,13,1065.039011
1.65,6,1066.709633
7.0,12,1068.548296
6.0,14,1071.205971
3.88,11,1073.249654
4.6,12,1075.067977
6.1,13,1077.64467
5.8,14,1080.275698
4.55,8,1081.490357
6.5,12,1084.072979
3.96,13,1085.944639
3.18,12,1088.544323
4.8,11,1090.615716
4.5,18,1094.153381
6.72,21,1097.78572
4.0,12,1099.907356
3.64,11,1101.695016
6.45,15,1104.341017
4.66,15,1107.036354
6.0,13,1109.906608
3.88,14,1112.551856
4.81,11,1114.324534
3.86,14,1116.995862
4.6,14,1119.895519
5.0,14,1121.791557
4.5,8,1123.545206
3.84,13,1126.164068
4.46,13,1128.266065
3.02,13,1130.858476
3.51,13,1132.724141
4.18,11,1135.258447
4.24,12,1137.551066
4.95,15,1140.775948
4.84,20,1144.723983
4.6,16,1148.002586
3.24,15,1150.869886
4.8,16,1153.684547
4.64,17,1157.706846
5.54,12,1159.718455
5.4,14,1162.586103
5.85,12,1164.572799
2.56,13,1167.573089
5.05,11,1169.435099
4.88,16,1172.310953
4.44,11,1175.048153
4.5,14,1177.325791
4.48,15,1180.076483
4.36,14,1182.692166
6.0,8,1184.385191
1.68,12,1186.456457
4.0,8,1188.143443
4.7,14,1190.74576
5.8,13,1192.586432
4.7,13,1195.432762
5.0,13,1197.292734
6.48,15,1199.966927
4.0,11,1202.605598
5.59,16,1205.572523
4.8,16,1208.296196
5.7,15,1210.970513
7.25,14,1213.90817
6.8,17,1216.651473
3.54,12,1219.270159
1.29,5,1220.19214
5.5,11,1222.267807
6.7,12,1224.099808
7.25,12,1226.638162
6.45,13,1228.487854
2.38,6,1229.468875
6.59,19,1233.248138
5.18,13,1235.880497
5.8,11,1237.785144
2.36,9,1239.707813
7.55,12,1241.904813
4.13,15,1244.851749
5.51,13,1247.686423
6.0,16,1250.892389
5.28,19,1254.537618
5.83,16,1257.34139
4.6,12,1259.276042
5.38,16,1262.975644
4.86,14,1264.885568
6.4,14,1267.47822
5.8,11,1269.514906
4.32,18,1272.954191
5.12,15,1275.595469
4.4,16,1278.518201
4.93,14,1281.204174
2.94,10,1282.980818
6.79,21,1286.632165
6.12,18,1290.418892
0.9,5,1291.336893
6.0,22,1295.030241
7.5,16,1298.072894
4.85,12,1300.744551
5.16,16,1303.463229
5.0,17,1306.438508
6.8,11,1308.936182
4.4,11,1310.75882
4.52,19,1314.276446
4.14,15,1317.192652
5.7,21,1320.895048
2.55,14,1323.623698
5.07,22,1327.530915
3.08,15,1330.236237
4.2,13,1332.926899
5.32,22,1336.830236
3.68,7,1337.781234
3.08,10,1339.584889
2.2,11,1342.169575
7.0,16,1345.070876
4.06,17,1347.772545
6.95,10,1349.538572
3.52,12,1352.393872
5.32,17,1355.104218
3.56,13,1357.708869
4.17,10,1359.474491
4.0,15,1362.457109
3.78,12,1364.321111
5.59,17,1367.028864
6.0,20,1370.919221
4.26,12,1373.494202
6.5,16,1376.194221
5.2,12,1378.054203
5.6,16,1381.800048
2.52,9,1382.799031
6.02,19,1386.311002
4.66,16,1389.301663
4.78,14,1391.909027
5.24,15,1394.586679
5.56,18,1398.303983
6.0,14,1400.894653
4.95,11,1402.707343
4.98,15,1405.374622
6.0,11,1407.454277
8.2,15,1410.128921
3.69,11,1411.923609
4.36,12,1414.499276
5.94,18,1417.554649
3.0,12,1420.171298
6.1,18,1422.964941
4.52,20,1426.822299
4.16,15,1429.487979
4.56,14,1432.135267
3.62,13,1435.020613
4.4,11,1436.823636
5.7,18,1439.606251
5.48,14,1442.213864
4.36,13,1445.094861
7.42,19,1448.672535
5.82,16,1451.431838
4.3,8,1452.432478
4.16,14,1455.330173
4.53,12,1457.875814
5.32,14,1459.797433
5.26,14,1462.707085
5.46,15,1465.418472
4.65,14,1468.080126
5.04,16,1470.810481
5.25,13,1473.661141
6.85,12,1475.482802
5.65,11,1477.304408
4.31,11,1479.853049
4.94,16,1482.776681
4.58,16,1485.479869
5.6,12,1487.309832
6.0,12,1490.230834
5.86,11,1492.074838
4.7,10,1493.876849
7.22,29,1499.512833
2.6,8,1500.495853
4.6,9,1502.265833
6.95,11,1504.084849
4.9,14,1506.736477
5.0,11,1508.787454
4.2,12,1511.371454
5.3,12,1513.185464
3.03,10,1514.970479
5.6,14,1517.89946
6.72,21,1521.475458
5.95,12,1524.049481
5.08,15,1526.989455
1.58,9,1527.98748
4.92,13,1530.627455
5.68,21,1534.261455
4.76,14,1537.193457
1.8,9,1538.996465
7.18,24,1543.636287
4.6,13,1545.803545
4.85,13,1548.469597
5.36,20,1552.055522
8.25,12,1553.907491
5.68,25,1558.665498
5.32,14,1561.329234
6.06,15,1564.270925
7.5,14,1566.905897
6.28,21,1570.538241
5.15,9,1572.32824
7.3,16,1575.270528
4.48,21,1578.870865
4.74,14,1581.53751
4.18,19,1585.3838
5.58,16,1588.074443
5.88,21,1591.941766
4.98,17,1595.419119
5.15,13,1597.280757
5.6,12,1599.89845
5.72,16,1602.885934
2.92,12,1604.745264
4.52,13,1607.358095
6.16,17,1610.401339
6.55,14,1613.067692
6.68,18,1616.558077
4.8,17,1619.637738
4.9,13,1622.265819
5.12,14,1624.190477
6.0,21,1628.784411
3.0,14,1630.689697
5.28,13,1633.277372
3.96,10,1635.046048
3.84,12,1636.877685
3.08,9,1638.884347
6.66,21,1642.433995
3.6,11,1644.966295
6.8,16,1647.946606
5.7,23,1651.595078
4.86,14,1654.220714
5.36,20,1658.095059
4.93,14,1660.796736
3.9,13,1663.426917
5.54,20,1667.225327
6.05,10,1668.992004
3.92,13,1670.858677
5.84,16,1673.570389
3.6,12,1676.358704
2.6,14,1678.974337
4.99,13,1680.853968
4.39,14,1683.738637
5.48,18,1687.261583
5.32,15,1689.943225
7.28,19,1693.056504
5.68,21,1697.476993
4.88,12,1699.341692
7.6,13,1702.222372
4.16,12,1704.077372
4.33,15,1706.74971
3.84,14,1709.378359
5.5,12,1711.471654
5.68,15,1714.171309
6.3,26,1718.622633
5.04,14,1721.541243
6.74,26,1726.022534
5.9,10,1727.815539
4.64,11,1730.637852
4.5,11,1732.460481
6.0,16,1735.196862
6.8,17,1737.977515
5.84,24,1742.879022
4.28,18,1746.4746
5.58,12,1748.61257
2.46,8,1750.329971
3.49,10,1752.090954
5.76,17,1754.778607
4.66,13,1757.646951
4.14,13,1759.538113
5.55,11,1762.076736
8.12,12,1763.93074
4.8,13,1766.837073
6.68,21,1770.517037
7.9,16,1773.217039
5.12,15,1776.183356
4.48,12,1778.044996
5.84,18,1781.599663
5.66,17,1784.409594
4.99,18,1788.208891
5.4,27,1792.69782
6.95,13,1795.582134
4.52,13,1798.187782
6.0,13,1800.081474
6.2,11,1801.897157
5.32,12,1804.788547
7.7,15,1807.439883
4.59,13,1809.326855
4.9,10,1811.157132
2.5,11,1813.982736
6.5,13,1815.869021
4.64,13,1818.521709
4.9,13,1820.416741
4.11,12,1823.273387
6.15,16,1826.02467
7.5,13,1828.618337
5.56,18,1831.621708
3.4,12,1834.225332
6.0,22,1837.824627
4.88,15,1840.754292
4.88,14,1843.372967
6.2,12,1845.210228
4.15,10,1846.95395
4.66,11,1848.768562
5.54,15,1851.71788
3.88,12,1854.30488
4.36,8,1855.266206
7.0,16,1858.998916
4.36,12,1860.85957
7.3,15,1863.545208
7.15,14,1866.203562
4.73,14,1869.135218
3.8,11,1870.978583
2.88,14,1873.585234
4.74,14,1875.46452
6.5,18,1879.181196
4.0,21,1882.787837
6.7,10,1884.565502
6.6,21,1888.437821
4.5,16,1891.905126
4.84,18,1894.747836
5.16,15,1897.645157
5.61,17,1901.163802
4.8,14,1903.081495
4.06,21,1907.739784
4.43,13,1909.610429
4.57,12,1912.212426
4.96,15,1915.154426
3.62,11,1916.954427
4.84,12,1918.775429
6.78,16,1921.463425
4.46,13,1924.330431
4.4,17,1927.030115
5.94,17,1930.515108
3.5,12,1932.621098
5.81,16,1935.34211
5.31,13,1937.958091
6.19,17,1940.733088
5.0,12,1943.566088
4.58,18,1946.348612
5.4,11,1948.919248
4.83,14,1951.039553
3.75,13,1953.636209
4.55,18,1957.135535
4.21,13,1959.011532
5.38,13,1961.839183
6.39,21,1965.422054
5.64,16,1968.125055
2.16,4,1969.254703
5.32,18,1972.754009
4.24,18,1975.570297
6.08,17,1979.39698
3.62,12,1981.243603
6.4,16,1983.914274
4.38,13,1986.570245
4.62,12,1988.697233
3.32,15,1991.402483
4.96,17,1994.880116
4.44,14,1997.063788
7.1,15,1999.718789
5.28,17,2003.16279
3.07,10,2004.946808
4.63,15,2007.869787
4.0,11,2009.667789
4.96,16,2012.410609
0.45,2,2013.213638
5.54,12,2015.355878
5.8,13,2017.973592
6.24,15,2020.677281
4.83,13,2022.533442
4.06,11,2024.607437
4.32,14,2027.311753
5.92,20,2030.894037
3.3,6,2031.82466
6.82,22,2036.377945
5.33,17,2039.129617
3.7,14,2041.825256
3.8,12,2043.940381
5.26,15,2046.606268
2.0,6,2048.28727
5.64,17,2051.059631
8.3,19,2054.880386
4.44,15,2057.581649
5.16,17,2060.344316
3.6,16,2063.256927
4.76,17,2066.779229
4.6,14,2069.609626
6.74,14,2071.821902
5.96,17,2075.290516
4.56,16,2077.985859
4.52,16,2080.984512
3.76,13,2083.566161
5.88,16,2086.23104
4.8,14,2089.116647
6.28,15,2091.754948
4.66,18,2094.554597
5.92,14,2097.223253
2.76,10,2099.296972
4.0,12,2101.896618
6.9,20,2105.512609
4.44,15,2108.484281
6.8,20,2112.054628
7.05,15,2114.699322
6.45,23,2118.663262
6.9,11,2120.442284
6.68,21,2124.737684
4.72,15,2127.635018
5.04,22,2131.257528
6.16,15,2133.972213
4.52,17,2137.020526
4.52,10,2138.844527
5.4,19,2142.432769
5.68,18,2146.278465
4.66,12,2148.162668
5.0,16,2150.897967
8.15,15,2153.837621
4.91,14,2156.465941
4.35,9,2158.186576
7.0,17,2160.937238
6.52,24,2165.625168
4.54,14,2168.266831
6.9,18,2172.072125
4.86,15,2174.774822
6.08,20,2178.342095
6.4,11,2180.181762
5.04,15,2183.120398
4.8,13,2185.039073
0.0,1,2185.825779
6.0,17,2188.588427
5.4,13,2191.48267
4.3,13,2193.349671
4.48,17,2196.803643
5.94,16,2199.76132
3.62,12,2201.611279
5.57,17,2205.066904
4.28,11,2206.845875
7.0,13,2208.942525
6.5,15,2211.622863
4.35,13,2214.283843
6.4,11,2216.091128
7.0,12,2218.998735
3.7,12,2220.889369
7.5,13,2223.487057
3.4,9,2224.482017
7.6,20,2228.333017
4.62,13,2230.988308
8.25,16,2233.671975
7.9,13,2236.546314
5.28,18,2239.324964
5.92,16,2242.733605
8.05,17,2245.740904
6.28,17,2248.485541
4.24,13,2251.110844
5.4,12,2253.026843
5.96,15,2256.0894
5.3,16,2259.590782
5.08,15,2262.284823
2.52,8,2263.31542
2.72,10,2265.370394
3.0,10,2267.207761
7.05,16,2269.92443
4.5,13,2272.5617
4.74,19,2276.305
4.2,11,2278.102671
2.75,5,2279.028679
1.6,9,2280.776282
4.4,12,2282.844314
6.24,28,2288.062886
3.72,12,2289.864541
3.8,17,2293.65786
4.5,9,2294.675889
3.65,12,2297.241632
3.88,11,2299.053304
4.22,14,2302.022392
5.66,16,2304.745075
3.38,11,2306.615739
4.96,15,2309.511221
5.96,18,2313.294527
6.8,14,2315.915802
5.44,14,2317.805754
6.6,13,2320.668401
6.5,16,2323.363593
7.0,12,2325.917493
5.36,18,2328.934653
6.15,11,2330.718314
6.5,12,2333.280025
5.3,18,2336.057368
5.6,16,2339.841024
4.13,17,2342.572661
6.25,12,2344.405305
2.7,11,2347.25128
5.9,18,2350.033585
3.22,13,2352.709233
5.12,15,2355.412907
7.0,13,2357.491599
6.4,14,2360.115226
7.3,15,2362.787885
4.72,19,2366.594184
3.06,11,2368.419895
4.24,11,2370.207573
7.25,17,2373.709492
5.26,14,2376.606846
6.4,13,2378.520819
3.32,11,2380.343478
6.16,16,2384.085103
6.32,21,2387.706421
4.32,14,2390.357761
4.68,15,2393.366398
6.05,15,2396.030775
5.7,20,2399.603421
4.23,12,2401.473064
4.32,16,2404.42073
7.0,14,2407.018754
5.14,13,2409.618404
4.88,17,2412.607678
5.04,17,2415.343677
5.5,9,2417.089965
6.3,19,2420.873628
4.78,16,2423.581282
4.21,12,2426.190628
2.8,9,2427.189662
5.44,19,2430.975632
5.58,16,2433.698353
5.2,16,2437.134677
5.24,16,2440.110353
6.65,12,2441.953371
6.02,21,2445.507241
3.56,16,2449.309168
5.6,20,2453.338855
5.48,15,2456.019409
5.16,16,2459.0117
5.5,14,2461.687766
5.74,11,2463.469408
4.2,15,2466.164032
3.56,14,2469.072351
3.13,10,2470.831014
5.94,16,2473.56269
5.1,15,2476.489363
3.76,15,2479.090635
5.68,21,2482.606295
5.54,28,2488.006664
4.76,13,2489.833982
7.0,16,2492.491599
3.72,12,2495.322291
5.39,14,2497.974266
4.76,17,2500.70359
3.65,13,2503.618246
3.2,11,2505.437882
3.46,12,2507.28553
3.0,13,2510.040303
6.18,15,2513.199995
3.0,12,2515.04772
5.6,21,2518.591768
5.84,19,2522.360985
4.6,14,2524.999642
6.04,18,2528.475295
4.56,14,2530.411928
6.14,14,2533.285235
6.8,13,2535.918141
6.2,16,2538.665788
5.7,16,2541.622135
5.32,17,2545.113769
5.54,12,2546.980213
4.44,20,2550.855511
5.02,15,2553.562173
6.1,14,2556.178812
5.75,14,2559.069501
4.12,10,2560.81885
4.87,13,2562.638847
4.92,17,2566.110495
4.72,14,2568.27517
4.88,12,2570.835184
6.2,16,2573.506836
8.65,15,2576.179419
6.0,13,2579.006162
6.62,24,2582.674482
6.0,12,2585.294181
6.24,20,2589.086852
5.28,10,2590.836844
4.12,13,2592.720842
6.2,15,2595.682528
6.56,20,2599.176209
6.0,13,2601.779467
6.2,18,2605.562797
7.36,22,2609.174446
5.05,9,2610.903783
5.56,15,2613.798436
4.42,15,2616.42908
4.8,16,2619.15577
6.12,19,2622.997106
4.4,18,2625.800771
5.28,12,2628.410448
4.96,14,2631.070095
4.18,11,2633.177295
7.0,11,2634.99229
4.28,15,2637.638582
5.08,14,2640.280557
5.8,17,2643.256559
3.24,10,2645.037563
3.0,9,2646.803558
3.56,10,2648.583596
5.82,16,2651.54056
4.42,16,2654.20956
5.12,12,2656.76458
5.14,16,2659.729563
6.84,15,2662.43056
5.53,14,2665.117558
5.94,20,2668.947556
4.56,20,2672.54956
5.44,14,2675.189557
6.6,14,2677.11356
4.3,13,2679.949558
8.35,13,2682.53256
3.84,11,2684.311559
4.93,11,2686.145559
5.04,17,2689.09256
5.28,17,2692.529235
7.04,17,2695.231255
5.76,16,2698.214255
5.76,21,2702.565236
5.3,15,2705.498232
3.94,12,2707.349231
5.42,18,2710.896232
6.1,13,2712.795232
7.4,13,2715.719233
3.58,14,2718.384233
6.36,26,2722.859237
6.2,22,2726.701237
3.6,12,2729.241237
5.1,9,2730.251233
4.84,15,2733.160229
4.12,11,2735.726231
4.19,13,2737.586233
6.6,13,2740.232231
5.8,21,2744.140261
5.68,22,2747.794231
3.35,13,2750.426896
6.5,12,2752.558167
6.2,17,2756.083887
6.68,19,2759.662405
6.8,13,2761.770662
5.14,17,2765.276286
5.97,15,2767.950948
3.4,11,2770.018629
5.0,10,2771.825946
4.68,12,2773.622623
5.24,13,2776.193623
2.54,9,2778.011306
5.56,15,2781.029916
4.19,11,2782.819659
5.46,24,2787.327294
3.55,12,2789.441972
7.45,13,2792.000978
5.48,17,2794.735658
5.2,10,2796.53566
5.0,12,2798.630323
6.68,16,2802.016669
6.11,18,2804.741278
4.4,9,2806.719935
5.26,17,2809.516163
3.96,13,2812.131938
5.56,17,2814.830335
4.18,20,2818.620986
7.4,10,2820.418285
6.2,16,2823.840935
5.32,19,2826.872584
6.8,14,2829.501925
4.0,11,2831.316603
4.38,14,2834.243263
2.32,8,2835.953956
5.36,15,2838.594614
4.29,13,2840.435239
5.69,16,2844.027601
6.55,11,2845.824278
5.88,19,2849.354591
3.8,19,2852.376937
7.12,24,2856.719642
8.2,13,2859.286972
5.11,14,2862.195652
4.8,19,2865.006272
4.92,18,2868.879992
4.5,14,2871.838057
6.0,22,2875.48727
6.43,18,2879.045509
7.6,14,2881.880197
3.58,13,2883.734172
3.66,15,2886.388821
4.85,15,2889.339804
4.1,8,2891.044107
7.45,13,2892.951033
3.52,11,2895.510629
2.4,13,2897.397324
3.0,12,2900.235548
4.2,11,2902.063568
5.2,14,2904.734205
5.92,17,2907.776535
3.65,11,2909.572123
5.36,22,2914.002469
5.3,14,2915.949076
5.88,15,2918.856393
5.85,11,2921.428064
5.55,18,2924.211729
7.95,12,2927.017397
3.57,10,2928.805074
