# {"t_start": 1765801489.4581888, "env_id": "Bpp-v0"} 
r,l,t 
4.08,13,17310.860572
7.2,12,17312.914252
7.66,19,17316.855118
8.2,12,17320.240799
6.42,21,17324.200796
7.2,18,17328.040542
5.68,17,17332.3645
2.46,7,17334.239132
2.7,12,17336.312161
3.76,16,17339.34043
9.5,19,17344.640441
6.5,19,17348.60511
6.34,19,17353.96667
2.0,12,17356.021304
7.22,26,17361.013604
6.72,22,17367.110587
7.42,21,17371.051921
5.68,20,17376.285774
5.45,19,17380.205478
7.3,13,17382.308717
6.0,26,17389.495701
9.3,16,17392.494618
6.5,19,17396.469259
5.24,13,17399.897595
6.2,26,17404.866528
7.15,21,17410.995446
6.76,24,17415.012448
6.72,16,17418.809025
6.4,15,17423.147233
7.6,16,17426.162899
5.9,19,17430.115856
5.03,16,17434.43311
5.08,17,17437.463761
7.42,21,17441.487426
7.6,12,17445.62587
6.62,24,17450.522179
6.75,14,17452.648485
8.3,21,17458.712436
6.0,14,17460.822125
8.16,27,17468.110043
6.0,15,17471.101337
4.47,15,17474.161635
4.0,9,17477.423262
7.0,28,17482.450271
4.78,17,17486.311935
7.3,12,17489.626577
6.8,15,17492.568587
3.9,15,17495.496555
6.92,24,17501.731574
7.95,17,17504.767555
6.7,17,17508.659558
6.28,23,17514.095556
3.42,18,17518.027556
6.14,17,17522.421174
6.6,17,17526.267173
4.8,13,17528.331174
4.48,14,17531.298174
8.1,24,17537.530175
4.4,10,17539.513175
8.08,21,17544.845175
7.37,21,17548.90521
8.8,18,17552.849171
6.4,17,17557.280174
4.9,16,17560.350175
6.98,17,17564.237176
5.22,16,17568.515174
3.94,14,17571.427174
8.05,21,17575.376175
5.46,18,17580.562827
8.2,20,17584.477826
5.35,15,17587.473828
8.16,30,17594.786866
5.04,14,17596.956826
4.4,9,17598.91086
5.56,13,17603.134862
6.89,24,17608.062852
7.5,15,17612.36083
3.88,17,17615.384832
7.08,18,17619.275202
6.3,16,17623.609438
6.28,15,17626.646104
7.28,19,17630.618459
7.14,26,17636.970148
5.2,13,17639.069785
5.72,16,17642.949731
8.0,15,17647.204429
4.86,16,17650.196219
6.36,20,17654.154473
6.56,15,17658.396769
7.95,18,17661.437386
6.12,15,17664.437013
3.6,10,17666.468014
5.41,17,17671.694987
2.49,6,17672.73566
6.15,18,17676.683922
4.52,14,17680.160574
7.88,23,17685.029498
4.78,11,17687.019728
5.41,15,17691.2846
7.36,21,17695.259892
3.65,10,17697.229538
6.75,17,17702.417505
7.18,20,17706.386803
6.68,19,17710.335062
7.8,16,17714.680316
5.76,16,17717.747942
5.32,17,17720.799617
5.55,19,17726.02758
7.09,15,17728.987195
5.6,17,17732.839092
6.74,19,17737.21841
5.32,15,17740.127036
5.63,21,17744.934027
4.34,12,17748.316693
5.84,18,17752.297657
2.4,6,17753.330649
4.84,12,17755.373269
4.12,10,17758.75966
5.71,17,17762.689918
4.8,14,17764.794602
5.38,17,17769.964887
7.24,24,17774.834838
4.68,23,17778.894113
6.5,13,17783.106354
6.0,17,17786.178046
5.28,25,17792.60462
5.95,17,17796.503935
6.05,14,17798.637934
6.72,14,17801.624955
8.08,17,17806.807936
4.68,14,17808.926959
7.29,20,17812.926935
6.44,28,17820.093589
5.3,15,17823.052617
6.28,19,17828.398589
7.2,15,17831.4126
6.63,15,17834.397583
4.85,13,17837.874589
7.23,17,17841.794589
5.85,18,17844.923252
6.1,16,17850.107126
2.58,13,17852.146792
5.8,15,17855.02446
7.54,21,17860.325691
5.96,20,17864.289001
5.27,14,17867.246636
5.6,19,17872.565223
3.52,13,17875.497901
5.0,23,17879.646563
6.04,24,17886.038174
5.78,19,17889.925819
7.34,22,17895.180432
6.0,11,17897.133435
7.08,29,17902.918238
7.83,20,17908.074499
8.46,28,17913.904036
6.42,18,17918.281657
6.76,21,17923.168071
4.2,15,17927.446151
8.1,17,17930.442372
3.1,9,17932.363642
5.82,20,17936.259327
5.63,19,17941.325611
6.56,24,17945.341918
6.25,19,17950.464908
1.5,5,17951.465906
6.68,21,17955.449828
7.06,26,17962.57981
5.05,16,17965.6255
7.85,14,17968.570109
6.28,17,17972.783075
5.9,14,17975.68124
5.26,16,17978.679856
7.96,19,17983.766839
5.7,17,17986.780448
7.4,26,17991.801692
5.4,19,17996.952657
6.9,14,17999.969306
8.16,20,18005.322211
7.68,18,18009.242536
6.75,14,18011.31713
7.48,21,18017.332049
6.92,16,18020.318693
6.05,22,18024.285591
5.6,18,18029.386233
6.61,19,18033.285829
4.72,17,18036.307482
7.5,12,18039.60664
6.46,20,18043.530514
5.73,19,18047.466145
7.26,17,18052.555676
3.89,18,18055.560321
5.15,13,18058.434974
5.43,16,18062.61725
8.95,20,18066.507287
6.47,25,18072.648957
8.08,24,18077.581562
1.34,9,18079.527213
5.52,16,18083.765469
6.04,16,18086.756112
5.85,11,18088.757736
5.72,19,18093.890871
4.8,15,18096.792498
9.7,20,18100.667153
6.38,19,18105.817123
5.4,21,18109.758775
4.56,8,18111.679084
5.86,24,18117.032063
10.0,13,18120.047683
5.84,19,18123.979916
5.74,17,18128.319588
7.24,22,18133.19524
3.4,13,18135.310841
3.16,11,18138.671446
9.0,19,18142.517718
8.1,16,18145.455347
8.26,20,18150.658526
9.7,15,18153.599822
6.36,21,18158.471469
5.83,20,18163.686944
5.4,19,18166.792614
5.36,20,18172.021074
7.6,18,18175.885374
7.18,22,18179.824018
6.66,16,18184.888978
7.72,22,18188.860616
2.54,8,18190.768837
5.32,13,18194.111143
6.84,17,18197.94238
4.52,16,18200.976027
6.2,24,18207.257751
5.72,20,18211.181477
2.6,8,18212.24447
5.8,15,18216.424462
6.16,17,18220.267099
3.45,10,18222.200745
6.24,16,18225.155091
6.85,11,18228.344723
8.1,15,18231.304019
7.72,20,18235.277347
7.8,16,18239.614972
5.62,18,18243.530871
7.0,12,18245.589439
5.92,18,18250.847413
8.04,19,18254.713745
4.42,17,18257.72838
4.27,9,18260.952662
7.55,16,18263.916954
4.66,20,18267.846611
8.08,23,18274.05318
4.36,19,18277.191818
2.72,10,18279.19745
5.64,22,18285.395164
3.4,16,18288.369392
5.12,11,18290.354025
5.1,16,18294.657987
5.54,17,18298.493673
7.99,19,18302.353264
6.44,26,18308.618118
7.48,16,18311.63938
6.34,21,18316.962336
6.74,18,18320.929576
6.8,28,18326.055869
8.04,17,18331.201861
5.6,10,18333.186162
5.89,16,18336.141793
7.12,27,18342.361099
3.98,15,18345.317379
3.5,10,18347.278377
5.35,13,18351.514466
7.36,21,18355.599803
6.5,15,18358.664444
8.7,15,18362.982416
4.48,15,18365.97308
7.0,18,18369.881775
6.52,18,18374.184397
5.2,12,18377.003978
6.08,16,18379.970601
8.2,26,18386.226646
8.25,14,18389.121267
5.0,14,18392.053556
4.66,22,18397.414437
3.09,8,18399.365123
5.7,16,18402.354738
5.5,12,18404.434932
6.28,24,18410.660961
9.1,24,18415.573267
4.38,14,18419.757268
5.94,27,18424.6922
6.4,18,18429.804502
7.6,16,18432.788134
6.41,23,18437.715754
8.08,24,18443.175398
9.0,17,18447.04965
4.87,12,18449.132659
8.66,29,18456.196922
6.4,19,18460.127581
4.76,15,18464.352899
7.0,17,18467.310552
7.51,23,18473.401026
5.36,16,18476.397617
6.68,29,18482.339898
7.2,21,18487.66289
6.23,18,18491.609152
3.84,11,18493.609435
7.36,19,18498.828715
6.88,19,18501.88001
6.0,12,18504.736319
5.57,14,18508.906438
7.05,15,18511.88879
5.96,15,18514.897045
6.55,18,18519.381299
7.0,18,18523.308176
6.64,15,18526.275857
5.6,16,18530.607146
4.84,15,18533.561406
6.24,20,18537.526741
7.6,28,18544.781697
9.25,18,18547.845352
4.88,15,18552.214297
5.33,15,18555.23359
9.2,20,18559.226236
4.96,19,18564.582854
8.05,17,18567.681522
6.94,23,18572.672812
7.0,12,18575.969698
5.87,13,18578.871699
5.87,17,18581.911992
9.7,17,18587.126255
5.34,16,18590.11052
7.92,17,18593.108848
8.24,24,18599.455142
5.56,19,18603.450647
3.0,11,18605.500647
10.0,13,18609.850925
5.4,27,18614.856329
8.08,19,18620.100978
6.62,27,18625.095974
6.7,20,18629.036961
5.03,12,18633.221975
5.54,19,18637.183956
6.36,25,18643.562956
8.7,15,18646.544955
6.24,22,18650.61799
7.5,13,18654.862955
7.4,15,18657.829957
5.12,19,18660.903957
5.61,15,18665.209953
6.24,19,18669.138955
2.48,11,18671.134956
6.44,19,18676.446957
7.84,21,18680.462596
6.04,18,18684.381596
7.9,15,18688.769624
5.28,20,18692.769625
7.9,24,18699.030596
5.92,26,18703.957593
7.4,21,18707.925595
6.92,21,18713.295598
7.08,20,18717.321595
6.52,21,18723.858648
8.5,17,18727.019298
6.6,21,18731.241627
6.6,16,18735.602452
6.44,19,18739.513119
8.2,21,18744.808733
7.3,14,18747.716177
5.14,18,18751.640438
6.84,20,18757.018368
7.0,19,18760.971032
6.0,10,18762.970865
3.44,12,18765.064527
6.6,19,18770.369866
4.77,16,18773.386132
7.2,22,18778.768422
5.85,18,18782.647053
6.4,14,18785.548382
5.3,15,18789.838696
8.12,22,18793.914585
6.82,19,18797.913896
4.43,13,18802.257343
5.44,12,18804.292633
4.93,15,18807.271282
6.5,13,18810.245562
4.64,10,18813.57587
6.05,15,18816.527554
1.44,4,18816.648553
6.48,18,18820.539222
6.42,25,18826.834094
6.22,15,18829.803759
7.4,17,18832.852973
3.6,13,18837.180937
5.0,16,18840.178586
7.0,25,18846.499479
8.44,21,18850.525719
5.89,20,18854.478523
5.2,14,18858.723838
8.5,12,18861.568076
5.89,17,18864.586367
6.8,17,18868.992979
4.51,12,18871.89226
6.4,14,18874.842577
6.36,22,18880.298883
6.34,20,18884.318605
6.56,15,18887.339466
6.54,22,18892.810715
5.16,14,18895.735007
4.92,16,18898.731682
6.74,19,18903.938636
5.46,17,18907.815293
7.48,27,18914.190785
5.6,11,18916.219466
3.7,6,18917.260471
8.55,17,18921.146338
4.2,13,18923.278979
6.5,17,18928.540288
7.6,20,18932.549559
7.12,22,18937.772508
6.78,17,18941.576135
5.74,16,18944.522413
8.25,14,18948.760769
4.76,13,18950.829388
2.55,7,18952.71204
4.62,15,18955.772272
6.0,23,18961.268568
4.8,12,18964.190314
7.4,13,18966.290989
7.1,22,18972.607882
6.55,13,18974.698534
3.53,12,18977.584182
6.54,22,18982.954148
7.16,19,18986.881457
4.9,13,18988.90705
4.97,14,18993.151646
6.92,20,18997.17829
6.33,25,19002.233547
5.8,16,19006.605391
4.4,14,19009.611037
4.5,14,19012.579348
6.02,20,19017.892274
6.32,13,19020.791955
7.5,21,19024.791287
5.58,18,19029.17059
6.0,15,19032.166877
6.12,14,19035.126077
6.76,25,19041.552945
7.87,24,19046.564296
7.0,17,19050.989237
6.57,20,19054.942019
10.0,28,19062.114974
5.34,19,19065.998277
7.12,18,19069.02493
5.86,14,19073.266854
7.3,25,19078.332539
6.84,20,19083.690345
4.94,15,19086.714977
2.0,10,19088.739992
5.92,16,19091.758305
3.05,8,19095.02227
5.8,18,19098.85494
6.8,17,19101.799283
6.35,14,19106.037578
8.84,18,19109.103179
8.18,26,19114.945763
6.74,20,19120.340885
8.25,14,19122.471516
4.53,15,19125.476389
7.5,13,19129.796026
5.56,25,19134.802637
8.4,16,19137.835344
8.5,14,19142.036964
7.4,21,19145.983923
7.08,21,19151.30728
6.04,17,19155.226212
5.32,15,19158.222857
7.4,25,19164.624406
9.25,10,19166.616409
6.12,34,19175.035648
5.28,23,19179.086017
6.16,22,19185.308938
5.5,19,19188.372617
8.8,23,19193.234176
7.0,26,19199.644079
6.3,17,19203.558999
7.05,17,19208.030672
4.06,17,19211.192942
6.76,19,19215.169897
3.2,7,19217.041895
7.0,18,19221.437821
5.68,15,19224.395114
5.88,16,19227.369781
3.09,11,19231.595018
5.4,20,19235.58737
6.6,21,19239.675665
6.64,21,19245.072653
5.08,13,19248.046649
6.4,17,19251.142649
4.36,15,19255.48665
8.53,24,19260.378648
1.6,7,19261.41765
5.68,21,19266.774284
3.82,14,19269.715938
8.8,13,19272.633273
5.31,13,19276.074565
7.08,24,19281.058486
6.9,16,19284.076715
6.4,20,19289.493816
7.16,21,19294.379464
6.1,17,19298.835071
7.2,19,19302.792368
5.96,17,19305.806703
5.08,12,19310.073015
7.09,19,19313.121647
6.0,19,19317.121659
7.04,21,19322.58028
4.02,14,19325.532611
5.45,16,19328.616199
7.0,15,19332.983149
5.5,12,19335.920417
7.0,20,19339.833684
6.16,16,19344.138644
5.92,14,19347.083288
9.28,29,19352.979191
7.04,20,19358.302513
2.68,11,19360.339176
6.1,24,19366.680667
3.9,12,19368.750317
4.52,14,19371.740652
5.18,14,19374.690331
7.04,24,19380.147305
10.0,12,19383.016326
5.56,17,19386.028325
5.58,15,19390.277304
8.6,25,19395.186306
7.57,22,19401.497935
4.94,16,19404.563933
6.32,19,19408.562934
5.45,11,19411.957931
6.0,12,19414.036933
6.48,17,19417.885934
7.3,17,19420.927935
6.1,18,19426.190514
6.88,20,19430.135798
5.3,13,19432.219459
6.8,24,19438.568351
8.4,19,19442.520986
8.7,14,19446.879926
7.32,24,19450.976245
5.52,17,19454.969225
5.48,16,19459.32987
6.96,20,19463.319158
5.78,21,19468.623068
6.08,17,19472.427352
6.64,20,19476.325292
4.97,17,19480.840959
7.51,22,19484.946368
6.33,22,19491.30925
4.92,14,19494.319967
0.84,3,19494.410961
6.81,21,19498.464604
6.98,20,19503.838576
6.21,16,19507.667171
6.44,16,19510.669547
3.2,13,19514.161824
7.88,22,19519.055115
7.36,18,19522.183421
8.6,18,19527.519399
5.4,19,19531.537644
7.4,15,19534.553904
1.9,10,19537.923591
6.3,12,19539.914253
8.26,18,19543.773508
6.22,16,19548.214775
6.1,12,19550.228428
7.2,18,19554.069335
4.33,12,19556.102333
6.3,15,19560.507652
6.02,21,19565.427927
6.84,22,19571.016898
7.54,21,19575.034855
8.2,16,19578.076529
8.25,15,19582.408783
4.28,16,19586.218106
4.68,12,19588.250698
7.44,14,19591.215992
6.04,18,19595.675311
6.92,21,19600.570632
6.42,16,19605.077948
7.5,11,19607.085938
5.66,16,19610.175918
6.46,20,19614.193917
5.8,15,19618.573917
6.34,23,19623.469942
5.82,28,19629.950945
5.04,11,19632.844918
7.2,25,19639.174946
7.49,18,19642.270599
6.05,14,19645.207062
6.28,17,19648.247703
2.57,10,19651.662973
8.15,16,19655.51924
6.43,19,19658.678876
7.3,14,19662.995203
2.3,10,19664.971457
6.96,17,19668.831089
0.3,3,19668.932091
9.02,16,19673.331376
7.1,16,19677.17129
3.2,17,19680.246956
5.54,14,19684.707236
5.9,21,19688.762914
4.12,13,19691.723205
7.0,18,19696.243091
7.52,23,19701.224033
6.44,18,19704.315235
6.55,13,19708.636841
6.86,24,19713.551798
9.3,18,19716.614162
5.41,16,19721.89278
8.6,19,19725.067278
7.94,24,19731.567223
4.84,14,19734.581483
7.5,14,19737.557159
3.64,11,19739.596159
8.4,18,19744.844114
4.92,12,19746.82978
5.7,19,19750.781083
3.0,8,19753.223777
9.46,22,19758.094652
7.65,17,19761.150043
6.52,17,19766.467276
7.8,14,19768.568938
7.4,20,19772.62127
6.04,16,19777.935215
1.48,4,19778.06019
6.83,20,19782.117492
9.76,22,19788.363472
5.0,16,19791.396729
4.3,13,19794.325533
8.3,19,19798.769154
6.82,17,19802.632149
5.12,15,19805.658482
8.2,15,19810.074397
7.12,22,19814.218674
4.4,19,19818.183972
3.04,12,19821.66021
6.6,20,19825.605567
5.4,14,19828.528251
10.0,21,19833.896831
5.2,24,19838.847467
9.3,26,19845.307754
4.45,17,19849.259426
6.25,15,19852.322669
7.23,17,19856.851357
7.0,25,19861.891625
6.0,21,19867.255437
6.16,19,19871.210722
5.7,12,19874.104036
5.6,13,19876.168694
5.3,16,19880.561044
6.85,17,19884.512972
3.3,8,19885.607971
7.88,26,19892.987557
5.54,18,19896.143842
8.43,17,19901.513488
4.26,13,19903.588155
8.0,17,19907.43246
8.7,23,19912.798432
4.6,7,19914.635709
5.9,18,19917.784336
9.0,18,19922.045328
7.0,20,19927.776321
6.05,15,19930.915086
6.55,18,19934.058333
6.3,17,19939.46863
6.92,21,19943.44898
6.4,17,19947.899172
5.48,17,19951.759485
8.36,37,19960.126447
4.96,11,19962.16215
6.8,14,19965.156935
5.59,15,19968.22054
6.54,22,19974.616126
7.56,19,19977.75077
7.14,26,19985.120353
6.68,18,19988.172009
7.5,13,19991.112306
6.07,19,19996.453161
4.57,12,19998.493804
6.44,17,20001.529142
6.48,20,20007.041065
6.52,18,20011.064367
6.0,19,20016.510305
6.52,24,20021.570852
5.72,21,20025.61173
7.39,18,20030.134053
5.4,16,20033.947315
8.23,21,20039.394572
6.16,17,20042.417239
8.7,11,20044.425544
6.2,16,20048.370178
5.62,15,20052.866174
6.22,18,20056.01342
6.24,16,20059.100111
4.55,9,20062.568423
5.16,16,20065.593715
6.08,16,20069.468412
7.36,16,20073.889283
6.95,17,20076.888557
8.6,21,20080.940218
6.95,16,20086.288267
8.26,19,20089.454288
5.9,14,20092.506951
10.0,13,20096.95688
6.32,25,20102.012522
4.45,15,20105.024163
5.52,18,20109.609443
5.8,20,20113.597713
1.5,7,20115.455495
5.82,17,20119.922146
6.56,18,20123.908436
7.22,15,20126.966408
4.2,13,20129.103368
6.92,13,20133.568324
8.0,24,20138.655557
8.0,23,20144.215852
4.92,16,20148.044771
7.28,20,20152.03004
8.1,15,20156.423347
8.2,15,20159.387047
5.75,11,20161.397638
6.64,17,20165.895944
5.16,12,20168.848598
6.14,17,20171.952616
5.96,16,20175.027855
5.0,15,20179.519457
2.78,13,20182.473718
6.58,17,20185.508977
7.75,21,20190.9729
7.36,18,20194.938133
7.3,15,20197.980775
7.4,20,20203.43607
6.3,12,20205.501922
3.9,11,20208.402574
6.64,30,20215.980474
4.5,11,20218.040465
6.68,17,20221.189788
6.1,11,20224.710086
7.96,29,20230.623282
6.0,13,20235.021223
5.85,16,20238.049829
7.7,25,20243.012132
8.6,16,20247.494057
3.0,6,20248.525033
8.6,17,20252.462319
7.12,20,20258.030324
5.25,9,20260.019994
5.41,16,20263.135648
3.91,14,20266.135959
5.41,21,20271.586922
7.16,24,20276.498161
3.74,11,20278.531775
6.6,14,20282.950037
6.31,19,20286.064384
4.08,11,20289.008011
7.28,23,20294.654917
5.87,17,20298.608253
5.66,12,20300.714913
3.96,13,20305.156823
10.0,21,20309.174466
7.2,17,20312.225743
6.92,20,20317.673633
2.0,11,20319.727268
5.05,14,20322.652891
4.38,10,20324.65609
4.8,13,20329.069697
6.8,21,20333.128696
6.36,22,20338.605693
4.9,12,20341.533697
7.58,21,20345.580697
7.56,20,20350.959706
6.1,13,20353.892697
7.3,21,20357.816696
6.75,14,20362.122342
5.08,17,20365.136343
2.0,10,20367.149344
6.06,18,20372.562357
5.32,17,20375.660368
5.42,16,20378.767344
5.46,16,20381.823344
8.35,12,20386.178342
5.68,19,20390.060367
4.36,11,20392.054355
6.0,19,20397.383343
7.23,16,20400.390342
2.0,8,20401.486342
2.66,9,20403.456344
2.4,9,20406.842341
6.72,21,20410.951342
7.92,24,20416.005344
7.2,22,20421.52001
8.05,17,20425.450991
5.05,13,20427.55299
6.96,23,20433.88699
4.69,15,20436.88299
7.2,21,20442.26099
6.12,15,20445.261989
7.3,17,20449.213993
7.9,17,20453.803992
6.04,22,20457.876036
5.95,21,20464.24901
3.47,16,20467.327991
5.4,16,20470.365991
6.95,15,20473.357015
8.1,17,20477.734016
5.0,10,20479.687016
7.2,14,20482.599632
6.0,18,20487.933631
2.78,12,20490.047727
7.8,15,20493.073349
5.88,22,20499.532301
4.66,15,20502.592918
7.4,22,20506.702218
9.5,18,20512.058148
4.34,18,20515.145456
6.0,19,20519.170094
5.97,19,20524.555162
8.8,17,20527.569779
5.15,15,20530.559065
7.25,11,20534.067692
5.12,19,20538.030635
6.28,17,20541.990917
5.68,22,20547.530838
4.71,12,20549.614843
5.0,7,20551.514102
6.72,21,20556.95304
5.11,16,20559.945687
7.55,16,20562.939319
3.14,12,20567.255217
5.7,21,20571.337139
7.2,22,20575.43045
5.07,15,20579.949817
6.52,21,20584.925118
5.98,20,20590.406979
5.3,20,20594.401636
7.36,22,20598.420614
0.78,4,20599.402606
5.28,17,20603.853904
4.18,12,20606.739144
6.08,16,20609.83477
6.24,19,20615.375389
2.81,9,20616.508061
4.52,15,20619.523678
8.26,24,20626.008571
6.35,12,20628.945778
6.48,22,20632.981082
8.95,15,20637.389997
6.25,18,20641.280662
8.26,19,20644.36128
3.38,11,20648.684603
7.32,22,20652.756556
4.64,15,20655.764848
7.9,15,20660.248162
5.52,17,20663.36379
7.28,20,20667.43572
8.35,16,20672.791036
5.68,20,20676.789962
1.7,9,20677.904961
2.52,7,20679.801596
6.2,19,20685.131051
6.3,17,20688.159702
7.15,13,20691.127919
6.04,17,20695.657968
10.0,19,20699.67362
6.04,21,20705.235538
6.17,21,20709.263781
4.8,15,20712.22705
4.24,15,20716.649335
7.45,15,20719.622953
6.16,19,20723.59329
5.24,18,20728.99631
6.3,17,20732.086651
6.92,26,20737.129585
4.36,12,20741.564254
6.9,13,20743.693371
4.16,15,20746.72475
5.14,16,20751.258662
6.5,11,20754.045327
7.8,14,20756.156926
5.7,19,20760.136297
3.61,14,20764.425955
7.44,21,20768.39126
6.0,15,20771.384522
5.88,16,20775.76553
7.8,16,20779.682202
5.6,11,20781.733499
5.54,16,20786.297757
8.58,18,20790.282619
4.4,12,20792.347642
8.32,23,20798.656517
6.95,13,20800.750215
3.0,11,20802.760835
6.52,19,20808.140309
10.0,19,20812.103595
4.72,18,20816.041885
6.0,12,20819.555535
8.5,16,20822.647169
7.08,19,20826.647053
5.5,15,20831.089323
7.08,18,20834.997243
6.2,18,20837.996869
5.96,19,20843.2962
9.01,21,20847.30516
6.98,24,20853.700259
10.0,17,20856.762592
5.01,16,20860.7172
5.64,16,20865.235187
6.1,21,20869.312799
6.0,19,20873.323093
6.16,16,20877.704131
6.0,12,20879.755678
6.15,12,20882.591341
7.45,13,20884.62897
6.32,26,20891.874551
6.84,22,20896.005473
5.0,17,20900.51274
6.6,14,20903.486438
7.75,15,20906.487691
5.48,17,20911.824129
6.0,14,20913.927769
5.84,17,20917.786115
4.84,16,20922.181369
6.96,16,20925.189227
8.32,20,20929.15887
8.2,21,20934.603843
6.68,19,20938.602168
6.55,14,20941.598813
6.18,30,20949.14342
6.48,21,20953.182691
8.0,17,20958.499603
5.83,19,20961.602909
6.72,20,20965.551164
4.24,14,20969.91245
4.4,11,20971.948081
7.6,16,20975.850335
6.22,14,20979.377643
6.13,19,20983.376251
6.32,28,20990.871892
7.2,22,20994.922032
6.72,16,20997.923691
7.2,13,21002.242327
8.08,21,21006.253278
7.32,20,21010.240582
6.07,18,21015.696573
3.0,13,21017.836572
4.35,20,21021.873603
7.35,21,21028.200529
7.8,16,21031.216289
4.5,14,21034.17097
7.6,21,21039.527891
7.25,17,21042.563542
6.65,18,21047.881784
7.04,28,21052.937038
5.7,13,21055.857044
7.8,13,21060.160039
7.5,10,21062.155039
7.17,21,21066.225038
7.08,14,21070.639039
5.22,13,21072.723038
6.15,13,21075.641038
8.4,14,21078.594038
2.91,10,21081.99768
7.04,26,21086.99972
5.82,15,21089.958721
4.76,17,21094.419681
5.34,20,21098.42668
6.56,15,21101.445717
5.76,19,21106.878682
7.18,23,21111.836682
6.1,14,21113.951706
7.7,15,21118.27268
5.96,21,21123.143682
6.4,13,21125.247718
4.2,19,21130.5307
6.52,19,21134.436682
3.9,15,21138.917679
8.56,23,21143.091322
4.95,8,21145.07932
7.84,21,21150.605321
4.5,17,21154.534319
5.2,13,21156.600321
5.46,14,21159.547321
6.94,21,21164.936342
3.78,17,21168.799319
6.66,23,21174.266322
6.9,14,21177.281358
7.6,22,21181.375321
8.14,18,21186.717363
5.86,16,21189.820321
5.34,22,21196.193321
4.92,18,21199.264322
6.64,20,21203.222985
7.24,20,21208.638987
7.48,21,21212.659986
6.65,20,21216.73801
2.38,5,21219.177986
3.22,14,21222.19538
5.66,20,21226.208719
4.8,12,21230.638024
6.08,17,21233.741699
8.5,13,21236.66898
8.25,15,21239.68763
7.6,23,21245.113868
3.5,6,21246.143187
5.0,19,21250.04046
9.7,19,21255.504365
9.5,16,21258.577008
2.97,9,21260.552675
4.6,9,21262.556334
8.5,18,21267.146721
4.0,11,21270.05803
6.94,20,21274.097723
9.4,17,21278.547025
5.96,18,21282.479321
7.1,13,21284.542343
4.6,16,21288.973881
7.68,20,21292.981128
6.45,17,21297.014188
7.44,17,21301.525833
6.28,21,21305.62238
7.0,15,21308.693039
5.88,17,21314.140991
6.84,20,21318.104951
7.48,25,21324.492839
7.15,20,21328.461142
4.05,13,21330.550426
8.65,24,21336.988316
8.2,12,21339.967974
7.45,13,21342.082595
7.05,19,21347.523847
4.16,14,21350.561162
5.4,13,21352.677841
6.56,16,21357.991746
6.4,18,21361.072401
6.44,18,21365.003062
7.0,23,21370.464596
5.88,16,21374.310258
5.76,14,21376.442548
6.84,20,21381.971544
2.0,10,21384.064211
7.4,22,21389.048512
5.36,14,21393.470483
5.48,18,21396.602286
6.9,16,21399.653899
5.76,20,21405.081215
7.12,18,21408.985723
6.5,13,21411.921721
7.7,17,21416.442722
7.36,18,21420.436722
5.6,18,21423.559723
6.35,15,21428.017721
7.0,12,21431.012732
6.7,12,21433.112723
3.0,9,21435.135742
4.76,16,21439.642722
9.16,17,21442.698394
4.88,14,21445.657501
5.88,18,21451.048416
7.04,18,21454.128034
6.0,12,21457.026339
7.0,12,21460.598974
5.0,11,21462.684643
4.52,13,21465.687959
8.0,17,21468.815546
7.42,17,21474.363053
7.85,13,21476.575628
9.2,14,21479.70181
7.35,14,21484.287251
5.5,18,21488.27382
6.44,21,21492.294779
5.42,15,21496.784098
9.6,16,21499.869695
6.31,18,21503.885983
5.05,13,21507.490893
6.32,19,21511.529179
6.53,15,21514.583865
5.14,20,21520.167576
5.52,23,21525.147937
6.08,22,21530.643259
7.2,23,21535.564154
7.35,17,21538.640805
5.56,14,21543.177157
7.36,19,21547.204443
7.96,25,21553.804499
8.12,20,21557.864765
6.48,20,21561.853058
6.68,21,21567.375005
7.0,17,21570.393391
5.8,16,21573.411022
6.5,22,21579.939971
8.24,19,21584.012599
6.34,19,21588.666504
6.64,20,21592.767812
6.8,20,21596.860378
4.0,11,21601.295603
5.26,21,21605.320294
4.18,14,21608.329545
5.76,13,21611.928554
7.12,23,21616.889869
6.92,22,21621.051178
5.6,15,21625.618473
4.9,15,21628.686079
6.24,17,21632.735357
2.34,10,21636.255298
7.2,18,21639.413944
8.5,13,21642.353635
6.0,23,21647.99719
4.93,16,21651.944489
5.12,16,21655.008115
8.6,17,21659.555389
5.64,20,21663.678753
3.8,13,21666.680015
8.65,16,21671.309355
3.8,10,21673.368016
6.24,22,21677.529325
6.02,20,21683.045612
8.4,20,21687.056576
3.8,18,21691.049883
9.4,25,21697.508787
8.38,23,21702.544078
7.76,23,21708.189096
4.71,16,21711.277719
5.09,15,21714.38072
5.44,14,21718.949584
7.0,23,21724.039331
5.64,16,21728.496662
3.9,14,21731.435945
5.93,16,21734.48558
8.2,22,21740.06183
6.0,11,21743.0805
7.0,21,21747.344494
1.41,5,21748.373954
6.5,20,21753.969988
6.11,18,21757.108253
6.0,24,21763.616493
7.0,21,21767.636331
4.72,10,21769.639665
5.0,15,21772.613901
6.84,19,21777.974777
6.45,12,21780.891451
6.8,21,21786.57734
7.6,15,21789.618965
7.38,34,21798.287258
7.2,31,21804.374576
9.55,22,21809.964371
2.8,7,21811.884992
7.0,20,21815.839396
2.36,13,21817.918056
9.2,18,21823.432399
8.6,22,21827.613721
7.22,19,21833.176572
6.19,17,21836.340933
6.76,21,21841.301224
