# {"t_start": 1765801487.6040478, "env_id": "Bpp-v0"} 
r,l,t
3.9,9,196.317442
4.28,11,198.885091
0.6,4,199.006084
5.48,15,201.662724
2.0,11,204.316389
3.92,12,206.41928
3.8,12,208.300345
3.0,10,210.084976
3.79,11,212.649295
1.4,8,213.617273
2.9,8,215.551947
5.64,15,218.183595
4.0,15,220.860245
1.68,8,221.835881
5.2,12,224.689563
5.64,13,226.529263
3.22,13,229.132961
3.94,12,230.954644
4.4,20,234.821899
1.6,4,235.673001
6.0,7,237.39018
4.22,11,239.190478
4.25,7,240.127777
4.86,12,242.976451
5.2,15,245.673085
2.4,5,246.580714
0.88,7,247.536694
4.32,11,249.419754
3.57,10,251.604388
4.4,9,253.586355
2.82,8,255.281049
2.6,6,256.18877
1.68,13,258.072464
3.95,11,260.884877
3.47,15,263.658529
5.6,13,265.529085
3.9,13,268.13142
5.3,12,270.22512
2.63,10,272.136814
4.42,9,273.93296
3.8,13,276.579296
4.55,9,277.58814
3.0,7,279.564764
6.5,15,282.278483
2.78,11,284.103486
3.24,8,285.846386
4.2,9,286.877395
1.7,9,288.913075
7.38,16,291.626763
4.16,10,293.400064
5.06,13,296.010704
2.18,6,296.954346
3.2,8,298.934312
2.12,8,299.91898
4.7,15,302.600766
4.68,10,304.380804
2.0,10,306.168097
3.16,12,309.002786
2.4,6,309.910793
5.66,16,312.636118
2.0,5,313.53514
3.56,11,315.387809
3.78,19,319.170122
3.2,8,320.922485
3.66,10,322.723464
3.77,14,325.680154
3.42,10,327.488431
2.24,10,329.305762
5.28,14,331.249449
4.76,13,333.890744
4.0,9,335.861479
3.8,12,337.683431
2.94,12,340.242134
6.56,18,342.998765
4.9,17,346.664129
3.48,11,348.486795
3.68,12,350.330475
3.5,10,352.153142
3.45,12,354.991778
3.5,9,356.045506
5.28,28,361.442839
2.3,5,362.591485
2.16,10,364.40049
5.4,8,366.120853
1.27,6,367.039855
4.3,11,368.899498
4.48,13,371.83816
5.36,12,373.745807
3.36,12,375.579488
4.64,17,379.044782
5.85,12,381.126455
4.14,13,383.749153
3.66,11,385.564133
5.84,14,388.189532
3.7,11,390.268849
5.6,16,392.989176
7.1,14,395.627225
2.73,10,397.422899
3.74,15,400.352568
2.16,8,402.068228
3.24,10,403.853228
4.38,12,405.726929
2.88,13,408.61705
5.7,11,410.468679
4.78,12,412.338406
6.1,14,415.031077
2.81,10,416.838386
1.36,5,417.98339
3.08,11,419.784091
2.46,10,421.555077
2.65,7,423.254765
4.36,8,424.244759
5.6,13,427.129424
2.36,11,428.924083
1.95,9,430.671084
4.51,11,432.487442
4.2,8,434.207445
3.68,12,436.376797
3.57,12,438.212483
2.56,8,439.940492
2.38,9,441.707135
4.7,9,443.501808
5.85,10,445.568789
3.75,7,446.506115
4.24,10,448.333137
4.97,16,451.074504
3.8,10,452.864795
1.41,6,453.800794
3.68,15,456.74316
4.35,13,459.387827
3.22,12,461.206806
4.52,11,464.104475
4.42,8,465.104158
5.5,12,467.750468
5.02,15,470.416179
4.0,14,472.372848
2.96,12,475.230523
2.2,11,477.096807
5.08,14,479.813481
2.2,7,480.832502
4.9,14,483.781154
4.5,14,486.485984
4.2,20,490.064659
4.34,13,492.308923
5.74,19,495.847613
5.36,21,499.450947
3.36,9,501.471619
6.88,14,504.097305
6.88,18,507.627607
7.6,12,509.513743
3.46,11,511.548347
4.68,12,514.132645
4.94,16,516.858001
4.82,14,519.779704
3.18,13,521.681396
1.68,8,523.41539
5.0,7,524.394996
4.31,10,526.213647
4.6,12,529.14727
5.1,9,530.183619
3.1,8,531.910913
5.0,10,533.738566
2.68,16,536.410985
2.52,12,539.277088
3.94,15,541.943087
4.78,14,543.816808
2.83,7,545.510478
3.31,10,547.559143
3.24,10,549.327774
4.16,12,551.165779
4.84,16,553.863079
4.6,17,557.678133
5.9,10,559.494119
3.76,11,561.312794
4.88,13,563.958417
6.0,8,564.956408
5.24,14,567.925763
3.84,12,569.826093
5.02,13,572.446466
4.38,12,574.378477
5.94,16,578.036767
4.0,15,580.726422
4.18,20,584.585701
3.1,14,586.49042
1.38,8,588.220061
3.4,16,590.879754
2.92,8,592.632412
5.0,7,593.849084
4.7,9,595.620062
4.59,13,598.291379
6.15,12,600.196056
2.6,13,603.125735
5.34,16,605.863339
4.24,17,608.662673
4.52,14,611.37428
4.46,12,613.527901
5.19,17,616.970292
5.0,11,618.783936
4.52,12,620.665624
4.64,21,625.259333
4.6,11,627.056653
1.1,5,627.948631
6.8,15,630.914951
2.49,10,632.688239
7.1,15,635.357944
1.9,7,636.350628
6.6,11,638.187642
3.1,10,640.207254
4.04,12,642.828877
2.84,10,644.653543
3.69,13,646.55373
5.72,17,650.32443
3.09,10,652.111086
4.95,15,654.786781
3.48,15,657.499443
3.92,10,659.528464
4.06,11,661.327445
3.64,11,663.136853
3.84,16,665.817514
3.84,12,668.675901
5.22,17,671.444525
2.06,7,673.117196
5.5,10,674.922889
4.6,13,677.08655
3.64,15,679.831236
4.13,12,682.427867
5.22,14,684.313524
5.48,18,688.119793
3.71,14,690.798131
3.1,9,692.59147
5.34,13,694.521466
1.8,8,696.51828
6.2,12,698.37397
2.72,8,700.117948
4.5,14,702.738108
3.3,10,704.806725
7.6,14,706.73645
5.32,20,710.295724
2.56,10,712.080353
5.0,9,714.091068
4.55,18,717.652395
5.05,13,719.554079
2.35,9,721.536057
3.04,9,723.686749
3.64,8,725.552074
4.75,8,726.61772
3.5,11,728.542392
2.68,8,730.344388
3.04,10,732.222714
5.6,14,735.417396
3.12,16,738.154945
7.0,16,740.830163
2.86,7,742.786175
4.28,17,745.52397
5.42,19,749.007312
6.38,17,751.995259
3.38,9,753.740927
4.28,16,756.396216
4.52,16,759.118858
4.65,12,762.009024
6.0,13,763.910982
4.4,9,765.701689
5.54,9,767.435611
3.0,12,769.321612
6.48,13,772.195935
3.0,12,774.05658
4.5,12,776.658995
4.98,15,779.600684
4.8,8,780.56966
5.33,14,783.199876
3.7,10,784.968855
4.6,14,787.602961
5.34,14,790.501605
2.63,10,792.278962
5.36,14,794.908736
4.1,8,795.88475
7.0,10,797.905064
4.74,13,800.572035
3.48,16,803.258695
6.5,14,805.937684
2.8,17,808.937192
4.2,12,811.550563
1.02,6,812.45791
3.08,14,815.104883
4.92,23,819.03385
4.78,13,821.672559
5.38,13,823.551564
3.64,12,826.366862
3.8,9,828.12305
7.4,14,830.002077
4.08,13,832.649439
3.2,13,835.541087
2.92,15,838.228449
5.24,11,840.062144
2.12,8,841.059138
5.52,16,844.775795
6.9,14,846.697143
4.22,13,849.304826
0.56,3,850.152817
3.52,11,852.00419
3.5,7,853.216168
3.62,10,855.011844
6.0,10,856.816813
5.85,14,859.447531
5.2,15,862.365681
6.0,12,864.165389
6.12,17,867.657659
4.3,16,870.356955
4.35,13,873.203303
5.87,13,875.034308
5.6,15,877.702567
5.56,16,880.69225
4.32,19,884.282556
5.14,19,887.858911
3.2,13,890.737547
4.58,13,892.613189
3.0,13,895.236892
5.6,12,897.0522
3.98,14,899.973889
4.0,11,901.81189
5.16,14,904.454524
5.4,9,906.200197
3.64,13,908.318591
5.92,13,910.924606
3.96,13,913.529916
6.24,16,916.20957
6.8,13,918.31739
3.04,9,920.076368
4.7,9,921.845056
6.5,15,924.520681
2.12,8,926.547975
4.8,14,928.484975
5.38,14,931.144354
5.3,11,932.944747
3.65,16,936.657051
3.24,12,938.52868
4.22,13,941.1517
6.02,18,943.915323
3.7,10,945.93996
2.65,6,946.848598
6.8,13,949.423253
4.8,12,951.251902
4.4,12,954.162237
3.7,9,955.930239
5.96,18,958.688542
5.12,13,961.488824
4.2,9,963.474437
3.6,9,964.514436
5.3,15,967.18779
4.82,10,968.970438
5.6,13,971.630129
6.5,17,974.649501
4.79,11,977.219139
4.96,12,979.100731
6.3,14,982.070438
6.25,13,983.936076
4.16,13,986.515337
6.4,10,988.257338
3.02,14,991.177678
5.48,17,993.937037
2.68,12,996.516403
6.2,17,999.290062
6.24,14,1002.209726
3.36,14,1004.889404
6.2,13,1006.784623
1.5,4,1007.671907
4.4,9,1009.717886
3.6,8,1010.703908
4.66,14,1013.360886
6.3,14,1016.028929
4.0,12,1017.921886
3.94,13,1020.828913
2.4,12,1022.718029
4.38,15,1025.382667
4.2,11,1028.156326
6.08,17,1030.905002
4.46,14,1033.500302
3.66,11,1035.30097
5.92,16,1038.246297
6.5,9,1039.986305
3.64,16,1042.709952
5.0,13,1045.332599
6.0,14,1048.264259
2.37,7,1049.229279
2.46,12,1051.114619
5.0,10,1052.898941
5.9,13,1055.81132
5.9,14,1058.469116
6.75,16,1061.186137
5.96,17,1063.95577
2.88,11,1066.76514
4.32,16,1069.478799
5.92,18,1072.237111
2.88,12,1075.069822
4.43,12,1076.888137
1.5,7,1078.567115
7.7,17,1081.263809
3.92,10,1083.281472
2.37,7,1084.227493
7.3,14,1086.86378
3.98,15,1089.560452
5.58,20,1093.413852
1.92,10,1095.198533
7.0,12,1097.819849
5.0,10,1099.604843
4.6,10,1101.671516
5.2,10,1103.427182
4.34,10,1105.197179
3.25,9,1106.193158
4.74,14,1108.859498
4.17,12,1111.698767
6.5,15,1114.373024
2.1,5,1115.248697
5.72,14,1117.13434
2.66,9,1118.907031
4.5,10,1120.93801
6.05,10,1122.71968
4.4,11,1124.556345
3.16,13,1127.175536
2.78,13,1130.025207
5.38,22,1133.624289
7.35,14,1136.248969
3.52,9,1138.313561
3.6,13,1140.446234
5.32,17,1144.514078
6.5,14,1146.64015
2.56,11,1149.755732
8.25,10,1151.712373
4.49,16,1154.511684
6.85,11,1156.430323
4.2,11,1158.657987
2.93,8,1160.541618
2.72,13,1162.598619
7.0,12,1165.371244
4.58,13,1167.434589
5.44,18,1171.254249
5.0,10,1173.121061
2.04,7,1174.163093
2.0,12,1176.937294
0.82,4,1178.1233
6.0,20,1181.809623
6.1,18,1184.544307
5.2,16,1187.453577
4.86,17,1190.871226
6.08,15,1193.504568
6.4,19,1197.254894
1.96,7,1198.199872
3.6,11,1199.99352
4.24,11,1201.818087
3.5,11,1204.457739
3.68,17,1207.456663
1.91,8,1209.195338
4.11,11,1211.011363
4.66,14,1213.686676
4.03,10,1215.728305
3.7,11,1217.53762
5.25,15,1220.245314
3.95,16,1223.00928
6.24,13,1225.861948
2.64,9,1226.857286
6.05,13,1229.428016
3.62,16,1232.186669
3.92,11,1234.253304
4.56,14,1236.895655
6.25,11,1238.758308
3.61,12,1241.559953
4.6,9,1243.656976
5.84,14,1245.778677
5.6,14,1248.663556
6.44,15,1251.522917
7.0,13,1254.582107
6.62,17,1257.37334
4.15,11,1259.253209
3.99,12,1262.183207
1.77,5,1263.071785
6.96,16,1265.776441
3.72,14,1268.390386
6.7,13,1270.246387
6.12,14,1273.083717
7.25,12,1275.631357
4.76,16,1278.286642
7.0,11,1280.337333
4.0,14,1283.017341
5.4,11,1284.832958
4.92,16,1287.542326
5.44,12,1290.43695
7.4,19,1293.286031
5.0,13,1295.948718
4.88,17,1298.997035
6.38,15,1301.776702
6.3,14,1304.466414
5.04,17,1308.167669
6.7,14,1310.029647
6.2,19,1313.561587
4.31,16,1316.265099
7.6,14,1319.140754
3.52,14,1321.892535
4.45,12,1323.773188
5.98,23,1328.486066
8.5,12,1330.342056
3.04,10,1332.151346
5.63,17,1335.952025
2.28,8,1336.954731
5.77,20,1340.536049
3.56,10,1342.354028
5.2,16,1346.019737
6.2,17,1348.694052
3.88,17,1351.422697
5.66,17,1355.15601
5.96,14,1357.802359
3.9,12,1359.62001
2.96,12,1361.452652
8.2,14,1364.396269
3.88,10,1366.207275
7.2,13,1368.78703
4.85,19,1372.643343
5.06,17,1375.382343
5.63,13,1377.984365
3.16,8,1378.993343
5.4,12,1381.851368
6.0,13,1383.741189
4.92,17,1387.194119
6.5,17,1389.940794
5.76,15,1392.84519
4.5,16,1395.541828
5.52,21,1399.118128
4.24,10,1401.110798
7.3,16,1404.523476
6.62,19,1407.308758
6.2,16,1411.016398
5.18,17,1413.745769
6.55,12,1415.569416
4.66,13,1418.471791
6.02,17,1421.239785
5.4,20,1424.849101
6.8,11,1427.655446
5.5,18,1430.45709
5.52,16,1433.149728
6.55,11,1435.732429
4.94,12,1437.821752
4.5,12,1439.653389
4.77,12,1442.245409
5.5,18,1445.023004
2.3,11,1447.845022
4.76,14,1449.744694
3.46,13,1452.415002
7.5,18,1456.182617
5.0,9,1457.213331
7.75,14,1459.821954
7.35,14,1462.475593
5.56,16,1465.486216
4.14,16,1468.200638
5.59,14,1470.855266
3.85,12,1473.709621
1.37,5,1474.603641
4.04,12,1476.427306
4.2,10,1478.198962
4.98,21,1481.796164
5.44,15,1484.688833
5.0,10,1486.464823
5.4,18,1489.992994
5.69,13,1492.168973
5.74,13,1494.832979
3.8,13,1497.451
4.2,10,1499.264973
5.85,16,1502.255972
3.18,7,1503.216984
3.2,15,1505.906002
6.2,14,1508.557621
5.72,15,1511.483617
5.02,13,1514.07161
7.3,13,1515.941594
5.75,13,1518.566615
5.68,20,1522.378595
5.2,13,1524.241636
4.55,14,1526.869613
4.4,12,1529.726596
4.76,13,1531.59862
2.85,12,1534.228595
5.38,13,1536.112621
5.58,16,1539.107594
4.48,14,1541.861594
5.7,10,1543.759623
5.01,13,1546.456429
4.52,13,1548.600057
6.26,18,1552.145394
4.02,11,1553.971664
5.8,16,1556.929981
4.44,14,1559.594638
6.72,15,1562.329409
3.72,13,1564.935398
4.72,18,1567.969374
4.4,15,1570.660038
5.75,12,1573.246408
6.36,14,1576.186024
3.74,10,1577.970323
4.84,21,1581.569971
2.7,6,1582.475988
4.16,12,1584.619677
3.4,13,1587.267975
4.46,9,1588.986956
2.74,11,1590.81458
7.2,17,1593.825908
7.8,16,1597.27126
4.83,13,1599.131916
5.88,17,1602.919393
4.64,15,1605.605044
5.02,12,1607.458212
6.9,13,1610.075212
4.84,13,1612.252504
4.96,14,1614.918851
5.43,17,1617.648234
3.39,8,1619.388902
5.4,12,1621.550899
5.65,12,1624.148978
2.0,10,1625.946638
5.78,13,1627.84594
5.0,10,1629.624551
5.76,12,1632.450843
6.4,14,1635.064513
5.1,15,1637.711833
4.34,14,1639.879846
6.3,11,1642.403517
4.88,14,1644.285152
3.8,17,1647.740477
4.62,11,1649.831768
6.2,15,1652.505265
7.6,17,1655.212218
3.12,14,1658.154538
4.84,11,1659.97924
5.24,18,1663.540898
5.52,15,1666.25008
7.03,19,1669.978473
3.69,9,1671.731141
4.44,12,1673.580498
6.04,20,1677.36382
2.36,11,1679.148861
5.38,16,1681.846469
6.01,16,1685.531822
5.59,14,1687.426065
5.38,14,1690.111717
5.68,16,1692.818039
3.09,12,1695.731666
5.5,17,1698.528134
2.99,12,1701.13183
8.0,13,1703.032835
4.15,13,1705.892518
5.28,16,1708.601851
6.04,19,1712.135139
5.44,17,1715.114787
5.87,13,1717.727137
4.28,12,1719.565757
5.6,12,1722.379385
3.85,16,1725.106089
6.2,16,1727.8117
4.0,11,1729.636696
9.25,12,1732.489993
3.92,12,1734.343651
6.2,15,1737.049003
5.34,16,1739.790687
4.52,16,1742.964321
5.88,17,1746.43444
4.7,20,1750.400748
5.6,12,1752.250093
6.0,18,1755.701775
5.4,14,1758.323111
7.4,15,1761.267279
4.72,13,1763.118279
4.06,14,1765.78288
4.6,13,1768.689214
4.4,16,1771.45188
6.56,20,1775.035196
4.96,17,1778.065495
6.0,18,1781.627814
6.86,20,1785.267732
4.73,10,1787.33405
3.08,11,1789.158053
4.57,14,1791.804705
3.89,12,1793.636982
4.04,17,1797.372315
5.08,20,1800.946941
5.94,21,1804.575277
7.4,14,1807.504347
7.5,19,1810.291016
5.5,12,1812.906293
5.9,14,1815.834877
7.02,17,1818.577181
5.6,15,1821.304851
6.95,13,1824.185516
5.9,12,1826.075521
4.16,12,1827.93283
2.3,8,1829.635499
4.78,11,1831.439499
5.16,14,1834.356871
4.6,12,1836.189512
5.32,14,1838.811767
5.39,20,1842.639432
5.2,16,1845.313128
3.76,11,1847.848104
5.7,17,1850.55072
6.92,19,1854.377019
3.4,20,1857.929347
5.44,10,1859.731057
4.8,12,1861.858082
2.44,7,1863.544693
4.6,15,1866.229359
3.9,14,1868.161703
7.6,16,1871.906749
5.84,16,1874.591394
4.6,12,1876.418374
6.95,11,1878.20366
4.72,14,1881.069334
5.4,19,1884.610979
5.48,15,1887.29734
6.66,18,1891.060961
4.42,12,1892.918285
5.2,14,1895.594988
5.56,16,1898.564296
5.51,14,1901.24994
3.4,13,1903.140959
3.32,14,1905.832615
6.54,20,1909.687943
6.6,15,1912.354589
3.05,10,1914.159586
6.0,10,1916.195598
6.8,17,1919.659565
5.9,12,1921.505585
4.36,14,1924.136565
5.03,12,1926.212588
6.14,17,1929.66225
4.5,17,1932.395248
5.6,11,1934.473238
4.14,15,1937.164249
4.2,9,1938.921266
7.55,12,1940.773258
3.75,12,1943.61824
5.65,15,1946.325137
6.05,12,1948.170768
8.1,17,1951.667412
5.75,16,1954.558709
3.9,15,1957.218035
5.98,22,1960.862691
4.81,17,1964.54798
6.0,18,1967.305216
4.92,13,1969.902219
3.9,14,1972.828511
3.25,13,1974.713151
8.25,15,1977.422438
4.9,9,1979.251145
5.52,14,1982.179121
5.56,14,1984.822762
4.25,10,1986.555063
6.26,21,1990.479404
6.05,11,1992.32564
4.24,13,1994.936279
5.28,15,1997.642929
3.26,11,1999.720949
6.3,13,2001.570929
7.6,14,2004.173949
6.0,21,2008.047957
7.1,14,2010.657948
5.78,18,2014.201752
5.5,18,2017.267019
5.46,16,2020.721733
6.75,12,2022.591421
7.7,15,2025.264555
8.6,16,2028.226912
4.71,18,2031.796534
5.48,17,2034.549821
6.5,11,2036.560418
4.07,10,2038.324064
4.36,16,2041.807757
7.0,12,2043.676419
6.13,14,2046.594128
6.0,16,2049.280411
4.66,12,2051.150429
3.44,14,2054.106907
5.42,12,2056.695528
4.88,20,2060.296457
2.9,8,2061.257458
5.44,16,2064.211065
5.48,11,2066.787738
5.16,14,2068.730398
6.32,19,2072.765024
3.68,15,2075.434657
6.0,16,2078.121317
3.95,7,2079.806006
4.38,13,2081.95665
5.6,14,2084.606325
5.63,16,2087.268162
3.12,8,2088.960186
5.8,14,2091.838456
4.86,14,2094.46109
7.36,24,2098.192437
3.55,8,2100.214089
6.6,12,2102.079068
4.09,15,2104.776779
3.36,14,2107.464749
7.9,12,2110.335446
4.24,19,2113.153764
8.0,13,2115.728463
7.3,17,2118.740765
2.4,7,2120.450402
3.72,15,2123.072422
5.1,17,2125.781099
4.86,15,2128.702492
3.68,13,2131.299156
4.24,12,2133.140702
5.28,16,2135.893341
5.4,14,2138.840662
4.32,17,2142.387301
5.42,15,2145.13891
6.08,20,2149.02481
4.46,15,2151.713465
4.87,13,2153.627767
6.1,19,2157.413089
4.7,10,2159.163104
5.92,18,2162.663384
6.0,12,2164.778379
4.6,12,2166.609699
4.86,15,2169.281003
6.6,17,2172.783291
5.65,18,2175.854961
3.18,11,2178.409235
4.92,16,2181.120898
2.0,4,2182.003898
2.72,8,2183.249539
4.8,12,2185.84556
3.57,12,2187.7379
5.24,17,2190.504573
7.1,18,2194.26983
7.4,15,2196.942472
5.15,14,2199.568808
2.94,11,2201.645435
5.88,20,2205.214044
6.18,18,2208.668985
6.03,14,2210.793663
3.36,11,2213.352018
6.5,12,2215.234004
4.8,14,2217.879293
8.0,17,2220.964874
6.7,11,2222.795531
4.31,15,2225.457157
6.4,11,2228.025526
3.32,17,2231.024158
4.99,12,2232.902446
6.25,22,2237.2548
6.45,15,2240.182448
5.0,20,2243.720779
3.2,13,2245.598762
4.95,14,2248.533075
7.4,15,2251.190681
5.36,18,2254.780021
5.52,15,2257.841564
1.78,8,2258.838147
6.0,8,2260.599167
4.03,17,2263.355934
5.98,18,2267.189555
6.76,17,2269.986923
3.48,13,2272.601235
7.52,19,2276.3935
6.4,19,2279.891794
5.64,13,2281.812813
4.78,18,2285.506083
6.56,24,2289.886023
5.24,16,2292.576363
7.09,15,2295.539025
6.08,18,2298.313792
5.54,13,2300.905444
7.8,16,2303.93257
5.2,15,2306.628239
6.64,21,2310.447543
5.67,16,2314.205641
5.2,13,2316.09232
6.5,12,2318.643618
4.9,12,2320.516861
7.35,13,2323.35311
3.15,9,2324.361733
4.07,12,2326.895758
4.28,10,2328.695657
4.24,17,2331.66879
4.08,11,2333.443171
4.72,16,2336.894839
4.26,13,2338.803497
5.2,21,2342.705819
4.14,11,2345.237828
6.36,19,2348.087763
6.33,19,2351.884748
6.47,13,2354.561373
5.42,14,2357.232383
5.44,18,2360.187696
4.79,18,2363.673025
5.68,22,2367.579345
5.72,20,2371.15004
4.05,6,2372.059714
5.9,13,2374.666969
5.52,18,2378.458987
7.44,20,2382.076618
5.95,15,2384.789246
2.94,8,2386.035245
2.69,16,2388.743567
2.08,7,2390.44924
3.19,9,2392.209902
5.52,20,2396.107538
5.04,18,2398.867941
5.44,17,2402.368205
6.68,17,2405.342915
2.3,11,2407.153584
5.08,14,2409.763903
5.4,11,2411.554548
4.41,15,2414.489837
2.75,9,2416.25385
3.9,7,2417.194838
5.11,11,2419.730106
5.76,20,2423.570424
5.2,10,2425.344447
7.3,15,2428.042768
7.1,12,2429.856462
7.6,16,2432.826796
6.08,14,2435.479473
7.36,25,2439.969816
4.36,15,2442.876509
4.76,14,2445.505168
7.4,18,2448.253412
3.4,17,2452.295294
7.0,13,2454.405399
7.1,17,2457.904541
5.65,17,2460.928819
6.2,20,2464.507567
7.55,13,2467.114574
3.96,19,2470.923511
6.98,18,2473.681828
6.23,18,2477.207504
3.12,11,2479.247135
4.62,9,2480.942775
7.52,17,2483.615455
5.03,14,2486.224155
4.72,20,2489.922823
5.72,11,2491.686123
4.28,13,2494.255438
4.85,18,2497.258404
3.6,13,2499.889405
4.2,15,2502.555731
4.14,13,2505.469406
4.38,12,2507.324042
4.6,12,2509.169691
4.48,15,2512.023441
3.5,13,2515.084141
3.08,11,2516.89986
5.2,18,2520.351902
4.34,17,2523.080533
6.9,14,2525.960088
5.52,16,2528.652787
5.44,14,2531.276457
5.6,15,2534.219374
5.72,18,2537.731302
4.72,19,2540.57695
5.97,13,2543.443298
4.24,12,2545.290915
3.64,14,2547.961633
5.44,15,2550.685011
3.95,12,2553.551334
4.48,10,2555.354315
4.9,16,2558.030953
4.64,12,2559.86966
4.88,18,2563.560986
4.05,18,2566.308649
6.32,20,2570.127311
5.2,12,2572.686349
4.88,15,2575.327971
4.0,10,2577.094978
7.15,15,2580.013589
7.2,18,2582.749953
4.54,12,2585.360626
5.28,20,2589.192353
4.92,19,2592.659002
5.93,14,2594.572003
5.26,15,2597.533686
4.93,13,2600.08834
6.86,19,2603.598629
7.2,13,2605.500309
8.3,11,2608.289963
4.24,12,2610.138938
5.72,20,2613.69058
6.4,13,2616.485241
5.59,15,2619.138241
6.17,16,2621.892936
5.05,15,2624.849247
4.6,16,2627.594931
6.34,19,2631.151588
4.5,11,2632.979255
7.24,16,2635.975451
6.48,16,2638.6817
6.0,15,2641.321729
4.44,16,2645.020701
4.4,12,2646.854721
4.64,18,2650.369697
6.45,18,2653.39172
5.6,16,2656.0617
4.64,19,2659.5667
7.8,14,2662.475721
4.28,13,2665.138719
5.9,18,2667.907729
4.17,12,2670.766698
4.2,12,2672.63472
5.49,15,2675.339721
4.52,15,2678.00371
3.2,11,2680.070699
5.6,19,2683.565697
5.88,17,2686.26072
5.4,13,2689.124719
4.84,17,2691.837721
6.16,15,2694.470372
6.4,12,2697.020393
2.0,11,2699.100397
2.6,8,2700.838372
4.2,12,2702.683401
5.38,20,2706.283506
6.04,16,2709.235372
4.0,10,2711.022371
5.4,19,2714.614404
5.44,21,2718.540392
6.12,17,2722.018393
5.05,9,2723.009393
5.7,23,2727.620392
5.3,13,2730.211374
2.78,9,2731.216393
6.1,15,2733.888391
5.15,15,2736.811393
6.13,15,2739.469372
5.2,12,2742.083397
5.16,17,2745.107393
6.1,26,2749.646371
6.05,16,2753.385129
4.96,17,2756.138337
5.2,14,2758.854024
5.26,13,2760.71005
4.32,12,2763.561824
6.5,17,2766.330446
5.28,16,2769.022429
6.0,13,2771.900764
4.46,12,2773.765102
3.86,13,2776.318789
5.74,19,2779.898474
4.65,9,2781.959393
7.32,23,2785.623804
4.0,9,2787.426473
3.12,11,2789.273433
6.5,13,2792.133803
5.72,15,2794.780145
4.05,10,2796.556838
6.2,13,2798.447831
3.92,17,2802.156481
5.15,17,2804.827798
7.0,21,2808.634094
5.22,17,2812.175733
5.3,15,2814.825829
5.7,20,2818.598511
6.2,18,2821.380792
7.7,14,2824.028425
4.6,11,2825.81912
6.2,14,2828.693746
2.45,8,2830.417726
6.08,21,2834.00041
5.0,10,2836.065435
4.12,14,2838.7011
5.72,16,2841.353405
6.88,23,2845.879742
5.32,19,2848.65344
5.2,10,2850.429114
6.7,15,2853.091077
5.38,17,2856.780096
5.1,12,2858.570801
6.8,19,2862.05811
5.2,16,2865.035805
5.4,15,2867.720408
5.6,13,2870.69913
3.39,10,2872.798223
2.6,6,2873.724196
5.36,14,2876.378839
7.12,16,2879.112412
6.32,14,2882.014664
4.91,14,2884.607333
3.9,10,2886.386981
6.59,19,2889.172626
6.5,21,2893.789237
6.32,18,2896.551788
4.68,12,2899.160452
6.28,15,2902.086707
6.4,14,2904.005707
5.48,13,2906.649364
6.04,16,2909.658682
5.2,14,2912.308954
