# {"t_start": 1765801489.526212, "env_id": "Bpp-v0"} 
r,l,t 
6.0,18,17133.050888
6.0,20,17136.927512
5.52,14,17141.232129
5.59,12,17143.292396
7.64,17,17147.195062
6.9,15,17150.216374
6.7,13,17153.585624
6.96,19,17157.463914
3.6,10,17159.405567
6.88,25,17165.550541
7.14,16,17168.505178
8.2,15,17171.448175
6.72,19,17176.608459
5.32,18,17180.492098
8.35,15,17183.507383
7.35,12,17186.836075
5.12,17,17189.82169
5.02,16,17193.657252
5.7,23,17199.019562
7.6,16,17201.955384
5.18,16,17205.759028
5.2,18,17210.05231
5.88,20,17213.976651
6.78,19,17219.265954
4.78,15,17222.243291
3.45,12,17224.320946
4.94,14,17227.277574
4.69,18,17232.509145
10.0,13,17234.528124
8.8,20,17238.428438
6.68,21,17244.51423
5.81,17,17247.51187
4.39,13,17250.422147
6.6,22,17255.702432
5.58,15,17258.673087
7.0,27,17265.012652
5.34,17,17268.869259
5.7,15,17271.878222
7.24,21,17277.241499
6.04,18,17281.09179
7.84,19,17284.149053
4.75,13,17288.323688
3.36,12,17290.342043
5.5,10,17292.291363
6.6,14,17295.223019
5.67,20,17300.512648
8.6,17,17304.44562
7.3,14,17306.604618
5.64,22,17312.81723
6.02,18,17315.886095
6.19,21,17322.045753
6.26,17,17325.051885
7.68,20,17328.965518
8.8,16,17333.248439
7.05,13,17336.179109
8.46,17,17339.240406
7.36,23,17345.529459
7.22,18,17348.599102
8.2,17,17353.898647
6.65,16,17356.926281
7.4,15,17359.897925
6.6,17,17362.948255
5.28,13,17367.076605
7.68,30,17372.969135
5.56,22,17378.254748
7.4,21,17383.125694
5.9,18,17387.553021
5.97,15,17390.505316
6.0,20,17394.459238
8.4,27,17401.715842
4.18,13,17403.779505
7.0,19,17407.700164
5.48,21,17412.968769
6.7,19,17416.83644
7.5,18,17422.055209
5.36,20,17426.061878
6.15,16,17429.084507
5.4,14,17433.336123
6.64,24,17437.433701
7.1,17,17441.323397
4.82,14,17445.524874
5.66,17,17448.549548
6.12,17,17451.577807
7.72,22,17457.691732
6.32,12,17459.737412
5.4,11,17461.762732
5.3,14,17466.07204
5.56,14,17469.075645
7.6,19,17473.077615
7.84,20,17478.365907
8.7,17,17481.403599
5.86,19,17485.292914
4.99,14,17489.52559
8.2,19,17493.421571
7.45,19,17496.487531
9.0,18,17501.693569
6.05,15,17504.66553
5.44,16,17507.679553
7.4,13,17511.940533
5.64,17,17515.02956
6.48,22,17519.978149
5.44,19,17524.34215
5.8,16,17528.170151
5.92,20,17533.47515
5.32,16,17536.489155
4.96,16,17539.477187
6.78,19,17544.743187
6.0,21,17548.805181
3.92,14,17551.783146
8.8,16,17556.16719
3.05,15,17559.19715
7.2,27,17564.263152
5.68,17,17569.401152
6.56,19,17573.27815
5.0,10,17575.248153
6.97,14,17578.647846
8.6,17,17582.456828
4.2,14,17585.392802
5.52,17,17589.761803
6.8,15,17592.751831
7.6,24,17597.779803
6.74,21,17603.098803
7.24,24,17608.027804
5.18,15,17612.326799
6.41,15,17615.281806
3.22,14,17618.22146
8.0,19,17621.319167
5.53,24,17627.638096
5.52,20,17631.636085
6.68,18,17636.902125
5.75,20,17640.915411
6.88,23,17646.278407
5.28,15,17649.220042
2.4,11,17652.114418
6.32,16,17655.073098
4.66,16,17659.349715
7.2,14,17662.271342
7.78,16,17665.32299
7.4,13,17669.603698
4.71,17,17672.667637
5.3,21,17676.69992
7.91,16,17681.058574
4.5,15,17684.0308
5.06,20,17687.95828
8.5,19,17693.167234
4.69,14,17696.117848
5.24,22,17700.149783
7.75,20,17705.405117
6.7,22,17710.296009
6.64,20,17715.635919
6.0,30,17721.653234
7.76,18,17725.99053
8.08,21,17730.804454
5.44,17,17733.822699
6.78,19,17738.99704
5.74,14,17741.911363
4.1,11,17743.875363
7.25,15,17748.216669
4.3,13,17750.355324
8.0,23,17755.276272
1.6,4,17756.279248
5.07,19,17761.609241
7.1,20,17765.605559
5.04,16,17769.896864
3.6,7,17770.929518
5.6,22,17775.751441
7.12,24,17781.159722
6.55,9,17783.099367
7.7,14,17786.079022
9.4,18,17790.096949
5.68,20,17795.437252
9.52,23,17799.539912
5.88,18,17804.81194
5.98,17,17807.830913
7.05,14,17810.790912
2.7,11,17812.827912
8.5,18,17817.986949
5.4,22,17822.030564
4.44,16,17826.406568
8.14,23,17831.376569
6.5,16,17834.392564
8.4,18,17839.714566
4.78,11,17841.758564
6.6,17,17844.855229
7.46,30,17852.107797
4.6,11,17854.8714
0.88,7,17855.899046
7.0,21,17861.221668
5.72,18,17865.13061
7.35,23,17869.220266
7.9,14,17873.53624
9.24,23,17878.498525
6.9,11,17880.57216
4.45,15,17884.965516
8.72,28,17890.806426
5.78,22,17896.039408
5.44,23,17900.809006
5.8,14,17902.881213
5.94,22,17908.934477
7.6,14,17911.830749
6.16,16,17916.120611
8.04,23,17920.216276
7.25,17,17924.148047
5.88,17,17928.437742
7.25,13,17931.326964
5.68,22,17935.279287
8.5,16,17939.43391
7.2,21,17944.199891
5.15,13,17946.21956
7.57,21,17951.42988
7.16,19,17955.349809
5.3,14,17958.347453
8.35,14,17962.545788
7.94,20,17966.554459
7.33,17,17969.565111
4.8,18,17974.629179
4.35,11,17976.652832
3.92,14,17979.552467
6.0,19,17984.656817
6.0,20,17988.591057
5.5,20,17993.865994
6.34,23,17997.901633
6.17,15,18000.980283
6.8,22,18007.217859
8.1,16,18010.187145
7.96,23,18014.201394
4.48,16,18019.231698
6.08,21,18023.186929
4.16,14,18027.32621
5.1,18,18030.360523
7.4,20,18034.272804
6.64,16,18038.553462
9.04,20,18042.470482
7.0,20,18046.424122
6.53,20,18051.630081
6.04,17,18055.435296
7.6,20,18060.588583
6.52,18,18063.585606
6.24,20,18067.459244
6.76,22,18073.547904
6.0,17,18076.601539
10.0,22,18082.704446
6.5,28,18087.699739
7.24,20,18091.610046
5.82,21,18096.7835
7.84,28,18102.579432
5.4,19,18107.678128
6.5,14,18110.607414
4.02,15,18113.594714
5.32,16,18117.871016
5.88,18,18121.029704
5.54,18,18124.954931
7.12,20,18130.187904
5.46,19,18134.193202
7.5,18,18138.603423
7.25,12,18141.412091
8.1,15,18144.328324
8.3,17,18147.296211
6.72,15,18151.53152
4.68,14,18154.4808
8.53,19,18158.435444
9.2,21,18163.679922
6.8,22,18167.734591
6.36,16,18172.81468
6.83,16,18175.78935
5.6,14,18178.665023
6.65,15,18182.860944
5.4,14,18184.940975
3.38,13,18187.83259
7.0,17,18190.832815
5.9,18,18195.984733
6.16,17,18198.996361
6.2,21,18205.201073
6.96,19,18208.317229
7.0,17,18212.11448
7.4,19,18217.257441
6.76,28,18222.228718
7.0,15,18225.146026
7.3,26,18231.299959
2.95,14,18234.2453
6.23,18,18239.484946
5.64,18,18242.549225
7.18,18,18246.465076
6.06,16,18250.842409
5.59,17,18254.645722
6.12,24,18258.722986
4.18,15,18262.939327
6.32,20,18266.846979
7.14,17,18272.026896
4.0,11,18274.055157
5.5,18,18277.99879
4.71,12,18280.057427
7.0,21,18285.383122
3.8,15,18288.333369
6.6,14,18291.251656
7.04,17,18295.574956
6.64,18,18299.426625
8.4,20,18303.346527
3.66,12,18306.664078
6.8,18,18310.577354
4.26,13,18313.50965
6.2,18,18317.897945
7.0,13,18320.861553
6.86,18,18323.949844
6.05,15,18328.275498
6.96,20,18332.198848
5.62,20,18336.133767
5.4,26,18343.153713
6.42,15,18346.103355
6.2,21,18351.415469
6.4,19,18355.436779
4.44,12,18357.538445
6.6,22,18362.947393
5.95,17,18366.808086
2.28,8,18367.899093
3.0,11,18370.770047
5.49,17,18375.028976
5.84,14,18377.922582
5.1,16,18380.900261
6.6,19,18386.099623
4.32,16,18389.053243
6.9,11,18391.040551
5.14,17,18396.267411
5.7,18,18399.359066
6.6,18,18403.259955
6.68,23,18408.641217
6.75,12,18411.531593
6.4,13,18413.587254
3.2,13,18417.755281
8.14,22,18421.734248
6.33,21,18426.505847
6.2,22,18431.731806
7.38,20,18435.681729
6.46,17,18440.111026
5.8,17,18444.006986
6.36,17,18447.036627
9.4,21,18452.335964
6.6,19,18456.158878
5.96,17,18460.023599
5.46,16,18464.284876
6.24,17,18467.242528
7.72,19,18471.059373
7.04,19,18476.294595
7.0,18,18479.351223
5.47,18,18484.581209
4.8,15,18487.59588
3.59,13,18490.539129
6.08,16,18493.541412
3.4,9,18496.796085
7.84,24,18500.841988
7.84,16,18504.637295
6.32,15,18508.838415
6.58,23,18512.910013
8.25,12,18515.859622
6.68,12,18519.281274
2.98,11,18521.305277
4.08,19,18525.251799
6.4,16,18529.588446
6.8,18,18533.462405
8.8,15,18536.444072
6.3,23,18541.828369
7.1,14,18544.798717
6.71,15,18547.777329
7.2,17,18553.06191
6.62,19,18556.191571
7.59,18,18560.143875
5.24,15,18564.514831
7.9,22,18568.640459
10.0,17,18572.570764
5.85,13,18575.901675
5.33,15,18578.877352
7.08,17,18582.749621
7.32,17,18587.119251
7.5,11,18589.124855
5.9,16,18592.919823
6.68,21,18598.32014
4.52,12,18600.401814
6.45,12,18603.319624
6.95,21,18608.771276
8.59,23,18612.860311
6.6,16,18616.645286
9.4,17,18621.027952
6.96,21,18624.995962
8.5,16,18627.966933
6.48,21,18634.127937
6.0,11,18636.157932
7.08,19,18640.173965
8.5,11,18643.528936
6.76,25,18648.531933
3.8,10,18650.519931
4.5,10,18653.851937
6.62,14,18656.781932
5.84,15,18659.733933
8.44,21,18665.044951
6.6,22,18669.070932
6.15,18,18673.001933
4.64,15,18677.308933
4.0,13,18679.382941
6.88,17,18683.278571
7.92,24,18689.638576
0.8,4,18689.768599
7.2,31,18696.614571
5.5,17,18700.938572
6.13,14,18703.855573
3.46,12,18705.891584
7.26,18,18711.081571
6.79,19,18715.115572
6.62,17,18718.21157
8.38,17,18722.862629
8.09,24,18728.022271
4.6,15,18731.173603
6.0,17,18736.39844
7.6,14,18738.494096
6.54,19,18742.437439
7.0,13,18746.626477
7.8,11,18748.615121
4.42,15,18751.604415
6.04,14,18755.964343
3.84,9,18757.91335
2.2,8,18759.012011
6.8,18,18762.933844
5.36,22,18768.376178
6.48,19,18772.346472
6.95,14,18775.283755
4.2,9,18778.583379
7.3,14,18780.680053
7.2,24,18785.544334
6.5,14,18789.804642
2.64,7,18790.844318
8.8,21,18795.764174
6.52,19,18798.936885
6.06,24,18805.245606
6.32,16,18808.272257
6.25,22,18814.516874
7.0,20,18818.480532
8.23,23,18823.840472
7.9,15,18826.827101
5.54,18,18830.726314
6.62,20,18836.103269
5.8,24,18841.033537
6.92,19,18846.337457
3.5,15,18849.342071
4.5,13,18851.416697
6.32,21,18855.391139
7.64,19,18860.613394
6.09,20,18864.553337
3.82,18,18869.81999
8.04,26,18874.837535
8.2,12,18876.890202
5.48,20,18882.296427
5.9,21,18887.206473
5.6,13,18889.334444
6.5,14,18893.669316
8.15,18,18897.559659
7.4,14,18899.664687
6.2,20,18904.893613
3.66,13,18907.813297
7.7,14,18910.74356
6.12,19,18916.06245
7.36,23,18920.140676
5.5,8,18922.092316
6.21,25,18928.472265
6.56,14,18931.424539
3.92,16,18934.426863
6.75,20,18939.581142
7.5,15,18942.503755
5.42,14,18945.423057
8.4,18,18949.776727
6.49,16,18952.762014
4.39,12,18955.740249
6.38,18,18960.187544
8.41,23,18965.182314
3.38,13,18968.173976
3.8,9,18970.662296
8.0,11,18973.533513
6.64,23,18977.604162
7.14,26,18983.940396
7.62,16,18987.755027
5.24,16,18990.740358
5.45,15,18995.038625
5.64,16,18998.091285
7.08,18,19002.072533
6.48,22,19007.503368
5.35,13,19010.472667
6.7,20,19015.791626
6.8,23,19019.823253
4.6,9,19021.776957
4.32,11,19023.792253
7.4,14,19028.057889
6.68,18,19031.962825
7.04,18,19035.058054
5.0,13,19039.408696
4.3,8,19040.495331
5.56,18,19044.49968
7.4,18,19049.803908
7.1,26,19054.791976
4.05,12,19056.801658
4.14,17,19061.984952
5.67,18,19065.001247
8.4,25,19069.940554
5.12,17,19075.134831
6.38,15,19078.169489
5.8,17,19081.254159
3.76,12,19084.665349
6.63,23,19089.642613
6.12,17,19092.719942
8.28,24,19098.874916
5.45,16,19101.794215
7.26,18,19107.009157
6.28,17,19110.024431
3.8,13,19112.917096
9.4,18,19118.23419
6.06,15,19121.290838
6.88,18,19124.380674
1.16,3,19125.317394
6.12,21,19130.715716
7.08,17,19133.800975
7.6,15,19136.777633
5.26,17,19141.937968
3.15,7,19142.970629
6.32,16,19145.947901
6.05,16,19151.125233
7.12,24,19155.251188
7.05,19,19159.231858
4.56,14,19163.570807
6.4,20,19167.604046
7.28,16,19170.670356
3.76,11,19174.093627
4.9,15,19177.079273
6.71,18,19180.966962
8.08,19,19186.263941
5.14,24,19191.153171
5.28,26,19197.504013
8.32,29,19203.490976
6.18,19,19208.029649
8.25,19,19212.107549
5.66,30,19219.383511
4.36,10,19221.369798
7.0,13,19224.26409
8.08,20,19228.224752
7.0,16,19232.579994
2.72,8,19234.505347
6.8,19,19237.647996
7.4,15,19242.087294
7.9,15,19245.064646
1.88,5,19246.088625
5.7,16,19249.974625
7.2,19,19254.507624
6.35,15,19257.444646
5.12,15,19260.400652
4.36,14,19264.697626
5.7,18,19268.594287
6.96,20,19272.565249
7.28,24,19278.891217
6.56,21,19282.941463
7.8,19,19288.286791
5.54,18,19291.393148
7.25,18,19295.34042
7.57,15,19299.725691
5.4,13,19301.824729
4.64,16,19305.653687
4.29,13,19307.746716
5.56,18,19312.965624
2.9,10,19314.960978
7.55,15,19318.004607
4.38,15,19322.420253
6.04,21,19326.455194
7.1,33,19334.824759
6.75,10,19336.7974
7.9,14,19338.876033
9.25,17,19344.039584
2.17,8,19345.119584
5.56,16,19348.930237
6.42,18,19351.993555
4.0,11,19355.36387
4.6,18,19359.318166
5.1,13,19362.251772
6.24,25,19368.618291
5.02,14,19370.743965
2.0,9,19372.734628
7.75,14,19375.731282
8.6,16,19380.043283
3.3,19,19383.965282
6.5,18,19389.163282
8.15,15,19392.090285
3.52,12,19394.119311
5.95,16,19397.112283
6.4,16,19401.555915
6.8,16,19405.493942
7.4,18,19408.583911
6.5,14,19412.920947
7.9,13,19415.851911
6.36,20,19419.789917
5.77,14,19423.279912
7.78,18,19427.164492
6.3,20,19431.119406
7.09,18,19436.401718
6.56,16,19439.482328
6.9,10,19441.431993
6.5,17,19445.880903
7.76,24,19450.847224
5.5,12,19452.936871
6.6,18,19458.266848
2.82,10,19460.254504
4.16,12,19462.30911
3.5,10,19464.300398
7.64,23,19470.474365
10.0,19,19474.315621
7.9,17,19477.36027
7.16,23,19483.808766
5.0,23,19487.878937
8.56,17,19493.253623
6.9,14,19496.301919
3.67,12,19498.339586
8.8,16,19502.750244
5.28,13,19505.668527
7.9,23,19509.700823
4.07,11,19513.965774
6.8,26,19518.988093
6.74,21,19523.084384
8.8,27,19529.515366
7.1,23,19534.514881
6.72,21,19539.846229
5.6,19,19543.736455
8.56,28,19551.015067
7.54,18,19554.036309
6.48,23,19560.353605
6.52,16,19563.424274
6.15,15,19566.460575
3.6,10,19568.528605
3.97,11,19571.969532
8.38,26,19577.015807
6.4,20,19582.34076
6.28,17,19586.186056
6.14,15,19589.136709
6.22,21,19594.533286
7.92,24,19599.523607
4.8,16,19602.594244
7.5,14,19606.990894
7.0,21,19611.081895
6.8,20,19616.471934
5.46,23,19621.394893
6.48,18,19624.468894
3.58,16,19628.877894
4.1,15,19631.884923
7.29,23,19636.833892
5.4,17,19641.248578
7.4,20,19645.201037
6.8,17,19650.489975
6.04,22,19654.549219
6.0,21,19658.610853
8.08,21,19664.8178
6.96,19,19667.887086
3.23,10,19669.882063
7.2,18,19675.177628
6.49,16,19678.194267
6.9,18,19682.212909
9.4,16,19686.66491
6.64,17,19689.766549
6.4,18,19693.726435
7.06,16,19698.199708
6.08,18,19702.162008
6.35,22,19707.606817
6.38,19,19711.544128
6.45,20,19715.490438
8.12,19,19720.848757
7.0,20,19724.915255
8.4,16,19727.995894
6.12,15,19732.503164
5.06,18,19736.457488
7.4,14,19738.578137
6.58,23,19744.828123
6.36,18,19748.684782
4.2,11,19750.713059
6.36,20,19756.043987
1.3,3,19756.132018
6.6,19,19760.053298
4.96,13,19764.402252
7.14,25,19769.432886
5.4,15,19772.462246
7.9,23,19777.992167
9.4,16,19781.92847
6.56,26,19788.295449
8.02,24,19793.265707
7.36,25,19799.563101
7.48,22,19803.618776
5.21,18,19807.574098
6.14,20,19813.044008
4.0,10,19815.067309
6.4,19,19818.17595
6.82,18,19823.516187
4.44,17,19826.520517
8.58,22,19832.753554
5.2,16,19835.756826
2.8,9,19837.731445
4.6,19,19841.6951
5.77,22,19847.180692
8.0,13,19850.185018
2.0,11,19852.254645
6.92,17,19856.783334
6.66,17,19860.702633
5.88,13,19862.815603
7.56,31,19870.172696
6.08,16,19874.036013
6.96,19,19878.520355
5.34,16,19882.390639
2.1,10,19884.415948
6.85,14,19886.578949
6.4,19,19892.002908
7.7,15,19895.080208
7.35,18,19899.059455
7.1,15,19903.463164
8.16,24,19908.34612
2.91,8,19909.415117
5.6,10,19912.730408
7.12,23,19917.641311
6.04,15,19920.888288
6.0,18,19925.665665
6.46,21,19930.812034
7.9,20,19936.313959
4.18,12,19938.404602
3.59,12,19940.481256
5.01,13,19943.380957
1.3,5,19944.379183
6.27,16,19948.778148
7.22,25,19953.718118
6.0,19,19959.031424
5.6,21,19963.064154
7.22,26,19968.189495
6.12,13,19972.589813
2.75,11,19974.642112
6.87,18,19978.61775
6.09,14,19983.057993
3.98,11,19985.083328
2.9,10,19987.059985
7.2,15,19990.039258
4.4,13,19993.565906
7.2,15,19996.502165
6.54,26,20002.35512
5.28,15,20006.847041
8.0,22,20010.996344
4.5,13,20013.974015
7.8,20,20019.469804
5.48,16,20022.537385
3.88,15,20025.543707
7.74,22,20031.021654
5.27,22,20035.890895
6.58,19,20040.396218
5.24,16,20044.23952
5.9,14,20046.335154
6.48,25,20052.933171
5.5,19,20056.966427
6.86,18,20062.441398
6.43,13,20064.531691
2.58,8,20066.466691
2.72,8,20068.411373
6.36,15,20071.40363
3.84,11,20074.795886
3.4,13,20076.858511
7.2,16,20080.747171
6.24,14,20082.872815
5.84,14,20087.303273
6.19,16,20090.411243
8.5,21,20096.856854
6.7,22,20100.960531
8.5,17,20104.050143
4.6,14,20108.486774
6.72,17,20112.408688
5.88,19,20115.473475
7.74,18,20120.813758
5.97,17,20123.928068
5.5,14,20126.953345
7.6,16,20131.537655
6.5,19,20135.562909
8.22,16,20138.680535
7.96,23,20145.066077
5.26,16,20148.068738
6.16,20,20152.052041
5.3,10,20155.462324
4.65,12,20158.31498
6.86,18,20161.398636
4.85,16,20165.859575
8.22,21,20170.8039
5.92,16,20173.867593
7.0,13,20177.452806
3.72,18,20181.430697
3.58,12,20183.500697
4.6,15,20186.475974
6.65,16,20191.806876
5.8,14,20193.926549
8.0,16,20197.843782
5.38,17,20202.364048
7.3,14,20205.34388
5.8,15,20208.371545
5.57,18,20212.996833
7.16,22,20217.972442
5.56,14,20221.021741
7.36,21,20226.531016
5.14,14,20229.472631
7.28,21,20234.9532
5.0,13,20237.025205
8.9,16,20240.912109
5.8,14,20243.000109
4.6,16,20248.332009
4.4,13,20250.428339
7.78,22,20255.436625
6.48,19,20260.07097
4.73,13,20263.101591
2.4,15,20266.136903
8.7,14,20270.531256
7.55,13,20272.5979
4.11,13,20275.505143
1.99,8,20277.409751
7.08,18,20281.950388
5.16,14,20284.934672
7.36,31,20292.539292
5.1,20,20296.625561
5.88,16,20299.690233
4.76,13,20304.138178
5.83,16,20307.16346
7.3,17,20311.064718
7.8,12,20313.139347
5.68,16,20317.60561
6.26,16,20320.655246
6.8,22,20326.961676
4.16,11,20329.034674
7.8,16,20332.060674
6.08,14,20335.079679
10.0,15,20339.460701
6.24,18,20343.437673
6.88,18,20346.5357
6.18,17,20351.828674
10.0,13,20353.913693
5.05,13,20356.7717
5.58,24,20363.044349
4.78,13,20365.10235
6.48,16,20368.142348
3.44,9,20370.170319
3.96,12,20374.50632
6.31,18,20377.675357
5.44,17,20381.628319
5.28,23,20387.15632
4.42,13,20390.023323
8.0,13,20392.08432
7.25,13,20396.39734
8.32,23,20401.292321
6.72,21,20406.741349
6.72,23,20410.917319
8.4,21,20415.874323
6.88,21,20421.362967
7.45,14,20424.336968
7.96,21,20429.800992
8.62,25,20434.789968
2.13,9,20436.750998
5.92,20,20442.102967
6.56,14,20444.217967
7.92,28,20450.257964
2.64,8,20453.677971
2.36,9,20454.792967
5.74,13,20457.741991
7.04,20,20461.821969
4.58,15,20466.273998
4.82,16,20469.336968
1.74,8,20471.257967
2.52,11,20473.288992
6.48,21,20478.609992
6.25,13,20481.500631
6.9,12,20483.510608
5.3,17,20488.842608
8.89,20,20492.914329
5.26,16,20496.050592
6.44,14,20500.481278
7.4,19,20503.669893
6.6,14,20506.663199
6.12,18,20512.021146
3.44,15,20515.013433
4.25,12,20517.090105
4.0,16,20521.565784
3.96,15,20524.582113
6.24,20,20528.523783
3.56,16,20533.882667
6.6,20,20537.871612
6.32,18,20540.991869
2.36,8,20544.406502
8.0,14,20547.402855
8.5,12,20549.48478
4.85,11,20551.503059
9.58,30,20558.886666
5.4,10,20560.87166
3.95,17,20564.74951
7.45,28,20571.30012
6.2,16,20574.348762
6.64,20,20579.881793
3.9,14,20582.901434
4.1,13,20585.874702
5.0,19,20591.356955
3.64,13,20593.431619
5.6,16,20596.42892
8.1,18,20601.793882
5.04,13,20604.68912
6.18,21,20608.736778
7.04,24,20615.307366
5.75,13,20617.419004
7.7,16,20620.457656
6.64,32,20628.913754
4.99,15,20631.892094
8.23,19,20637.260973
3.5,7,20638.30299
5.19,15,20641.27164
4.8,12,20643.308263
5.65,11,20647.602615
3.65,13,20649.703252
3.0,9,20651.680875
6.44,18,20655.636826
5.0,19,20660.241139
7.0,15,20663.295767
4.7,16,20667.244679
3.0,10,20670.718976
6.96,17,20673.77863
6.68,25,20678.762976
5.9,13,20683.082204
7.05,11,20685.095027
5.92,20,20689.067691
7.13,18,20693.641693
5.86,22,20698.584595
7.06,13,20700.70718
6.01,19,20706.189139
7.6,17,20710.090394
3.1,16,20713.098005
10.0,18,20717.609277
6.0,15,20720.585587
6.72,20,20724.590936
6.62,28,20732.018628
2.62,10,20734.019256
8.95,18,20739.4642
7.0,19,20742.633349
6.24,25,20747.69371
9.28,26,20754.971904
4.52,17,20758.018605
7.0,21,20763.409933
5.4,20,20767.346213
7.0,26,20773.737154
7.32,15,20776.699509
8.4,26,20782.675478
4.53,15,20787.158383
6.68,17,20790.278618
6.44,23,20796.599497
6.98,18,20799.675197
7.14,27,20805.583654
6.25,13,20809.077318
5.65,14,20812.035572
6.36,20,20816.027884
8.18,29,20823.527769
4.6,15,20826.551011
7.32,22,20832.050935
7.2,16,20835.040255
4.35,11,20837.842252
9.04,21,20843.197221
5.16,14,20846.156478
6.63,20,20850.140611
6.8,18,20854.673237
3.0,10,20856.667542
6.66,16,20859.758175
5.7,13,20862.786845
7.19,19,20868.187784
7.28,24,20873.225071
8.18,19,20877.695074
8.6,20,20881.644359
5.35,15,20884.560947
9.4,20,20889.912843
5.72,17,20893.889162
4.1,11,20895.93745
5.69,24,20902.366384
7.4,22,20906.419668
5.05,18,20911.784133
4.55,15,20914.757744
4.08,17,20917.778057
7.0,19,20923.10735
5.6,10,20925.092201
7.9,16,20928.090866
6.77,19,20933.450212
4.52,17,20936.539461
6.25,17,20940.49579
6.48,17,20945.044089
6.17,18,20949.041397
6.92,16,20952.084667
8.25,17,20956.55296
6.4,23,20961.473884
7.16,20,20965.42114
7.0,17,20969.877408
4.16,15,20972.883759
6.96,25,20979.30962
8.35,21,20984.238226
6.6,13,20986.408603
5.94,18,20991.806596
6.72,18,20994.885009
6.44,22,20999.767647
5.6,13,21003.224984
4.64,16,21007.103254
4.95,20,21011.09855
2.28,6,21013.578252
4.04,11,21015.659549
6.6,31,21021.773546
6.04,19,21027.171478
6.15,24,21032.145265
5.76,16,21036.54521
7.04,21,21040.511869
5.9,15,21043.481522
6.72,21,21048.907364
7.32,20,21052.869015
6.2,17,21056.772017
6.22,13,21060.210017
9.2,19,21064.195014
7.48,24,21070.631015
6.64,23,21075.542015
4.0,13,21077.620043
7.76,23,21083.958657
8.24,17,21086.991679
6.84,19,21090.926659
5.3,22,21096.380659
5.79,19,21100.362657
5.4,16,21104.840657
8.9,20,21108.866657
7.35,12,21111.800657
7.9,16,21116.201656
4.59,20,21120.158692
7.72,21,21124.164659
7.02,16,21128.575656
7.05,14,21131.493659
7.44,18,21135.385659
7.3,17,21139.942697
6.56,19,21143.992337
7.8,13,21146.950299
5.44,14,21150.572298
2.8,9,21152.585298
7.48,22,21157.435298
6.42,14,21159.544297
6.76,22,21165.802296
6.1,17,21168.827298
5.72,15,21173.185297
5.0,9,21175.180298
6.72,16,21178.2373
6.96,20,21182.315297
8.8,17,21187.610297
5.8,16,21190.713298
6.4,15,21193.765296
7.45,13,21197.244298
6.8,15,21200.217962
4.4,15,21203.186963
6.4,21,21209.473963
3.02,7,21210.556979
6.25,13,21213.46696
4.3,14,21215.653995
6.68,18,21221.076986
7.08,17,21224.168359
6.4,14,21227.163723
6.8,22,21233.610678
5.96,18,21236.689986
7.52,17,21242.003219
6.22,19,21245.073871
4.2,18,21248.962797
5.2,20,21254.388047
7.85,16,21257.500342
7.57,19,21261.495347
8.74,24,21267.997698
7.0,19,21272.011008
9.8,19,21276.553977
5.0,13,21279.486679
5.5,11,21281.512655
6.25,12,21284.380299
4.86,12,21287.843169
6.52,18,21291.784106
5.65,17,21294.882756
8.55,19,21300.371809
7.9,15,21303.433473
6.56,27,21308.597015
8.35,18,21314.072968
5.5,12,21316.103279
6.26,19,21320.066584
5.9,14,21324.424816
5.59,17,21327.466118
5.38,16,21330.482403
5.84,21,21336.832299
5.0,7,21337.928329
7.52,14,21340.93798
4.48,15,21345.428847
6.24,15,21348.428501
5.6,18,21351.59285
8.35,15,21354.627492
6.7,22,21360.937368
4.56,18,21364.031004
6.77,18,21369.353925
7.28,25,21374.304209
7.16,21,21379.845167
4.7,15,21382.908491
6.9,16,21386.009886
7.04,22,21392.451819
6.64,17,21395.500087
5.6,19,21399.521875
6.11,17,21404.026538
3.64,13,21406.920411
4.0,10,21408.917699
3.56,14,21411.885728
5.73,13,21415.423725
9.16,27,21421.403698
6.47,22,21426.9437
2.12,8,21428.9327
8.05,19,21432.9777
9.1,24,21438.629699
6.9,17,21442.538345
6.24,18,21445.620479
5.2,17,21450.980392
6.0,16,21454.000011
7.4,23,21460.449954
2.62,8,21461.56495
6.28,22,21466.591906
6.6,13,21468.713569
7.16,19,21474.328065
6.24,23,21479.535786
4.9,16,21484.186226
5.16,19,21488.205797
3.95,12,21490.258124
5.13,14,21493.244757
7.7,19,21498.708674
9.1,21,21502.844958
9.3,23,21508.466897
7.6,18,21512.477156
5.56,15,21515.529462
7.02,24,21522.079259
6.85,17,21525.172907
3.05,13,21528.124562
4.0,12,21531.592859
7.13,21,21535.60515
4.92,14,21538.605783
6.72,17,21544.088112
6.58,18,21547.226422
9.0,23,21553.769477
6.88,28,21558.89743
5.32,21,21565.275717
4.95,11,21567.306982
5.66,15,21570.266333
6.85,11,21572.289356
6.25,14,21576.744285
5.52,19,21580.869931
4.52,16,21583.98255
6.38,16,21588.53948
6.62,20,21592.636768
5.92,16,21595.741332
8.0,15,21600.30158
6.3,20,21604.320247
7.9,24,21609.3402
7.44,21,21614.860168
6.88,23,21619.893472
4.38,12,21623.519154
5.21,20,21627.585033
6.7,26,21632.796335
6.64,20,21638.36428
5.78,16,21642.254611
7.74,16,21646.819499
8.5,16,21649.917144
5.88,19,21653.933093
4.58,18,21658.500367
8.6,18,21662.543041
