# {"t_start": 1765801489.3571959, "env_id": "Bpp-v0"} 
r,l,t 
5.6,11,11163.9801
6.88,19,11167.040944
6.1,12,11171.12687
5.82,17,11174.139479
9.25,16,11177.076672
5.8,15,11180.099282
7.32,23,11186.268189
5.18,16,11189.257386
7.7,26,11195.503556
5.36,16,11199.327167
6.3,12,11201.374796
7.02,15,11205.575069
7.2,17,11208.582683
5.52,18,11212.474684
6.94,19,11217.620685
5.84,16,11220.674684
6.36,21,11224.728686
2.96,8,11227.91077
6.44,17,11231.029989
5.63,14,11234.00965
4.82,12,11236.099263
5.5,19,11241.277494
6.0,17,11245.125687
7.15,16,11249.367878
6.6,13,11251.438481
5.0,18,11255.289315
7.3,23,11261.437156
3.55,17,11264.561758
4.0,9,11266.531965
5.52,17,11269.577589
6.78,23,11275.713125
5.2,12,11277.789099
5.18,15,11280.751704
5.2,12,11284.84989
4.17,13,11286.928039
6.56,15,11289.916656
7.25,10,11291.926839
6.0,18,11297.072701
4.3,16,11300.085275
4.8,13,11303.055889
5.74,16,11307.393046
5.92,17,11310.482273
6.52,17,11314.421877
6.8,17,11318.726345
6.56,23,11323.57069
4.02,12,11325.606363
6.76,18,11330.703213
6.12,18,11333.759827
7.5,10,11335.736012
6.16,14,11339.953628
7.16,26,11345.01844
4.78,13,11347.966092
5.76,16,11352.275353
7.4,16,11355.35354
3.16,10,11357.344147
7.25,13,11361.480761
3.38,10,11363.487391
3.86,13,11365.547673
5.4,15,11368.535306
5.84,17,11373.608484
7.75,14,11376.501411
7.9,18,11379.485994
7.0,16,11383.678192
4.6,14,11386.598404
4.88,22,11391.468676
6.12,25,11397.707016
4.98,15,11400.724633
7.75,12,11402.747261
7.12,18,11407.876705
6.31,19,11410.934922
6.72,18,11414.841919
7.36,18,11419.909921
7.2,14,11422.073921
5.32,16,11425.95392
5.68,16,11430.195921
4.56,15,11433.177921
6.6,16,11436.188575
4.16,13,11440.394572
8.0,16,11443.419573
3.02,13,11445.511573
6.27,18,11450.666575
4.79,10,11452.641572
6.95,17,11455.672576
3.95,9,11457.620577
7.85,25,11463.822576
5.4,15,11466.841577
6.26,22,11473.014581
7.5,11,11475.091576
6.72,21,11479.176578
7.89,15,11482.203578
6.44,20,11487.345581
4.88,19,11491.245581
5.84,19,11496.426238
6.9,13,11498.454233
5.07,16,11501.437234
4.9,17,11506.655236
7.0,19,11510.632235
6.52,18,11513.748236
6.6,17,11518.914237
7.2,12,11521.169238
4.68,15,11524.266159
4.95,9,11526.289953
7.06,19,11531.637813
5.29,19,11534.78041
5.76,20,11538.777644
4.25,10,11541.973262
6.72,22,11546.948217
7.32,26,11553.262064
4.2,13,11556.191929
6.68,21,11560.252533
6.9,14,11564.418721
5.68,18,11567.43093
4.96,14,11570.328206
6.88,20,11575.479465
4.92,21,11579.421696
5.52,24,11585.630594
5.68,15,11588.671274
6.8,23,11593.640017
6.44,17,11598.004465
7.75,10,11599.992083
4.5,10,11601.979086
6.2,13,11604.863701
6.92,15,11609.0626
8.8,17,11612.098828
7.36,20,11616.075707
7.12,25,11622.262942
5.28,13,11625.208572
4.52,12,11627.252498
2.56,7,11628.3165
3.86,10,11631.538808
9.0,17,11635.427009
6.4,10,11637.401599
6.05,14,11641.654924
6.0,20,11645.629139
6.3,26,11650.594045
6.64,22,11655.864313
5.4,17,11659.711596
5.08,13,11661.809598
5.2,16,11666.026433
6.37,14,11669.021094
5.9,12,11671.926365
7.37,20,11677.227132
4.0,15,11680.227712
6.6,16,11683.296334
8.08,27,11689.574845
7.8,20,11693.501099
4.54,12,11697.652319
2.92,9,11698.789921
6.68,18,11702.695571
8.1,16,11705.702772
8.0,24,11711.950576
5.45,11,11713.984218
6.32,18,11717.975466
7.37,17,11722.310046
3.68,13,11725.226648
5.12,15,11728.199861
5.72,15,11732.420673
8.75,10,11734.388672
7.18,21,11738.370101
6.0,17,11742.704709
6.28,20,11746.686531
7.02,21,11751.551711
6.96,21,11756.898685
5.32,18,11759.999292
5.6,18,11765.251644
6.53,18,11769.152709
6.38,18,11772.160707
4.26,15,11776.330707
8.0,14,11779.222709
7.25,17,11782.222708
5.52,20,11787.46872
4.82,18,11791.421708
6.76,19,11795.43373
4.0,11,11798.742306
5.48,18,11802.728307
8.25,15,11805.773308
6.44,21,11810.975309
8.34,17,11813.94633
6.32,22,11818.756308
6.0,19,11823.081307
7.2,13,11826.018307
8.24,29,11833.296309
4.38,18,11836.453334
3.44,12,11839.36231
8.4,17,11843.75931
6.05,13,11846.718157
8.2,13,11848.782752
6.24,16,11852.62597
6.16,10,11855.809901
5.9,15,11858.770545
4.2,9,11859.879545
3.06,13,11862.764146
7.48,25,11868.972032
5.88,20,11873.026915
7.0,19,11878.307084
5.6,11,11880.337731
7.0,17,11883.397841
5.28,17,11888.557111
6.25,11,11890.554311
5.09,18,11894.472974
6.5,17,11897.526299
8.12,22,11902.762518
5.44,20,11906.746284
6.44,17,11912.001208
6.5,11,11914.057208
4.16,18,11918.020062
7.48,19,11922.435741
7.04,19,11926.452961
3.56,17,11930.358892
6.69,19,11934.699241
5.65,21,11939.560169
5.68,16,11942.593819
4.94,14,11946.720133
3.95,16,11949.793782
4.84,18,11952.881055
6.07,19,11958.1309
6.4,14,11961.149563
7.04,19,11965.155217
5.12,16,11969.394135
6.8,24,11974.318403
6.8,17,11978.623716
5.36,14,11981.562351
2.88,13,11984.481023
6.64,14,11986.552296
6.23,14,11990.789562
6.16,18,11994.73524
2.53,8,11995.830589
4.16,16,12000.972233
5.4,13,12003.076887
6.56,21,12007.122778
5.55,12,12010.063393
3.08,9,12013.221731
7.28,22,12017.235717
5.2,16,12020.214432
3.05,12,12024.318104
8.0,14,12026.409451
5.8,16,12030.243704
8.25,16,12034.581999
5.32,15,12037.612903
5.66,17,12040.665602
6.6,14,12043.725266
6.34,26,12049.870165
6.72,17,12053.698511
6.0,20,12058.878469
4.68,11,12060.843465
5.02,17,12063.864172
7.0,14,12068.043111
3.92,10,12070.048082
6.71,16,12073.072376
5.92,14,12076.059686
4.76,15,12080.337343
6.4,17,12083.429344
4.6,10,12085.417362
2.29,6,12087.342344
4.74,15,12091.567343
6.52,21,12095.537368
5.64,13,12097.555058
5.3,15,12101.714022
5.52,14,12104.631017
7.2,24,12109.526038
3.0,12,12112.833017
7.25,13,12115.745018
5.56,13,12118.67802
5.94,16,12121.743019
6.05,22,12127.080019
6.96,22,12132.031056
4.84,16,12136.28502
7.2,23,12140.27602
6.32,16,12144.093021
5.65,21,12149.302022
7.6,20,12153.271031
5.0,14,12157.539671
6.88,21,12161.583668
6.47,19,12165.575705
6.18,25,12171.90067
5.7,15,12174.95067
4.28,12,12177.00767
4.95,7,12178.116709
5.7,15,12182.337692
5.48,19,12186.266711
2.4,6,12187.294691
7.04,17,12192.44371
6.08,18,12195.506696
6.48,19,12199.544697
7.96,21,12204.936819
6.0,22,12209.911753
6.88,28,12216.364935
5.68,16,12220.204581
4.52,14,12222.338268
6.32,24,12228.56028
5.94,21,12232.577226
7.36,17,12237.780491
7.3,16,12240.850139
2.53,8,12242.792789
7.95,21,12248.080301
5.36,18,12251.195615
5.18,17,12255.160305
9.6,18,12259.523162
5.0,17,12263.375786
8.0,18,12266.459089
7.16,24,12272.665022
10.0,16,12275.661312
6.45,22,12281.89479
5.4,9,12283.87646
5.28,21,12287.871769
4.76,14,12290.904058
4.96,21,12296.196033
6.12,14,12299.184732
5.66,14,12301.299716
6.6,17,12306.467129
6.64,17,12309.51778
5.66,21,12313.5378
5.68,23,12319.703765
4.6,16,12322.738418
7.36,20,12328.074697
10.0,13,12331.041008
1.38,5,12332.036678
2.2,12,12334.112683
7.6,14,12338.396323
4.23,13,12341.310009
6.88,23,12345.396638
5.2,14,12349.587548
6.55,18,12353.476816
6.36,12,12355.530474
6.8,13,12358.427185
8.4,15,12362.680491
4.36,13,12364.805128
8.4,20,12368.802001
6.8,24,12375.065935
5.95,10,12377.050197
7.8,13,12379.952805
5.96,18,12384.271494
4.43,12,12387.1328
6.02,19,12390.2448
5.2,16,12395.316833
5.04,18,12398.348516
5.63,17,12402.242538
5.19,15,12406.54554
7.1,17,12409.643511
4.75,12,12411.744533
5.42,15,12414.812534
7.45,17,12420.022539
6.0,12,12422.078513
5.45,17,12425.95351
8.55,12,12429.289514
3.36,11,12431.296551
2.0,12,12434.167535
7.7,18,12437.278534
5.55,15,12441.555542
3.4,14,12444.565515
5.9,14,12447.542636
6.68,17,12451.969583
3.0,11,12454.012562
7.2,11,12456.895644
7.26,18,12460.033269
7.1,23,12466.199247
7.18,23,12470.235238
5.3,14,12474.416837
5.78,22,12479.272817
6.86,18,12482.463561
3.28,15,12486.660503
5.14,14,12489.611132
5.77,20,12493.641173
7.6,21,12498.868464
5.1,15,12501.810117
6.72,19,12506.927701
5.88,19,12510.864044
6.0,12,12512.889696
7.3,12,12515.792912
3.66,11,12518.999226
5.02,20,12522.980853
5.6,14,12525.933458
7.03,18,12530.260059
7.8,15,12533.227706
7.2,17,12537.182984
5.26,18,12541.526214
5.45,13,12544.434801
7.06,16,12547.410092
5.84,21,12552.657014
5.26,15,12555.610682
5.66,14,12558.494976
6.32,20,12563.70324
3.05,13,12566.624558
6.52,21,12570.74198
6.5,10,12573.977461
6.6,21,12578.035026
6.76,20,12582.018525
6.0,13,12586.123189
5.46,12,12588.156466
7.05,20,12592.114675
6.24,24,12598.244581
7.0,20,12602.19187
7.6,21,12607.454721
5.2,19,12611.439721
5.72,15,12614.408411
7.0,13,12616.49707
3.5,11,12620.565319
5.05,13,12622.623023
6.43,18,12626.460302
4.92,17,12630.634655
5.0,17,12634.446283
8.0,13,12636.467108
6.08,18,12641.539424
5.8,17,12644.63606
6.0,11,12646.667356
4.64,12,12649.56903
7.1,18,12653.846287
6.0,20,12657.807529
6.8,18,12662.977578
6.08,21,12666.916877
10.0,16,12669.887496
6.18,20,12675.020434
5.36,22,12679.822319
7.0,11,12681.800298
7.05,14,12686.003632
6.4,20,12689.99594
5.56,17,12693.090181
7.22,22,12699.267611
5.48,15,12702.336266
4.8,12,12704.388892
5.04,18,12709.506107
7.36,20,12713.371162
5.75,11,12715.339152
7.0,9,12718.469426
7.7,14,12720.517064
5.5,20,12724.48355
5.08,14,12727.48741
7.0,13,12731.650279
7.3,12,12733.741924
5.48,19,12737.746213
6.44,18,12742.939457
4.05,13,12744.984477
6.16,16,12747.970173
8.0,17,12752.987014
6.06,19,12756.886276
10.0,16,12759.869923
5.82,17,12764.096246
5.16,14,12767.099558
5.56,16,12770.113837
7.5,15,12774.355456
5.79,19,12778.320669
5.85,15,12781.313948
4.89,15,12785.505209
7.29,22,12789.531509
3.37,10,12791.523823
6.32,17,12796.57961
3.19,12,12798.606614
7.42,29,12804.477907
5.88,21,12809.6958
6.32,21,12813.710149
4.1,8,12815.635771
6.2,11,12818.898778
6.76,18,12822.865496
5.34,18,12825.917092
4.48,14,12830.025975
6.48,21,12833.986371
3.6,10,12835.94101
6.18,23,12841.998905
3.6,9,12843.916908
5.16,20,12847.903385
6.44,20,12853.184724
9.1,17,12856.204367
6.2,19,12860.180283
6.0,18,12865.307885
5.8,16,12868.285135
6.5,13,12870.358424
4.6,14,12874.505073
4.15,14,12877.415969
4.72,11,12879.419621
5.26,16,12882.381299
5.4,17,12887.508161
6.28,23,12891.630189
5.32,17,12896.824161
7.9,17,12899.9072
5.46,19,12903.861191
4.8,15,12908.081114
8.25,15,12911.027351
6.0,17,12914.041949
7.6,16,12919.076315
5.33,13,12921.134947
5.6,14,12924.055608
3.62,14,12927.016932
6.8,24,12933.253869
5.98,14,12935.419513
2.56,6,12937.300875
5.85,16,12941.61813
5.2,11,12943.667757
4.8,12,12945.732755
4.94,16,12949.563673
7.09,19,12953.856951
4.04,13,12956.75322
6.9,20,12960.69686
6.68,14,12964.834271
4.28,17,12967.908092
5.14,16,12970.958372
5.58,18,12976.143032
6.48,23,12981.117973
4.05,13,12983.231676
7.54,16,12987.492957
5.81,17,12991.393606
7.02,20,12995.353212
6.68,18,12999.586175
5.92,19,13003.496784
6.83,15,13006.467458
7.72,30,13013.729704
4.05,12,13016.611952
4.79,17,13020.948653
3.2,10,13022.932275
5.6,18,13026.873441
4.42,19,13031.19039
6.78,19,13035.129011
6.0,21,13039.117665
7.6,28,13046.252628
4.8,16,13049.256958
6.22,15,13053.522285
8.1,16,13056.551185
5.98,16,13060.423817
5.15,18,13064.761052
4.26,16,13067.76433
4.51,12,13070.662597
4.6,13,13072.678237
6.3,16,13077.77853
9.7,22,13081.774882
6.91,22,13087.048255
7.62,21,13091.964157
7.5,14,13094.097797
6.34,16,13099.309072
6.56,17,13102.400713
7.48,18,13106.336047
3.9,15,13110.629033
3.68,14,13112.715619
5.58,16,13116.513887
5.52,14,13118.619209
4.49,17,13123.732514
8.8,19,13127.657846
5.56,16,13131.934098
6.35,18,13135.032767
7.05,18,13138.988868
6.82,21,13144.227503
5.6,16,13147.207859
7.0,12,13150.059508
5.56,15,13154.196505
7.84,19,13158.111825
7.3,17,13161.125447
6.14,19,13166.22275
5.45,16,13169.254051
5.5,16,13172.312329
4.48,10,13174.309371
3.64,11,13177.553962
7.13,15,13180.555529
6.0,26,13187.643516
7.3,16,13190.598763
4.32,15,13193.561416
6.76,20,13198.691441
4.03,12,13200.700416
6.14,15,13203.625416
2.54,9,13205.547423
8.15,16,13209.778448
9.1,17,13213.675418
5.83,15,13216.689417
3.58,16,13220.977418
6.23,17,13224.080417
5.8,15,13227.08345
5.16,17,13232.146419
6.78,18,13235.172449
6.25,13,13238.030091
5.64,18,13241.09507
4.3,15,13245.221094
7.56,26,13250.99807
7.6,20,13256.294072
6.28,19,13259.420072
8.25,18,13263.364073
6.64,18,13268.532073
5.59,17,13271.522072
5.62,15,13274.4961
7.36,18,13279.581073
5.6,16,13282.537075
7.9,13,13284.586075
7.0,22,13290.639076
6.6,19,13294.581247
8.08,24,13299.882142
6.9,18,13303.805401
4.4,9,13305.777403
8.08,33,13313.019681
6.0,15,13315.959298
3.38,14,13318.900548
5.76,18,13323.967189
5.5,10,13325.920583
6.8,23,13329.939463
6.6,14,13334.149418
5.7,20,13338.13572
2.0,7,13340.058378
7.5,19,13344.388997
8.4,11,13347.344353
5.76,17,13350.892587
5.72,15,13355.323128
4.45,14,13358.227368
6.42,19,13362.106646
6.46,16,13366.263287
5.6,14,13369.179571
1.86,8,13370.255213
6.1,14,13373.255908
9.3,16,13377.557206
9.04,21,13381.646486
7.0,17,13385.551161
5.66,17,13389.798011
6.38,18,13393.589332
10.0,13,13395.583018
8.88,20,13400.726284
7.76,21,13405.50657
8.56,21,13410.685768
6.8,19,13414.575386
6.96,20,13418.571717
5.3,14,13421.959381
5.93,24,13426.932667
5.92,21,13430.991575
5.16,13,13435.089849
9.6,15,13438.027489
6.28,12,13440.008159
7.26,24,13446.059212
6.68,18,13449.862552
6.16,15,13452.82986
8.65,17,13457.120518
6.92,17,13461.007798
5.9,17,13464.074051
6.0,21,13469.258332
4.0,12,13472.151643
5.7,16,13475.151743
4.54,14,13479.347648
8.0,15,13482.305304
7.2,18,13485.332967
2.7,9,13488.47828
3.2,12,13490.470982
6.75,13,13493.311639
8.2,15,13496.307296
2.78,13,13500.535194
6.64,19,13503.636853
6.08,22,13508.550153
5.33,16,13512.831084
5.5,21,13516.778744
6.72,20,13521.864718
4.39,13,13524.760392
6.96,20,13528.69665
5.09,13,13530.775608
6.12,23,13536.968862
6.7,21,13541.004153
6.66,20,13546.221463
9.0,14,13549.150757
8.2,17,13552.188002
5.02,10,13555.413704
6.61,16,13559.213994
6.95,16,13562.2156
4.9,10,13564.190261
5.62,16,13568.411567
8.76,20,13572.311606
7.12,20,13577.523214
5.56,14,13580.5225
6.76,19,13584.475747
6.92,20,13589.80305
7.16,18,13592.90705
3.3,20,13596.836049
5.84,18,13601.939051
6.5,18,13604.919072
4.94,16,13608.753052
7.18,18,13612.969071
5.0,12,13615.84208
6.72,20,13619.882086
8.1,13,13623.222077
5.34,14,13626.20308
3.61,13,13629.134053
5.49,17,13633.529053
5.88,14,13636.458053
6.75,11,13638.447084
7.08,18,13642.245056
10.0,18,13646.531055
7.2,26,13651.450421
6.25,11,13655.531089
5.94,25,13660.547087
6.92,22,13664.609735
6.4,16,13668.841686
9.2,19,13672.763974
5.88,16,13675.742603
6.56,15,13679.88398
6.88,20,13683.734243
2.96,14,13686.681164
5.62,17,13690.913154
7.6,15,13693.809798
9.7,19,13697.791506
6.02,17,13702.950373
8.16,22,13706.997995
6.08,22,13712.429804
4.24,9,13714.395449
7.5,16,13717.359203
3.84,12,13720.221432
6.04,16,13724.430063
4.88,17,13727.409703
3.77,13,13730.283691
6.5,30,13737.425644
2.16,13,13740.376872
6.0,19,13744.76155
4.37,11,13747.590188
5.52,20,13751.550119
6.95,13,13753.656794
7.0,18,13758.839779
6.24,21,13762.750447
5.56,16,13766.992132
4.83,12,13769.836094
6.91,22,13773.83405
7.72,22,13779.206095
7.17,16,13783.10473
6.24,18,13786.171389
7.25,12,13790.404362
6.86,19,13793.489046
1.36,6,13795.325681
4.14,13,13797.401316
6.81,18,13802.542594
7.86,16,13805.48226
7.84,22,13809.358303
4.78,15,13813.550602
5.14,15,13816.499209
7.76,20,13820.512502
7.36,21,13826.663757
6.4,19,13829.780086
6.36,15,13834.062317
6.06,18,13837.929977
6.3,18,13841.808276
6.67,19,13846.133584
6.32,16,13849.911944
7.18,21,13853.849214
5.16,14,13858.030499
6.2,14,13860.161821
6.02,22,13865.042448
7.0,11,13868.390068
7.68,18,13872.350636
7.36,18,13875.415271
6.9,14,13879.586532
5.08,14,13882.482204
7.2,17,13885.46083
5.32,15,13889.723065
6.48,17,13893.576424
5.6,18,13896.622424
5.8,17,13901.783405
7.25,17,13904.853404
7.8,12,13906.920405
6.52,22,13913.097407
6.98,24,13918.010406
6.97,22,13923.300408
2.6,13,13926.156428
7.3,13,13928.193427
1.08,4,13929.131433
7.12,17,13932.115408
7.0,14,13936.266407
5.78,16,13939.264408
8.2,11,13942.177408
5.52,19,13946.592434
3.27,12,13949.531414
6.0,18,13952.567079
5.86,17,13957.806103
5.6,14,13960.747059
6.12,16,13963.694097
4.9,19,13968.758062
5.04,14,13970.82908
6.45,19,13974.699081
6.7,19,13979.894082
7.64,23,13984.831086
6.4,19,13987.949082
6.46,18,13993.168094
4.6,13,13996.123061
6.78,19,13999.251085
5.2,13,14003.395746
5.72,13,14006.265373
7.56,28,14012.579607
4.85,10,14014.528227
5.76,21,14018.452844
6.4,17,14023.669789
5.52,16,14026.713492
7.3,17,14029.790772
2.67,9,14031.785027
6.76,16,14036.105704
7.69,20,14040.07958
5.22,15,14042.99462
5.66,17,14048.036859
5.8,17,14051.057819
6.4,16,14054.032468
5.52,17,14059.169415
5.8,18,14062.23103
7.9,19,14066.229714
5.78,16,14070.451922
6.1,14,14073.367085
5.8,19,14077.311725
5.88,15,14081.509508
4.8,15,14084.431149
6.5,15,14087.359799
4.88,19,14092.516438
7.04,16,14095.475127
8.6,12,14097.488744
7.45,18,14102.720033
7.24,20,14106.655337
6.38,19,14110.594291
8.0,16,14114.919934
6.85,16,14117.899559
6.3,18,14121.822487
5.99,18,14126.105118
5.96,12,14128.96544
6.48,18,14132.004365
3.45,12,14136.130636
2.48,10,14138.085641
7.4,24,14143.064565
6.28,16,14147.392173
3.0,9,14149.342476
7.01,16,14152.378769
6.61,20,14157.655071
5.14,15,14160.669327
4.6,13,14162.707332
6.36,17,14166.521607
3.9,13,14169.813423
4.69,13,14172.665773
6.6,16,14175.578415
3.2,11,14177.564416
7.1,11,14181.660422
4.7,18,14184.701098
6.2,15,14187.690706
6.36,19,14192.918335
5.68,14,14195.796333
3.28,12,14197.843336
6.76,23,14204.033334
6.0,17,14207.048309
8.05,17,14210.885348
6.94,21,14216.092342
3.95,11,14218.087311
8.79,23,14224.321332
3.84,19,14227.437703
3.1,12,14230.331168
9.5,15,14233.303827
6.25,11,14236.608463
5.24,20,14240.546627
6.08,21,14244.543969
7.36,20,14249.738427
5.6,17,14253.572064
5.2,13,14255.642069
6.07,17,14260.710049
6.55,16,14263.75765
7.64,20,14268.991604
7.7,11,14271.006257
8.7,15,14273.978896
6.8,29,14281.194379
4.8,20,14285.081135
5.04,19,14288.970455
7.0,16,14293.215369
7.02,18,14296.237028
6.2,17,14300.067298
6.21,18,14304.376611
8.16,21,14309.245913
6.2,17,14313.589279
4.8,14,14316.573869
6.0,11,14318.615888
8.8,15,14321.596223
7.4,15,14325.813509
4.95,8,14327.681528
7.84,20,14331.598009
7.58,28,14337.928353
9.5,15,14340.898696
7.2,21,14344.906504
8.9,18,14350.169992
8.2,17,14353.256978
2.48,10,14355.263635
3.58,9,14358.514287
8.24,23,14363.385548
8.76,28,14369.641528
4.84,17,14373.479181
5.66,15,14376.43562
4.64,14,14380.629538
6.88,25,14385.568816
4.33,12,14387.636791
4.76,14,14391.902348
5.68,17,14394.933957
6.0,17,14398.786626
7.2,29,14405.160343
6.06,19,14409.032644
3.46,9,14410.958892
4.62,14,14415.193134
4.0,14,14418.092826
7.18,12,14420.112487
8.2,17,14423.184112
8.3,16,14428.330426
7.28,17,14431.361036
7.4,16,14434.382694
5.4,18,14439.628326
2.24,4,14440.598306
5.24,18,14443.699951
5.5,22,14449.827892
5.52,16,14452.800148
6.06,17,14455.816772
5.68,19,14461.037769
9.6,16,14464.02846
6.0,14,14466.987062
5.14,14,14471.307948
6.29,15,14474.362594
6.58,27,14479.499515
6.0,27,14486.709822
5.64,16,14489.706095
5.7,17,14493.994676
7.6,17,14497.861292
6.38,18,14500.956979
7.0,18,14506.15625
5.2,20,14510.127243
6.54,20,14515.420502
6.5,12,14517.510133
5.98,17,14521.489733
5.5,11,14523.511378
6.63,24,14529.999868
6.14,14,14532.145152
5.94,18,14536.05545
6.06,18,14541.126229
6.9,15,14544.042847
5.56,12,14546.117774
6.5,20,14551.439028
7.24,17,14554.461679
4.08,13,14557.427287
8.55,16,14561.784458
6.74,18,14565.711697
5.12,14,14568.613339
8.5,12,14571.933268
2.75,10,14573.906269
5.08,21,14577.836621
4.82,13,14580.722899
6.83,19,14585.831169
2.36,9,14586.960828
8.5,16,14590.803817
5.37,13,14594.19848
8.1,15,14597.131168
3.14,16,14600.156444
4.2,8,14602.091032
6.6,24,14608.336442
6.01,16,14611.299002
0.0,1,14611.329011
6.9,17,14616.464303
6.0,12,14618.466303
1.5,4,14619.431834
3.44,14,14622.337107
6.8,15,14625.344725
7.8,16,14629.696064
5.32,20,14633.708354
5.4,21,14639.098638
5.8,22,14643.191597
3.2,8,14645.156947
5.04,15,14648.163538
7.1,20,14653.759393
6.3,17,14656.819023
6.31,15,14659.834331
8.5,21,14666.169263
4.6,17,14669.268569
6.6,22,14674.638213
7.18,22,14679.591701
7.2,18,14682.749427
3.84,13,14687.017097
8.25,15,14689.980381
5.08,18,14693.818676
2.19,6,14696.100281
10.0,15,14699.063375
8.95,14,14702.041706
4.21,11,14704.045104
7.12,18,14708.435711
3.6,14,14711.451653
5.64,22,14716.383996
6.59,24,14721.870994
4.92,13,14724.82864
5.76,26,14731.147581
8.32,17,14734.926217
5.0,18,14737.962888
5.74,19,14743.21879
3.44,17,14746.258415
8.5,16,14750.167119
5.96,16,14754.571418
5.64,15,14757.599048
5.44,17,14760.643353
6.6,21,14765.974016
7.1,17,14769.847956
7.55,12,14771.843624
8.8,15,14776.117917
4.9,13,14779.031555
4.4,14,14781.936839
8.1,20,14787.184121
5.42,15,14790.208064
6.2,19,14793.32671
5.2,19,14798.751343
6.28,20,14802.788329
4.9,17,14806.735323
6.86,22,14812.066007
3.92,9,14814.017991
6.44,17,14817.035991
7.2,19,14822.32029
2.3,10,14824.29948
6.2,17,14827.346133
9.0,19,14832.709212
6.56,21,14836.755836
6.58,17,14840.704155
5.44,21,14846.072373
7.28,20,14850.053319
4.72,17,14854.448632
8.5,24,14859.398926
5.54,18,14863.29528
5.6,19,14868.529554
5.0,14,14870.630831
5.96,19,14874.606105
8.0,26,14880.998785
4.92,16,14884.895432
8.05,13,14888.351113
6.54,20,14892.34978
6.64,22,14897.21745
7.72,23,14902.51339
6.7,14,14905.419118
5.0,14,14908.390775
6.14,28,14914.895376
3.0,12,14917.807985
9.55,13,14919.896855
7.8,16,14925.087119
4.04,15,14928.106764
5.79,15,14931.076695
5.0,18,14935.409316
8.05,18,14939.230634
7.58,15,14942.17391
6.2,23,14947.549212
6.6,12,14950.435194
5.0,9,14952.452853
6.6,19,14956.907408
7.0,17,14960.820775
6.4,24,14967.087789
5.36,12,14969.097765
3.25,14,14971.996709
7.28,26,14978.268011
8.32,16,14981.261314
5.8,11,14983.22498
8.5,16,14987.040583
6.7,19,14991.434157
6.6,17,14995.363788
5.82,20,15000.784405
5.04,17,15003.800095
6.85,20,15007.808735
7.56,18,15013.01722
4.79,11,15015.00222
4.84,18,15018.829201
8.0,16,15023.123199
7.0,12,15025.175224
8.64,18,15029.016228
6.57,16,15032.012203
7.12,19,15037.347204
3.3,15,15040.377227
5.5,11,15042.428203
7.3,16,15046.765224
5.78,18,15050.684204
5.72,15,15053.576205
7.37,21,15058.805804
7.6,20,15062.737831
7.15,14,15065.684842
5.94,14,15069.893845
7.28,17,15072.970804
4.92,18,15076.947826
5.0,13,15080.318825
2.97,11,15082.328831
4.74,15,15085.364812
6.82,21,15091.550808
6.74,14,15093.614807
5.37,16,15097.386827
6.8,26,15103.605808
6.44,21,15107.581806
6.0,23,15113.80684
4.4,17,15116.88481
5.69,27,15122.128289
5.56,15,15126.636935
6.24,25,15131.831755
6.52,23,15138.081703
4.16,12,15140.08739
5.48,18,15143.940065
4.39,14,15148.220377
6.89,20,15152.163347
6.12,18,15155.237969
5.88,17,15160.484511
6.48,19,15164.458131
7.6,15,15167.434774
7.36,21,15172.717413
8.0,18,15175.743104
6.99,13,15178.650366
4.56,12,15181.926722
6.7,13,15184.797323
4.4,16,15187.728986
6.0,9,15189.644646
6.48,18,15194.877589
5.98,17,15197.947093
5.58,19,15203.283086
3.9,16,15206.330707
3.23,11,15208.327375
7.42,15,15211.339294
8.0,20,15216.601546
4.44,15,15219.492236
4.7,9,15221.412776
8.17,16,15225.709059
5.6,13,15228.61401
5.7,14,15231.54193
3.96,18,15234.634566
5.45,14,15238.999855
8.02,23,15244.03377
7.48,23,15249.506076
8.0,18,15253.457027
8.4,16,15256.370785
6.11,17,15260.671111
4.72,14,15263.578751
6.88,21,15267.507106
9.3,17,15272.61796
5.44,15,15275.618612
6.0,26,15281.997172
6.8,22,15286.066784
8.6,19,15290.064039
7.6,27,15297.201639
4.98,15,15300.143583
8.02,20,15305.345681
3.2,13,15307.429341
7.68,26,15312.346781
6.8,19,15317.63943
6.76,21,15321.666316
6.4,15,15324.670941
5.38,15,15329.005588
8.65,17,15332.916313
6.8,18,15335.92094
6.36,17,15341.050881
6.3,15,15343.959504
7.18,21,15349.216826
3.4,12,15351.241824
4.46,16,15355.078445
6.96,17,15358.154653
6.88,18,15363.390594
7.6,14,15365.476572
2.0,10,15367.463259
1.55,6,15369.32289
5.91,16,15373.731794
6.78,20,15377.666421
6.6,19,15382.922462
7.6,20,15386.845118
7.82,22,15390.852644
7.0,21,15396.122999
6.02,19,15400.103908
2.5,11,15402.150559
4.84,23,15408.458881
8.2,18,15411.53583
7.52,15,15414.510513
7.22,15,15418.783826
5.4,21,15423.625855
4.32,10,15425.621865
5.44,13,15428.989492
7.0,14,15431.908448
8.4,16,15434.87106
6.39,16,15439.261325
7.68,24,15444.280588
7.2,20,15448.287521
8.5,13,15452.576463
5.85,13,15454.680107
5.75,12,15457.535714
7.02,27,15463.82765
6.36,20,15467.75729
3.5,18,15472.988907
5.22,15,15475.927545
8.6,16,15478.983767
4.0,10,15481.020071
