# {"t_start": 1765801489.4291856, "env_id": "Bpp-v0"} 
r,l,t
6.35,14,406.890888
3.36,9,408.675572
5.0,14,411.350266
5.6,14,414.032587
4.2,12,416.158252
3.92,13,418.756922
2.51,8,419.729939
2.84,10,421.52962
5.21,12,424.128989
2.04,6,425.304286
4.85,7,426.253286
2.01,8,427.943946
4.55,9,429.706638
3.0,10,431.488305
1.52,5,432.383305
5.4,11,434.522692
3.57,12,436.361327
4.36,11,438.180326
3.0,15,440.884968
5.55,10,442.721671
4.8,8,444.680977
5.0,11,446.539975
4.8,15,449.250342
4.76,10,451.039658
4.3,13,453.926358
2.8,11,455.754003
5.51,15,458.446667
7.1,11,460.242327
4.2,11,462.40734
5.84,13,465.077681
3.8,10,466.873335
4.9,12,468.713021
4.84,14,471.658376
1.6,7,473.377376
6.5,18,476.204674
3.84,10,478.050338
2.3,10,479.927339
4.0,12,482.830519
6.0,16,485.544826
3.21,9,487.30249
3.84,13,489.233491
2.76,9,491.316793
5.33,14,493.958517
3.4,9,495.721809
3.0,10,497.505789
3.4,12,499.616486
4.96,16,502.303145
3.96,9,504.077144
3.84,13,506.699504
2.6,13,508.842214
3.55,10,510.613488
2.52,9,512.373488
4.8,15,515.06787
3.17,9,516.847551
4.0,14,519.753269
5.36,13,521.652252
5.8,13,524.333489
4.36,10,526.178134
4.24,11,528.30046
2.84,10,530.085775
5.22,13,532.730429
2.49,8,533.70143
4.88,14,536.617306
3.5,8,538.336929
5.28,18,541.093659
5.2,15,543.743316
3.3,10,545.796001
2.9,9,547.534617
3.7,10,549.309619
3.05,11,551.124941
5.0,11,552.936631
2.24,13,555.884985
4.98,18,559.417632
3.6,9,560.429652
3.2,9,562.234253
6.4,13,565.191628
3.84,12,567.065606
2.2,11,568.904955
3.36,9,570.65633
1.4,6,571.606304
4.98,12,574.482616
4.24,13,576.343637
3.84,17,579.826911
2.3,8,580.809932
4.21,10,582.885564
4.88,15,585.557936
2.14,8,587.267933
2.6,12,589.085601
3.75,8,590.838255
5.41,17,593.863926
7.4,15,596.596244
2.88,7,598.336908
4.26,12,600.242911
3.02,9,602.277506
2.56,12,604.1312
3.7,17,607.669533
5.51,13,609.61412
4.36,15,612.576437
3.42,8,614.276143
1.95,7,615.231148
7.1,11,617.793775
2.82,11,619.884491
4.2,10,621.660176
3.01,8,622.64817
5.16,14,625.288495
3.86,11,627.121494
4.98,14,630.047484
4.78,14,632.674126
2.64,9,634.464459
2.84,12,636.329461
1.68,9,638.321117
4.38,14,641.003739
4.6,14,643.726402
3.58,14,645.626629
3.18,10,647.700641
5.6,14,650.344948
5.3,13,652.961643
2.28,11,654.790307
3.46,15,657.735317
3.52,9,659.471309
4.96,12,661.311715
1.72,8,663.022739
6.25,10,664.822052
3.35,11,666.883741
4.4,11,668.715745
5.45,11,670.528037
4.82,15,673.21977
6.08,21,677.919079
4.96,17,680.670732
4.68,13,683.267386
2.81,16,686.260682
3.62,11,688.094003
5.0,13,690.766332
7.25,10,692.607333
4.5,7,693.831475
2.06,10,695.622122
2.4,6,696.548832
5.24,16,699.262811
5.39,14,701.938951
5.12,13,704.818286
3.69,10,706.599933
6.2,14,709.237567
2.39,9,710.255215
1.64,9,712.26593
3.64,11,714.107953
3.96,11,716.715257
6.32,19,719.74892
5.2,12,722.7943
2.16,9,724.694582
4.98,12,726.647269
4.42,13,729.373229
5.3,11,731.722577
4.2,9,733.560251
3.2,13,735.474782
5.52,16,738.143786
4.09,11,740.961038
4.6,13,742.837816
4.25,13,745.432174
4.3,10,747.182174
3.2,8,748.163452
3.85,8,750.138121
5.24,15,752.797767
4.46,12,754.604075
5.79,20,758.211709
5.75,15,761.177854
0.3,2,761.999844
5.5,11,763.840525
4.0,14,766.467491
5.0,15,769.445148
5.0,14,772.106461
3.6,12,773.959466
4.38,17,776.736857
4.76,13,779.566526
3.0,13,782.173719
2.48,9,783.174737
2.72,11,785.716807
7.7,14,787.865471
5.0,12,790.453825
5.02,16,793.144579
4.28,16,796.080905
3.14,13,798.747883
4.0,10,800.517904
3.9,14,803.176536
4.11,11,805.265035
3.32,13,807.14503
3.18,11,809.725425
4.0,9,810.723745
4.86,12,813.315767
4.65,12,815.410066
4.52,12,818.020691
5.16,17,820.770419
5.48,13,823.636091
3.6,8,824.603724
6.65,17,828.047915
5.48,13,829.955615
4.08,14,832.880949
4.6,12,834.741331
5.78,20,838.321002
3.82,13,840.955637
4.64,14,843.865324
3.68,9,845.641005
5.75,12,847.479688
4.56,13,850.147031
4.5,11,852.243051
4.7,10,854.020695
3.7,9,855.800377
3.16,10,857.567377
5.08,15,860.480524
6.0,14,862.340251
4.3,9,864.105214
5.14,15,866.795526
6.04,15,869.697817
2.9,6,870.615145
3.24,15,873.243149
3.16,10,875.02443
2.2,8,876.734113
4.91,13,879.658774
4.52,15,882.366784
4.9,20,885.974749
3.88,12,888.092747
3.85,9,889.840391
4.28,14,892.491745
4.48,14,894.374729
2.68,11,897.208067
4.0,22,900.839387
3.6,14,903.481073
3.8,9,905.241733
2.74,10,907.257427
2.46,8,908.252427
4.32,13,910.845758
7.1,15,913.491433
4.18,16,916.429247
4.15,9,918.179232
4.16,17,920.953923
3.62,15,923.668544
6.0,12,926.537839
2.92,9,927.568531
3.5,15,930.238881
4.38,16,933.946244
3.76,10,935.740886
3.0,12,937.628553
3.7,11,939.417186
3.08,7,941.080187
3.26,9,942.123186
3.58,13,944.966458
6.5,11,946.759094
4.7,21,950.358461
3.34,13,953.255101
5.36,20,956.831393
3.56,11,958.760689
4.56,15,961.7363
5.12,14,964.397996
5.68,16,967.117295
3.4,13,969.77097
4.11,11,971.862665
4.6,10,973.659333
5.0,10,975.457594
2.9,11,977.308593
3.98,10,979.154266
3.54,11,981.242268
3.84,15,983.877914
7.52,18,987.3222
5.92,17,990.34324
3.2,15,993.039882
3.14,11,995.603247
4.6,10,997.397907
4.44,12,999.514579
5.8,11,1001.349583
7.1,13,1004.006248
5.14,15,1006.727753
5.93,18,1009.779751
6.0,12,1012.403771
4.08,15,1015.081751
4.52,13,1017.250751
5.2,17,1020.805875
3.15,10,1022.577914
2.36,12,1024.40553
4.6,18,1028.141846
5.34,13,1030.011628
7.6,16,1033.417812
2.0,3,1033.505818
5.0,14,1036.390138
5.39,23,1040.795794
4.4,12,1042.62946
5.8,11,1044.711866
5.89,18,1048.284493
6.65,14,1050.953804
4.2,12,1052.835804
4.4,11,1054.920843
6.56,16,1057.640991
3.6,12,1060.226637
3.65,11,1062.066617
4.5,19,1065.874636
3.6,13,1067.740668
4.5,14,1070.380978
4.4,11,1072.450657
4.86,17,1075.888978
3.16,7,1076.831978
5.38,15,1079.47167
5.09,22,1084.070982
3.5,9,1085.074641
5.18,15,1087.767356
4.48,13,1090.641741
6.2,12,1092.500408
4.84,13,1095.155056
3.24,16,1097.881685
6.23,12,1100.721359
4.1,11,1102.51002
7.4,13,1104.36802
6.1,14,1107.03436
4.14,13,1109.902635
3.4,10,1111.677859
3.44,15,1114.323538
5.72,12,1116.174189
4.69,13,1119.047865
5.7,11,1120.86352
6.48,16,1123.607208
5.62,16,1126.312068
6.7,11,1129.105736
5.12,16,1131.766126
6.95,16,1134.458807
5.0,10,1136.565429
4.62,11,1138.622072
4.56,22,1143.668623
5.3,11,1145.72299
4.32,10,1147.965589
2.75,13,1150.019891
4.55,13,1152.717548
4.64,11,1154.643197
5.36,17,1158.68246
4.8,14,1160.77446
5.5,11,1163.511106
4.15,15,1166.641443
4.42,10,1168.451111
3.12,11,1170.30025
4.28,15,1173.167948
6.05,12,1175.189158
5.8,10,1177.322796
3.7,14,1180.044504
4.46,14,1182.657198
1.7,5,1183.523191
3.86,14,1186.398441
5.36,14,1188.261459
6.25,11,1190.772763
3.44,12,1192.582421
3.46,13,1195.430737
4.56,16,1198.104383
4.96,13,1199.993929
4.0,9,1201.785634
4.12,12,1204.669525
6.35,13,1206.585227
4.05,11,1208.384199
6.22,16,1211.862516
7.35,15,1214.793813
4.15,16,1217.522459
5.12,16,1220.275143
4.1,13,1223.15684
1.28,6,1224.066809
3.05,12,1225.883148
4.55,9,1227.603864
2.52,12,1229.495878
5.8,15,1232.429145
4.72,14,1235.071498
4.6,11,1236.93317
6.6,13,1239.768819
5.3,13,1242.802447
4.0,10,1244.773751
2.4,9,1245.858422
4.08,14,1248.741781
2.2,13,1251.78797
4.56,15,1254.564621
5.2,17,1257.400376
5.75,9,1259.244068
5.15,13,1262.121676
6.5,10,1263.892282
6.75,13,1265.752571
2.82,7,1267.419225
4.36,14,1269.541909
2.95,7,1271.19756
4.84,11,1272.981194
4.9,13,1275.559468
4.1,11,1277.367497
4.84,23,1281.293173
6.85,11,1283.85082
5.03,13,1285.718168
3.92,14,1288.674813
5.8,13,1291.330895
6.05,13,1293.224915
3.34,13,1295.929244
2.11,8,1297.171897
7.28,17,1300.771554
2.84,12,1302.641277
4.12,11,1304.428259
6.1,10,1306.465511
4.6,11,1308.963184
3.6,10,1310.755801
7.36,14,1312.647448
2.96,10,1314.439961
4.08,12,1317.252647
5.4,15,1320.035377
5.34,13,1321.94805
5.21,13,1324.861269
1.5,5,1325.758285
4.18,12,1327.628907
4.4,13,1330.26324
6.1,14,1332.988867
1.53,6,1334.157869
3.53,9,1335.933257
4.84,15,1338.624937
7.75,15,1341.322912
5.35,10,1343.351579
5.15,13,1345.190879
6.7,16,1348.596552
3.62,9,1349.597559
6.54,23,1354.242517
5.19,16,1356.943852
5.98,14,1359.565496
3.88,11,1361.657495
3.04,11,1363.492114
4.0,12,1366.083868
4.77,15,1368.786527
5.77,19,1372.622203
4.56,12,1374.437206
5.12,16,1377.168205
3.84,11,1378.980206
3.82,12,1381.858052
5.08,17,1384.556313
2.8,6,1385.496003
4.96,12,1388.081674
6.7,17,1391.05103
5.42,18,1394.55268
4.2,11,1396.334012
1.88,9,1398.330986
5.08,13,1400.159678
4.68,18,1403.64536
6.15,15,1406.35262
3.64,12,1408.425284
2.3,12,1410.997631
5.2,11,1412.815615
4.97,14,1415.45696
4.1,12,1417.581651
5.5,16,1420.317291
5.76,24,1424.78295
2.61,9,1426.81229
4.16,18,1430.298589
3.02,10,1432.09927
5.6,20,1435.933615
3.02,14,1437.828252
5.12,17,1441.294868
6.8,12,1443.166867
5.24,11,1445.218866
5.7,11,1447.794572
6.3,12,1449.676208
5.72,13,1452.329879
6.18,18,1455.357175
2.6,12,1457.902817
2.31,7,1458.833436
1.88,7,1459.824435
5.76,20,1463.697078
2.36,7,1465.381511
3.64,14,1468.043135
7.1,16,1470.776484
4.86,16,1473.719145
3.75,13,1476.315806
2.72,10,1478.099411
5.1,8,1479.069411
5.4,13,1481.935046
5.4,18,1484.672687
3.42,9,1486.416835
5.66,14,1489.126836
5.2,13,1492.03884
5.52,20,1495.626838
5.6,15,1498.354861
6.4,18,1501.391846
5.6,13,1504.014845
4.2,13,1505.912455
7.3,13,1508.756456
5.28,15,1511.427457
5.34,18,1514.907458
5.56,22,1518.824481
6.75,11,1520.614463
2.4,11,1522.416498
5.14,14,1525.045458
1.92,7,1527.016458
6.9,19,1529.809494
3.76,17,1533.327458
4.43,15,1536.287457
5.6,22,1540.036456
4.02,11,1541.965456
5.39,14,1544.69729
4.25,14,1547.639925
6.29,28,1552.947497
5.8,19,1556.009848
4.79,11,1558.590501
5.82,21,1562.208232
6.12,18,1565.251226
3.76,11,1567.8089
3.56,13,1569.704589
6.0,15,1572.424245
6.26,23,1577.074178
5.3,12,1578.897868
5.8,13,1581.53255
2.92,10,1583.616515
6.24,20,1587.161818
4.2,11,1588.990422
4.04,13,1591.877769
5.92,19,1594.683459
5.16,16,1598.111789
5.1,16,1601.129253
4.72,14,1603.779907
4.68,13,1605.666074
6.08,15,1608.33811
4.66,14,1611.296344
7.0,16,1614.006719
3.72,17,1617.504746
3.24,10,1619.593776
3.86,11,1621.44386
4.0,13,1623.325821
7.1,13,1625.957781
3.3,10,1627.739415
4.6,14,1630.625705
2.94,11,1632.4167
7.0,10,1634.198376
3.72,11,1635.973687
5.28,16,1638.94235
5.55,9,1640.673351
4.0,10,1642.425993
5.98,18,1645.916317
4.44,19,1649.721614
5.66,16,1652.415107
6.2,12,1654.247717
4.96,14,1657.193093
4.27,12,1659.082063
2.0,10,1660.884759
5.81,15,1663.580917
4.52,12,1666.394336
5.79,18,1669.14101
2.5,10,1670.920679
4.0,11,1673.47136
4.64,12,1675.538682
5.6,19,1679.03831
6.0,21,1682.61997
6.95,14,1685.507931
3.96,12,1687.372601
4.9,15,1690.064874
6.9,15,1693.045505
6.04,15,1695.782887
4.53,14,1698.465714
6.0,17,1701.240693
5.44,16,1704.934046
5.4,15,1707.591358
3.1,11,1709.404386
5.34,12,1711.498657
3.0,13,1714.138316
2.96,10,1715.901999
5.66,18,1718.649636
4.95,16,1722.368248
4.95,12,1724.188929
5.6,18,1727.722537
4.57,11,1729.814206
4.32,17,1732.552484
2.3,10,1734.348482
3.75,5,1735.254849
7.12,20,1739.202522
6.23,17,1742.811027
4.78,13,1744.679331
4.92,14,1747.463572
0.7,5,1748.608582
4.5,12,1750.456974
5.42,13,1753.018631
3.4,12,1754.836629
3.96,12,1757.673954
3.14,16,1760.395121
4.0,11,1762.194742
6.5,13,1764.818412
3.87,13,1766.989083
4.32,18,1770.576044
4.69,12,1772.416062
5.33,12,1775.02567
4.4,10,1777.094
1.98,8,1778.071999
5.26,15,1780.811657
4.89,16,1784.307595
4.88,21,1788.20089
3.57,14,1790.834174
4.11,11,1792.62982
4.88,15,1795.579139
6.38,17,1798.313787
5.78,18,1801.827163
6.32,19,1805.680189
3.72,14,1807.577858
5.6,15,1810.26514
6.05,13,1813.183737
7.0,13,1815.788023
4.28,13,1817.694034
3.26,14,1820.375713
4.48,23,1825.083032
3.38,11,1826.916682
6.48,16,1829.584345
6.7,14,1832.501732
3.66,13,1834.364374
3.78,15,1837.01963
4.96,12,1839.605313
4.25,16,1842.55897
6.42,17,1845.26927
4.6,14,1847.850938
6.8,13,1850.754224
5.64,13,1852.63988
3.57,11,1855.182209
4.9,14,1857.071217
4.32,16,1860.821557
6.16,19,1863.633213
5.86,17,1867.157226
6.8,13,1869.292227
3.48,11,1871.851585
7.9,15,1874.501236
5.82,18,1877.473555
5.48,14,1880.110222
4.95,16,1882.814839
4.0,7,1884.499503
2.75,9,1885.531177
3.6,14,1888.433822
6.5,13,1891.064129
5.56,14,1893.73883
3.8,14,1895.92052
4.46,14,1898.593163
6.24,14,1901.252803
5.79,16,1904.007477
4.9,16,1906.968797
7.5,20,1910.563464
6.6,17,1914.309463
6.5,11,1916.119428
4.92,15,1918.768429
3.72,14,1921.397433
3.22,20,1925.201089
6.12,19,1928.734093
6.49,16,1931.444092
9.0,12,1933.5521
7.3,12,1936.1581
3.4,13,1938.018092
5.14,20,1941.861092
5.0,10,1943.652117
2.4,7,1945.345612
6.52,17,1948.098253
4.72,14,1950.976556
5.84,18,1953.720209
4.5,17,1957.197535
7.52,18,1960.19317
4.85,16,1963.608846
5.4,16,1966.298078
6.28,20,1970.165355
5.25,15,1972.814012
6.0,19,1976.407305
4.92,13,1978.592002
5.42,11,1980.440602
7.15,17,1983.877272
3.14,14,1986.567236
4.6,11,1988.654266
8.36,18,1991.461482
4.34,16,1994.907119
6.9,22,1998.80479
2.57,10,2000.565793
5.5,16,2003.249792
2.5,11,2005.063789
5.76,14,2007.958792
6.7,13,2010.573616
3.41,9,2012.336614
5.56,19,2015.441881
4.76,15,2018.120603
4.7,17,2021.626283
4.56,12,2023.474422
2.35,5,2024.604441
5.44,20,2028.225789
7.35,14,2030.88804
5.75,12,2032.755704
6.5,12,2035.533948
6.2,18,2038.273619
2.88,10,2040.10262
2.8,9,2041.888258
4.9,12,2044.738007
4.6,16,2047.422272
2.7,12,2049.297274
4.24,11,2051.150613
5.27,18,2054.941394
4.5,13,2057.57465
3.0,11,2059.373303
5.7,10,2061.430929
3.12,14,2064.042937
6.36,15,2066.770231
6.0,16,2069.669627
4.06,12,2071.818905
3.44,14,2074.46254
5.2,12,2076.296179
4.64,12,2078.892868
4.5,15,2081.84351
4.72,11,2083.623164
4.68,16,2086.289034
3.9,11,2088.093048
6.3,14,2090.96528
5.92,16,2093.674948
3.96,16,2097.152255
4.8,8,2098.418932
3.81,12,2101.014636
5.48,24,2104.75694
5.9,12,2107.641284
4.96,14,2110.331627
5.28,17,2113.015326
6.15,10,2114.790329
6.74,16,2117.785632
5.0,11,2119.592287
4.24,11,2122.107986
4.5,7,2123.042984
8.5,13,2125.894355
7.0,12,2127.72905
6.5,14,2130.368648
4.96,16,2133.072529
4.02,15,2136.07888
8.2,16,2138.834529
3.56,11,2140.686143
4.74,17,2144.530771
5.56,17,2147.290648
5.72,14,2149.948325
5.08,15,2152.68663
4.92,14,2155.552939
4.1,10,2157.30494
5.62,26,2161.809239
5.84,18,2165.55418
5.52,16,2168.261859
5.33,12,2170.105127
4.88,14,2173.071822
5.6,13,2175.675094
6.64,17,2178.430762
3.08,13,2181.33076
7.75,14,2183.23842
4.56,15,2185.975765
3.32,12,2188.581416
3.02,17,2191.598674
6.55,14,2194.230334
4.29,15,2196.891645
5.24,15,2199.82128
4.96,13,2202.433925
4.23,17,2205.154944
8.1,11,2206.927851
5.06,17,2210.637211
6.45,16,2213.372845
4.4,14,2216.024152
7.4,13,2218.17174
3.0,13,2220.887375
5.2,14,2223.51406
5.04,12,2225.333663
3.2,14,2228.266021
4.95,16,2231.015311
6.36,15,2233.663019
4.43,15,2236.60729
6.3,12,2238.453966
5.0,11,2240.984965
5.07,13,2242.849603
3.54,11,2244.692292
4.22,12,2247.537545
4.25,10,2249.304544
5.48,11,2251.137847
5.04,16,2253.930534
4.9,19,2257.858011
5.04,15,2260.577805
5.22,18,2264.394424
4.44,11,2266.240785
1.0,4,2267.128768
6.0,15,2269.836433
5.32,17,2272.588703
5.3,12,2274.6584
6.04,16,2278.066656
5.8,15,2280.772283
2.54,7,2281.726283
6.14,19,2285.457606
4.98,14,2288.06187
7.6,14,2289.924543
5.1,12,2292.822863
4.44,14,2295.472517
4.29,14,2297.361633
4.86,17,2301.143772
8.2,15,2303.836394
2.5,4,2304.713073
5.4,16,2307.476429
5.2,23,2311.620504
5.78,17,2315.098161
5.08,13,2316.94546
5.16,12,2319.785376
2.62,9,2321.527972
4.62,12,2323.358595
5.4,16,2326.040518
7.84,29,2331.557042
5.44,18,2335.070681
6.55,16,2338.086051
5.68,17,2340.851662
7.0,18,2344.340307
6.24,22,2348.265294
5.76,12,2350.886589
3.21,9,2351.920588
4.28,14,2354.601225
5.65,12,2357.39256
6.68,22,2360.989228
2.72,10,2362.783888
4.84,16,2365.755189
6.44,20,2369.324902
7.35,13,2371.926831
0.32,2,2371.989831
6.64,15,2374.924496
6.1,13,2377.582861
5.95,12,2379.463519
6.35,10,2381.24448
5.31,19,2385.078105
4.82,12,2386.918429
5.68,21,2391.298765
5.37,15,2394.2824
4.06,16,2396.979778
4.52,12,2398.830389
6.9,14,2401.500067
6.4,20,2405.29844
5.17,15,2407.938766
5.16,20,2411.730043
5.68,21,2415.338685
3.5,11,2417.148968
4.42,12,2419.715631
6.6,13,2421.856283
4.8,13,2424.475964
4.32,11,2426.305652
4.22,15,2428.971304
5.05,13,2431.814653
5.48,17,2434.586335
6.2,10,2436.354033
5.66,19,2440.168353
5.02,12,2442.011353
3.96,11,2444.532011
5.92,14,2446.429255
5.64,16,2450.410157
5.76,16,2453.393857
5.63,13,2455.264862
5.46,14,2458.177046
5.0,19,2461.779807
5.62,17,2464.500407
5.45,17,2468.224029
6.55,12,2470.071017
4.66,19,2473.61969
5.76,16,2476.583365
4.23,14,2479.150649
5.68,15,2481.757319
7.1,9,2483.470016
2.65,11,2485.521992
5.92,15,2488.097685
6.4,14,2490.670679
4.4,17,2493.384618
4.04,19,2497.172292
3.73,11,2498.992586
2.8,13,2501.599268
4.59,14,2504.530903
2.0,13,2506.408924
5.52,18,2510.067306
6.6,14,2513.196981
3.44,11,2515.01473
6.16,17,2517.691399
5.46,19,2521.222379
4.6,13,2524.065968
5.68,22,2527.673298
7.35,29,2533.250238
5.94,14,2535.907144
7.2,17,2538.692791
5.77,15,2541.61816
8.8,14,2544.276772
2.6,9,2546.035467
5.88,21,2549.944856
6.09,16,2552.680177
3.8,12,2554.555827
3.48,12,2557.068817
5.58,18,2560.088505
5.18,14,2562.66585
4.44,12,2565.251523
6.9,13,2567.149165
6.38,18,2570.862187
3.3,17,2573.566813
4.2,15,2576.23745
5.4,16,2579.166195
4.06,9,2580.891816
4.0,13,2583.535488
5.22,16,2586.500184
4.0,16,2589.174854
3.02,12,2591.722845
2.2,11,2593.557548
0.81,3,2593.648529
6.0,18,2597.385183
5.04,14,2599.998847
2.93,13,2601.867476
5.84,12,2604.728145
5.6,19,2608.255796
5.24,13,2610.109107
6.95,12,2612.691438
6.4,14,2614.778119
6.05,14,2617.407105
4.2,18,2620.95312
4.01,12,2623.100113
5.56,14,2625.770774
3.76,12,2627.629452
4.95,16,2631.097098
5.6,18,2634.151297
6.0,14,2636.795561
4.97,15,2639.439559
5.51,14,2642.330562
5.64,18,2645.094565
4.9,17,2648.578587
6.5,13,2650.706564
4.04,14,2653.336564
4.74,16,2655.986587
5.16,19,2659.784563
7.25,10,2661.580565
4.52,14,2664.270563
5.32,14,2666.900583
4.26,12,2669.038563
5.05,14,2671.69556
3.96,18,2675.21656
6.45,12,2677.07756
7.2,17,2680.032599
5.65,16,2683.433561
4.36,12,2685.251562
4.62,16,2688.215562
4.72,14,2690.830234
5.55,12,2692.645234
5.23,13,2695.226261
5.76,14,2698.141234
4.82,15,2700.831255
4.0,10,2702.622241
6.72,20,2706.460263
5.86,19,2710.002238
5.6,11,2711.842233
8.5,11,2713.713234
5.88,15,2716.689235
5.7,18,2720.194236
6.43,16,2722.88624
4.27,12,2724.946236
4.73,14,2727.57224
6.35,12,2729.391255
6.56,13,2731.998261
5.8,15,2734.924235
6.16,18,2738.417255
6.4,19,2741.268236
9.5,18,2745.042234
7.3,14,2747.734238
4.98,17,2750.485944
4.38,14,2753.416176
4.96,15,2756.142909
4.32,14,2758.798889
5.3,16,2761.766666
4.48,12,2763.638667
7.0,15,2766.30731
4.72,13,2768.933951
8.3,18,2772.689945
6.08,17,2775.373627
5.2,15,2778.108311
5.16,16,2781.142918
4.72,19,2784.690655
5.2,15,2787.413296
3.4,16,2790.371666
6.3,16,2793.049984
5.86,17,2796.526661
7.5,15,2799.450327
2.45,11,2801.242646
4.25,12,2803.035641
5.12,15,2805.699281
4.92,12,2808.515236
7.05,16,2811.253964
5.51,14,2813.869702
7.64,19,2817.628968
7.0,13,2819.524633
7.0,14,2822.172281
5.0,20,2825.947587
4.6,11,2827.755607
5.36,13,2830.359612
4.94,11,2832.175272
5.9,20,2836.012936
4.84,12,2837.839956
7.0,13,2840.401242
5.33,15,2843.255914
6.37,19,2846.732306
4.24,11,2848.544972
6.48,15,2851.199938
