# {"t_start": 1765801489.2741835, "env_id": "Bpp-v0"} 
r,l,t
5.06,14,665.008057
4.38,11,667.070747
2.76,11,668.90376
5.0,13,671.514073
2.76,10,673.311752
2.57,13,676.24208
3.32,15,678.957758
5.0,11,680.793732
4.1,9,682.523408
3.8,9,683.541389
3.68,14,686.484668
5.04,18,690.050022
5.68,17,692.852335
5.74,15,695.80916
3.08,15,698.509811
4.08,11,700.294952
3.77,11,703.13659
3.28,11,704.973288
2.16,7,705.935938
4.65,18,709.426585
7.05,11,711.254214
3.76,13,714.135968
4.6,14,716.073259
5.52,14,718.831925
5.9,15,722.051588
5.0,14,724.914608
4.08,13,727.68423
3.65,10,729.527256
6.95,13,731.96058
5.72,15,734.743153
3.52,16,737.432786
7.0,14,740.076005
2.92,8,742.033673
6.7,14,744.676156
6.0,13,746.514155
1.46,6,747.436156
5.16,16,751.136762
5.12,9,752.134765
4.15,14,754.72608
6.27,16,757.449704
8.65,13,760.371844
4.26,20,763.995528
4.18,12,765.824455
7.35,14,768.759131
4.9,16,771.455794
4.28,14,774.142466
3.8,9,775.929858
3.68,13,778.777529
3.69,11,780.581719
2.4,8,781.563739
5.3,16,784.976803
3.24,12,787.07347
4.72,13,789.687178
3.2,14,791.588832
4.16,15,794.2446
4.7,19,798.062236
3.56,13,800.672906
6.4,13,802.552537
4.8,9,804.332538
5.0,9,806.352032
4.24,12,808.207406
2.88,12,810.788748
5.2,7,811.713773
4.6,9,813.502771
3.86,14,816.388061
5.16,17,819.167715
5.24,13,821.791411
3.0,15,824.696726
2.88,11,826.510959
4.84,16,829.202599
4.78,14,831.895953
2.0,10,833.936972
4.51,18,837.463346
4.76,13,839.357004
4.72,13,842.251639
6.35,14,844.906008
3.3,10,846.686682
3.23,9,847.695681
3.48,10,849.5047
5.76,12,852.398053
3.05,10,854.174711
4.92,12,856.0494
4.1,9,857.777395
5.18,13,860.635526
7.7,18,863.364245
4.6,11,865.179549
3.36,10,866.978557
5.25,7,868.652819
5.0,10,870.675172
6.08,19,874.161787
4.7,9,875.178454
4.38,15,877.876112
3.95,8,879.87979
5.91,16,882.61242
5.5,10,884.41042
3.4,13,887.087752
2.74,9,889.068392
2.56,9,890.095417
3.38,10,891.882751
4.06,15,894.528753
4.3,13,897.424065
4.87,18,900.932408
3.72,12,902.784388
5.0,15,905.461735
2.42,9,907.445462
4.2,11,909.25447
7.04,16,911.951761
4.86,16,914.634087
5.76,19,918.406233
4.84,15,921.108925
3.2,10,922.880533
6.0,10,924.96786
4.78,13,927.631552
3.5,6,928.54119
7.0,15,931.217598
0.8,2,931.274612
2.42,10,933.074572
5.24,11,935.894907
4.7,13,937.816572
2.58,13,940.386188
6.96,14,943.294846
4.75,11,945.09146
4.08,12,946.913117
6.01,12,949.458767
2.82,7,950.456479
4.85,11,952.556137
4.1,14,955.196396
4.68,11,957.018406
4.4,10,958.915691
5.7,16,961.921287
3.24,10,963.734967
4.14,19,967.271316
4.24,12,969.892992
3.48,11,971.986687
6.22,17,974.742983
5.4,14,977.430595
4.4,17,980.498268
4.06,10,982.26594
5.99,14,984.876201
4.29,13,987.448202
6.4,12,989.566546
5.88,14,992.23089
4.2,11,994.051553
2.96,13,996.687907
4.82,19,1000.506579
3.76,16,1003.255246
4.48,9,1005.026493
3.45,11,1006.882755
3.92,16,1009.870762
3.56,12,1011.723756
4.88,10,1013.530752
3.14,13,1016.18978
5.43,14,1019.125753
2.84,10,1020.959895
5.55,10,1022.732916
4.12,18,1025.483164
4.92,14,1028.359844
5.44,18,1031.830167
5.14,14,1034.46682
1.74,11,1036.509138
3.58,13,1038.375164
7.7,18,1041.889464
4.62,13,1044.776887
6.0,10,1046.594123
5.24,11,1048.439495
5.9,13,1050.325175
5.42,25,1055.102864
5.95,12,1057.704007
3.01,9,1059.460015
5.38,18,1062.255639
4.8,18,1066.028656
3.03,9,1067.775661
5.62,22,1071.417976
2.84,12,1073.490686
2.08,11,1076.013979
5.63,13,1077.856693
5.12,17,1081.546337
2.94,7,1082.494335
2.96,10,1084.285005
7.4,14,1086.939339
5.15,8,1087.922358
5.2,15,1090.858716
5.0,13,1093.496384
3.32,8,1095.249035
5.14,20,1098.871362
2.58,9,1100.12036
6.28,15,1102.752041
4.45,11,1105.289358
3.37,8,1106.276378
3.46,8,1108.039612
5.4,20,1111.83188
3.6,12,1113.66854
4.84,13,1116.267191
4.88,16,1119.236888
3.4,17,1121.973562
2.2,10,1123.795209
4.56,12,1126.376094
3.48,10,1128.387068
5.2,17,1131.100456
3.1,11,1132.906146
3.45,12,1135.473427
4.57,11,1137.732092
6.5,10,1139.924067
2.2,14,1142.878943
4.84,12,1144.936988
4.94,15,1148.183589
6.14,17,1151.876892
4.04,12,1153.798575
4.28,15,1156.949862
3.06,9,1158.872465
3.93,15,1161.79113
5.9,14,1164.631776
7.2,12,1166.860462
6.6,12,1168.728116
5.4,20,1172.492958
7.0,18,1176.519178
3.39,12,1178.489819
4.1,10,1180.258487
4.6,12,1182.812201
4.22,17,1185.754442
3.95,11,1187.537452
3.02,9,1189.258075
3.8,13,1191.834432
2.32,10,1193.603432
5.4,15,1196.499758
4.7,14,1199.138932
5.01,14,1201.056608
3.2,10,1202.911602
5.01,14,1205.816527
6.12,16,1208.539201
6.18,18,1212.077552
3.75,11,1214.15017
5.5,12,1216.743485
4.24,16,1219.486145
7.5,15,1222.449812
5.28,18,1225.18715
5.9,13,1227.758867
3.8,13,1230.426522
5.56,14,1232.584147
5.8,10,1234.363815
3.32,16,1237.905155
6.0,10,1239.853816
3.82,11,1242.02185
4.67,15,1244.964756
4.66,14,1247.829444
4.1,14,1249.884801
6.0,20,1253.913975
5.34,13,1256.637379
2.97,12,1258.488072
4.52,13,1261.431653
5.0,15,1264.106305
5.06,14,1266.721227
5.96,15,1269.613906
5.98,16,1272.251562
4.74,12,1274.084207
5.1,16,1277.49047
3.69,12,1279.559197
4.6,15,1282.277822
5.95,16,1284.993208
3.8,10,1286.81417
3.6,9,1288.829815
4.96,13,1291.485897
3.7,10,1293.287897
5.5,10,1295.122263
6.25,11,1297.239914
3.24,13,1299.169899
8.62,21,1303.582263
3.66,11,1305.395909
4.17,11,1307.425512
7.0,13,1310.017185
4.3,14,1311.926452
5.49,15,1314.594964
3.76,10,1316.610643
5.6,22,1321.076073
4.6,9,1322.887052
6.9,14,1325.07628
3.96,12,1327.683911
3.05,7,1328.63991
5.52,21,1332.301209
4.44,14,1335.251594
4.0,13,1337.876265
4.04,12,1339.734892
5.29,11,1341.56861
4.54,14,1344.440607
6.2,10,1346.178879
1.47,5,1347.055912
0.16,2,1347.857551
3.9,13,1349.720577
5.48,14,1352.636898
3.3,11,1354.430519
2.1,6,1355.354224
5.2,15,1358.010882
4.12,11,1360.576496
5.3,14,1362.756135
4.16,17,1366.23789
6.0,9,1367.991867
3.97,10,1369.825528
4.8,14,1371.988203
5.84,16,1375.425213
3.91,11,1377.261226
3.39,11,1379.069227
5.24,14,1382.013054
5.31,16,1384.679315
3.45,10,1386.464004
5.4,14,1389.400645
4.08,13,1391.241032
4.92,16,1394.675711
5.75,12,1396.489014
6.3,13,1399.327658
7.2,12,1401.133658
5.75,10,1402.919337
7.8,18,1406.445624
7.7,15,1409.346263
4.36,12,1411.183639
6.23,13,1413.779278
3.04,14,1415.709983
4.42,15,1418.676628
6.94,21,1423.054944
6.99,19,1426.115291
4.44,12,1428.725954
3.84,12,1430.556594
5.32,16,1433.268296
3.67,10,1435.326617
3.32,12,1437.896272
4.64,14,1440.543254
2.62,11,1442.335894
4.93,11,1444.424512
4.56,13,1447.046561
3.46,11,1448.88556
4.68,18,1451.714841
3.48,14,1454.607481
5.3,11,1456.431794
4.0,13,1458.988438
7.2,15,1461.712106
6.05,8,1463.711081
2.0,10,1465.504497
4.64,18,1468.294137
4.72,15,1470.992486
6.04,16,1473.934166
6.6,12,1476.498811
4.0,16,1479.193432
7.6,14,1482.090048
3.87,9,1483.801688
7.25,10,1485.601837
4.2,10,1487.376837
6.72,22,1491.347843
5.55,14,1494.025839
4.32,14,1496.682857
7.8,18,1499.753836
2.9,6,1500.677858
4.84,15,1503.360874
5.22,14,1506.03547
3.96,13,1508.88147
4.92,12,1510.724459
3.76,14,1513.338458
4.92,14,1515.991483
4.72,12,1518.114465
6.4,18,1521.588484
2.18,6,1522.509479
5.52,12,1524.34748
3.49,12,1527.204491
6.92,17,1529.929459
4.6,12,1532.558459
5.32,23,1536.502478
5.4,13,1539.17847
5.91,20,1542.949293
7.5,15,1545.924571
4.24,11,1547.793942
4.88,20,1551.38185
2.63,9,1553.131518
5.04,14,1556.037846
7.0,12,1557.892502
5.7,19,1561.478256
5.72,14,1564.39193
3.36,10,1566.178218
4.96,14,1568.091901
3.68,16,1571.54326
6.0,16,1574.544888
5.45,14,1577.198161
7.0,16,1579.899835
6.2,13,1581.78254
4.0,6,1583.736536
6.6,16,1586.444802
3.75,5,1587.31682
3.0,13,1589.208445
6.24,16,1592.936773
5.51,21,1596.526164
4.12,17,1599.257786
4.6,12,1602.143282
4.72,15,1604.835908
3.31,11,1606.658082
6.0,20,1610.524344
7.8,13,1612.386015
3.74,12,1614.986436
4.25,11,1616.809105
6.4,22,1620.784437
5.1,17,1624.276502
5.24,17,1627.026414
5.3,14,1629.92908
3.84,13,1632.509723
5.28,14,1634.409406
5.0,11,1636.936689
2.8,9,1638.20971
5.33,14,1640.828353
7.2,12,1643.384995
2.78,8,1644.360995
4.0,19,1648.161632
6.25,9,1649.912612
7.9,14,1652.537084
4.51,19,1655.364392
6.74,18,1659.173065
4.5,9,1660.943766
5.21,17,1663.697939
5.75,15,1666.612332
7.5,12,1669.173033
3.4,15,1671.848382
5.0,12,1673.691361
6.05,9,1675.66271
5.35,11,1677.447687
6.5,14,1680.089332
5.2,13,1681.944982
2.87,14,1684.828243
4.58,18,1688.374603
6.18,20,1691.985879
4.68,20,1695.870914
6.2,11,1697.727999
4.76,16,1700.457729
7.15,15,1703.380407
6.22,19,1706.931715
6.03,19,1710.465003
5.06,13,1712.581677
6.96,25,1717.035601
5.62,16,1720.70925
5.4,17,1723.468942
4.44,17,1726.204539
5.52,16,1729.940209
2.44,7,1730.885884
3.24,14,1733.556485
5.35,15,1736.240865
4.4,16,1739.319524
1.18,8,1741.163218
5.0,11,1742.999059
4.48,14,1745.659981
1.6,11,1747.584574
5.56,16,1750.544981
5.73,19,1754.031639
6.5,17,1756.746981
5.76,20,1760.578138
3.6,8,1762.288743
4.0,9,1764.049741
3.6,17,1767.08108
5.69,16,1769.849728
4.0,10,1771.658041
4.44,15,1774.308672
5.9,14,1777.279002
4.72,17,1780.044678
5.68,16,1783.561619
2.32,11,1785.663914
6.64,18,1788.454933
4.0,11,1790.989176
4.28,13,1792.847823
5.06,18,1796.615141
5.62,13,1798.504786
8.5,14,1801.154169
5.72,15,1804.130857
6.32,17,1807.585865
4.9,16,1810.329138
4.65,14,1813.280761
5.4,11,1815.092762
5.0,14,1817.756053
3.97,12,1819.634715
3.64,11,1821.475713
5.68,16,1824.465362
7.0,12,1827.071685
5.22,17,1829.770343
4.92,16,1832.753716
5.11,15,1835.412994
5.52,19,1838.917654
4.46,11,1841.006322
7.9,18,1844.464972
5.84,24,1848.851593
7.5,13,1851.001248
3.53,14,1853.661883
2.2,11,1855.447211
5.26,13,1858.089946
0.6,4,1859.209942
4.27,13,1861.101557
4.56,14,1863.757233
5.83,14,1866.422565
6.52,21,1870.328608
6.45,22,1874.656238
5.42,19,1877.660546
5.68,16,1881.0932
5.15,12,1882.940843
4.0,10,1884.71653
4.52,18,1888.499852
6.25,13,1890.372475
5.97,12,1892.982131
6.01,14,1894.961833
5.21,11,1897.734163
3.66,10,1899.547163
4.83,12,1901.407805
1.38,6,1902.327803
3.78,9,1904.12952
4.76,20,1907.987788
4.7,10,1909.762454
5.44,12,1911.624432
3.16,11,1914.43045
5.24,19,1917.225451
4.84,11,1919.768431
4.5,15,1922.434429
5.96,15,1925.327099
6.55,11,1927.120124
4.32,16,1929.854095
7.12,19,1933.646094
4.76,13,1935.524115
7.1,12,1938.112099
4.6,13,1939.997093
4.08,10,1942.048093
5.08,14,1944.714001
5.33,14,1947.376637
5.24,14,1950.030253
6.42,16,1952.922553
5.5,17,1955.635904
4.64,13,1958.26556
4.95,11,1960.31917
4.32,14,1962.933866
5.88,17,1965.665057
5.0,13,1968.26806
6.18,16,1971.254354
3.6,12,1973.849035
7.8,16,1976.60233
5.3,12,1978.747004
5.04,18,1982.290627
6.6,16,1984.9489
4.12,18,1988.776263
6.2,11,1990.619503
3.64,16,1993.328126
4.66,14,1996.006815
5.36,17,1998.994802
6.0,13,2001.557795
4.8,10,2003.343795
6.0,13,2005.217813
3.44,10,2007.270794
3.63,10,2009.018813
5.5,18,2012.561636
6.0,11,2014.407273
4.87,14,2017.332594
4.0,13,2019.951283
4.9,15,2022.626447
5.72,17,2025.616778
4.48,12,2027.525781
4.4,11,2030.094372
4.85,18,2032.879686
5.64,21,2036.653929
6.5,12,2039.246647
3.36,13,2041.151285
6.6,17,2044.923992
4.32,14,2047.546274
5.0,23,2051.274618
7.2,17,2055.025393
4.78,16,2057.763654
5.75,13,2059.623308
5.44,17,2063.35094
5.76,14,2066.003268
4.62,15,2068.878629
5.15,11,2071.034898
5.36,14,2073.668522
4.56,11,2075.471545
5.68,15,2078.135871
4.87,12,2080.254534
4.34,13,2082.874165
7.75,15,2085.509166
8.1,14,2088.125026
4.4,12,2090.199283
6.0,21,2093.794953
4.66,15,2096.490259
4.8,12,2099.387953
4.9,14,2101.291643
6.45,11,2103.878278
4.56,18,2106.71329
5.42,12,2109.576963
3.84,13,2111.450628
5.74,14,2114.058327
4.98,16,2117.037668
5.76,23,2121.403266
5.16,15,2124.048962
8.35,19,2127.816042
5.54,12,2129.663024
4.0,15,2132.331531
5.3,18,2136.169881
5.21,18,2138.989532
5.5,10,2140.809166
5.08,11,2142.6468
5.0,11,2145.537795
8.6,16,2148.28965
6.56,15,2150.988947
3.7,14,2153.906613
2.72,7,2154.848266
5.15,18,2158.303581
4.8,13,2160.197601
3.88,13,2163.072269
4.76,12,2164.906546
4.54,13,2167.516855
5.22,17,2170.25915
3.91,19,2174.120825
6.72,22,2177.751097
5.3,11,2180.333762
6.6,19,2183.393423
4.88,14,2186.099794
6.16,15,2188.802418
6.04,20,2192.631672
6.3,19,2196.142966
5.9,19,2199.943325
5.84,17,2202.686918
6.36,22,2206.99885
4.88,13,2209.091527
3.89,13,2211.713849
5.5,10,2213.527847
4.05,11,2215.355477
6.0,15,2218.29474
4.8,16,2221.098373
5.63,17,2224.542021
4.2,13,2226.459362
5.31,15,2229.38502
5.48,16,2232.129332
4.16,13,2234.719003
4.12,11,2236.793312
4.34,12,2239.391986
7.6,13,2241.227966
5.6,11,2243.036604
3.25,9,2244.813256
5.54,15,2247.755567
6.9,15,2250.407224
5.95,14,2253.140872
6.47,17,2256.270443
4.5,13,2258.929032
5.5,14,2261.598786
5.68,15,2264.584425
6.3,14,2267.283771
4.36,14,2269.224456
2.68,11,2271.776703
2.2,11,2273.845702
5.9,12,2275.662364
5.0,13,2278.251658
6.0,16,2280.990318
5.54,17,2283.931946
3.84,15,2286.570265
5.25,15,2289.202874
7.5,15,2292.155226
6.0,18,2295.69254
4.62,15,2298.336654
4.36,14,2301.297788
4.02,14,2303.957394
4.5,17,2306.767745
6.7,12,2308.777407
2.72,12,2311.687527
4.4,8,2312.655511
4.6,14,2315.317163
4.2,14,2317.932745
3.68,13,2320.790406
3.71,12,2322.627599
4.78,16,2325.289598
5.8,13,2327.923518
7.0,13,2330.028635
7.55,14,2332.639017
2.3,8,2334.359042
7.0,14,2337.034362
5.76,19,2340.144048
6.35,15,2342.808685
6.1,10,2344.58731
2.86,14,2347.529307
5.2,14,2350.18359
5.25,14,2352.891238
5.73,14,2355.563228
5.0,10,2357.54658
3.52,19,2360.327272
5.36,16,2363.755911
5.44,14,2365.943209
5.7,14,2368.6019
5.6,12,2371.162835
4.38,12,2372.996833
3.11,10,2375.043497
3.37,10,2376.856831
5.3,13,2379.525828
4.24,10,2381.306482
3.41,9,2382.319484
5.6,17,2386.093426
5.45,19,2389.632079
7.06,23,2393.643402
6.8,14,2396.276779
4.32,13,2398.881394
4.52,15,2401.597068
4.96,18,2404.601756
6.2,23,2408.95574
7.0,13,2410.820041
4.85,16,2414.513682
6.89,20,2418.05997
6.64,27,2422.840312
6.11,17,2425.613978
4.9,18,2429.092305
4.86,16,2432.029655
4.62,14,2434.709337
5.92,20,2438.29968
6.7,19,2442.075379
4.86,14,2444.687013
5.58,14,2446.584258
4.3,10,2448.715843
6.04,22,2453.548859
4.61,12,2455.38786
5.4,11,2457.223074
6.04,17,2461.019793
7.8,13,2462.866432
4.32,16,2466.313031
6.52,20,2470.130355
3.8,6,2471.045026
3.9,13,2472.940693
2.55,9,2474.705349
4.5,9,2476.704373
5.68,18,2480.110641
4.42,11,2481.882311
4.82,16,2484.554019
3.11,9,2486.512668
6.8,14,2489.068349
5.38,20,2492.550296
7.2,16,2495.504296
6.05,15,2498.187291
3.4,13,2500.067594
5.36,17,2503.837251
5.2,11,2505.653906
5.68,16,2508.35457
4.54,11,2510.353306
5.54,13,2513.414005
4.52,15,2516.068426
4.09,9,2517.783426
6.1,17,2520.496741
4.4,12,2523.340966
6.2,17,2526.072625
4.02,15,2528.720321
4.87,17,2531.726258
7.05,13,2534.332919
4.64,19,2537.911822
2.6,10,2539.731487
6.4,15,2542.649774
6.2,16,2545.356779
5.6,20,2548.98188
5.0,13,2551.882179
5.5,13,2553.778197
7.2,16,2556.441849
3.6,11,2559.251506
5.8,16,2561.891853
4.8,13,2563.746493
5.52,14,2566.393513
4.38,16,2569.336164
5.51,14,2571.971213
4.72,12,2574.505836
4.05,16,2577.466449
7.5,15,2580.119191
6.36,21,2583.720518
4.24,15,2586.654206
5.95,18,2590.130855
6.18,17,2592.841868
4.89,13,2595.737531
6.2,13,2597.571205
5.92,18,2601.035474
3.9,11,2602.854166
6.5,12,2604.975165
4.24,13,2607.569807
5.4,17,2610.294124
5.25,12,2612.875458
6.36,24,2617.469085
6.7,14,2619.400794
4.22,15,2622.137101
4.94,13,2625.041778
5.3,18,2628.562452
2.94,8,2629.549453
3.6,12,2632.422099
4.6,15,2635.108316
3.6,12,2636.950563
4.96,22,2640.558588
6.02,20,2644.350563
3.16,15,2647.046563
4.95,10,2648.838589
5.92,18,2652.571564
5.15,12,2654.391565
6.04,16,2657.807565
5.22,12,2659.910588
5.72,13,2662.551576
3.36,14,2664.487591
5.96,17,2667.985564
5.65,9,2670.008564
5.46,17,2672.761599
7.22,14,2675.400588
3.0,10,2677.201564
4.36,12,2679.281565
5.84,14,2681.895561
5.03,16,2684.559588
5.5,15,2687.493591
6.6,17,2690.929238
4.84,16,2693.592235
9.1,16,2696.519257
5.64,20,2700.128237
4.01,11,2701.941236
4.48,9,2703.702261
3.52,12,2705.80326
6.6,14,2708.457236
8.4,20,2712.064236
5.0,15,2715.062262
5.32,13,2717.697235
6.2,19,2721.219241
2.62,12,2723.074235
4.0,9,2725.035242
7.38,21,2728.605234
5.99,15,2731.259261
5.26,16,2734.198281
4.7,15,2736.877236
3.64,15,2739.582236
6.2,11,2741.422257
6.25,12,2744.290274
4.84,12,2746.11324
4.22,11,2747.976236
5.42,13,2750.608901
4.44,17,2753.632172
4.23,15,2756.360889
6.0,22,2761.015054
5.08,20,2764.596712
6.18,14,2767.229297
5.5,12,2769.088953
5.36,13,2771.973975
6.1,18,2774.68066
3.32,13,2777.277331
4.47,14,2780.289258
6.9,12,2782.14494
4.36,13,2784.785638
4.96,12,2786.6673
6.34,15,2789.623977
4.8,18,2793.075984
4.36,17,2795.807662
5.48,17,2798.811345
4.1,20,2802.318664
7.0,19,2805.821302
5.0,21,2809.698168
3.36,14,2812.350688
4.3,12,2814.884353
5.54,17,2817.843002
6.12,17,2820.60029
4.5,13,2823.198961
3.8,12,2825.28594
5.55,13,2827.879615
6.28,16,2830.570605
5.4,16,2833.314286
6.65,16,2836.997949
5.6,17,2839.683269
5.13,14,2842.269953
2.84,10,2844.243586
4.25,13,2846.093302
4.95,10,2847.874952
4.52,13,2850.468944
6.28,20,2854.271939
8.2,15,2856.871664
5.32,19,2860.358003
5.0,14,2863.27667
4.16,14,2865.187292
6.2,22,2869.968338
5.75,10,2872.020062
4.77,18,2874.794677
