# {"t_start": 1765801489.4751847, "env_id": "Bpp-v0"} 
r,l,t 
4.68,10,7687.050696
5.74,16,7690.364699
5.23,17,7693.13328
7.0,25,7697.651282
10.0,23,7702.685286
8.5,18,7706.273875
6.0,22,7710.584101
5.6,14,7713.260307
6.8,18,7716.033924
8.3,16,7720.144533
6.9,13,7722.042277
6.16,15,7724.711894
4.52,17,7728.847513
1.44,4,7728.980511
6.64,19,7732.563947
3.6,13,7735.235949
5.28,14,7738.527194
5.34,16,7741.273195
6.39,17,7744.074557
6.1,13,7747.344174
7.4,13,7749.274783
7.52,17,7752.880319
7.44,20,7757.162057
6.3,10,7758.979059
6.04,16,7761.709277
6.0,14,7764.383925
5.69,15,7767.764529
4.91,17,7770.538707
2.55,7,7772.261927
3.36,12,7774.167925
5.4,14,7777.47317
5.29,16,7780.233171
6.71,20,7783.915105
7.3,15,7787.301708
5.68,21,7790.988955
3.88,16,7793.799198
5.87,17,7798.011797
5.95,13,7799.934404
5.36,16,7803.48317
6.0,14,7806.012776
6.72,21,7810.42659
5.8,19,7813.248812
5.56,18,7817.439815
5.12,17,7820.244816
8.0,13,7822.937818
7.0,12,7825.497816
6.23,16,7829.109826
4.41,10,7830.939825
6.5,14,7832.889823
6.15,13,7836.236845
5.35,15,7839.014827
5.92,16,7841.837829
5.98,19,7846.160835
7.2,16,7848.927831
5.0,21,7852.609833
3.76,12,7855.915834
2.48,8,7856.934835
5.63,14,7859.643837
5.52,17,7863.224838
6.64,18,7866.72784
4.59,11,7868.598842
6.4,13,7871.306854
5.35,16,7874.850523
7.7,15,7877.611494
5.67,12,7880.271499
6.5,11,7882.152499
6.9,12,7884.727524
4.03,12,7887.380506
6.0,18,7890.230506
6.45,13,7892.937505
4.44,16,7896.366504
6.0,23,7900.876513
3.64,12,7902.811521
5.54,17,7906.320512
5.94,17,7909.929514
3.22,17,7912.794515
4.2,11,7915.361516
7.16,23,7920.038521
5.4,20,7924.715739
5.32,16,7927.620378
3.46,13,7930.387021
5.6,15,7933.280848
6.54,21,7937.6561
4.92,15,7940.389695
4.2,14,7943.132925
4.37,14,7946.522578
4.84,15,7949.299528
5.95,19,7952.166393
4.68,13,7955.638042
5.2,23,7960.22374
5.0,12,7962.147023
4.88,15,7965.658675
6.66,24,7970.176032
3.45,12,7972.088629
6.24,17,7976.447666
4.38,14,7978.408248
5.68,17,7981.99047
6.04,16,7985.527117
5.04,16,7988.308731
7.46,12,7991.054021
5.15,14,7993.073268
5.4,15,7996.591545
5.48,14,7999.345534
6.45,18,8003.046919
5.2,22,8007.573577
5.0,18,8011.223807
3.2,13,8013.179043
4.66,13,8016.591703
5.92,15,8019.338298
6.16,19,8022.993517
5.3,11,8025.609132
5.92,19,8029.251523
4.0,13,8031.209772
4.34,22,8036.561618
5.14,14,8039.343935
6.15,14,8041.302936
5.64,18,8045.681392
5.76,17,8048.519999
4.16,13,8051.259207
4.56,14,8054.756102
4.26,13,8056.693814
8.0,16,8060.208429
5.84,18,8063.060211
5.08,17,8067.356554
5.56,15,8070.13573
8.3,14,8072.05672
3.98,13,8075.47531
8.16,19,8079.149913
5.45,8,8080.156914
5.06,15,8082.949198
7.1,13,8086.331828
5.2,13,8089.02143
6.09,14,8090.962734
6.2,21,8096.1106
5.1,15,8098.83324
5.44,17,8101.623922
2.75,6,8102.581521
7.5,14,8106.016166
8.5,11,8107.90276
7.75,14,8110.664994
5.31,16,8114.257909
5.8,11,8116.191908
6.06,25,8120.852129
5.36,21,8126.183973
7.6,12,8128.100973
2.06,8,8129.898581
6.4,19,8132.752477
7.7,14,8136.227125
4.08,17,8139.796739
7.38,23,8144.262532
7.28,25,8148.858135
5.05,14,8151.605402
6.0,12,8154.2476
4.7,10,8156.083201
6.6,14,8158.829806
4.44,16,8161.632411
7.6,16,8166.048716
4.9,16,8168.910716
4.74,12,8170.832714
6.0,13,8174.336364
4.2,9,8176.129365
4.68,13,8178.038365
6.72,19,8181.724369
5.5,9,8184.31537
7.0,14,8187.073372
3.85,14,8189.052372
6.2,17,8192.666373
4.8,15,8196.243377
6.3,11,8198.1554
4.02,12,8200.108404
7.35,11,8202.848378
7.45,10,8205.501378
4.26,13,8207.452379
6.64,15,8210.17538
7.25,13,8212.84538
3.71,13,8215.554382
4.8,23,8220.086381
5.84,15,8222.836382
4.01,16,8226.402386
6.78,19,8230.035385
6.54,20,8234.543992
5.28,21,8238.315011
5.9,14,8241.101018
5.38,18,8245.600236
5.56,15,8248.420874
6.16,13,8250.34846
7.0,15,8253.138698
5.0,14,8256.689291
5.19,14,8259.412897
6.8,15,8262.189107
6.68,23,8266.814372
8.55,17,8270.481594
5.06,13,8272.451809
5.32,21,8277.901112
5.02,17,8280.744727
5.34,15,8283.514505
6.96,21,8287.994788
6.9,24,8292.578634
6.0,11,8295.31084
4.06,14,8298.097439
7.75,14,8300.842045
4.87,14,8303.61625
5.05,14,8306.382792
5.8,18,8310.073119
5.81,14,8312.847374
6.4,17,8316.550978
5.67,25,8321.248198
5.12,15,8324.082406
7.0,15,8327.732083
5.8,16,8330.568401
6.41,16,8334.202667
5.32,19,8337.95534
5.55,16,8341.556592
7.4,17,8344.431783
6.38,22,8349.057364
4.56,11,8351.73857
3.82,10,8353.641388
5.02,13,8356.466999
7.6,20,8360.22062
7.7,14,8362.96282
5.04,20,8367.552422
6.6,11,8369.45259
6.3,17,8373.073418
8.64,18,8376.801031
9.25,15,8379.618674
1.0,4,8380.535244
7.9,17,8383.427484
5.26,14,8387.085127
5.84,15,8389.898741
6.5,11,8391.840369
3.68,11,8394.570672
6.58,17,8398.31427
6.86,17,8401.204872
6.4,9,8403.053588
4.52,15,8405.872241
2.16,14,8409.564892
6.75,13,8412.264762
6.31,17,8415.079017
3.8,10,8417.754613
5.46,15,8420.509275
6.8,14,8423.2415
6.14,15,8426.059107
8.95,14,8429.643798
4.81,15,8432.494688
4.64,13,8434.479312
8.25,16,8438.227968
5.5,9,8440.089945
6.28,26,8444.882858
7.55,14,8448.546468
5.7,16,8451.33673
8.8,14,8454.106945
3.88,14,8456.924555
4.28,17,8460.652128
4.89,16,8464.259421
7.0,17,8467.127038
5.62,16,8470.846905
5.75,15,8473.704837
10.0,16,8476.608436
8.5,13,8480.256436
3.36,14,8483.093437
4.04,11,8484.987438
6.6,14,8487.776443
6.55,15,8491.501441
5.21,17,8494.383441
7.84,21,8498.213444
5.12,17,8502.794443
4.16,13,8504.764444
3.01,10,8506.645445
5.85,9,8508.495444
4.43,13,8512.138446
5.84,19,8515.930451
4.4,17,8518.886448
7.45,13,8522.513452
6.8,12,8524.486452
6.7,18,8528.289452
5.88,15,8532.05045
7.1,19,8535.016067
5.1,21,8539.556067
6.4,15,8543.213069
6.3,19,8546.13207
5.36,13,8548.92507
5.33,22,8553.647071
8.8,15,8556.473072
5.85,20,8560.351073
4.4,9,8563.119075
5.38,14,8565.895076
4.95,14,8568.660077
6.72,25,8574.24408
6.34,17,8577.13308
5.94,15,8580.03408
7.15,11,8582.85408
4.12,15,8585.70708
5.9,13,8588.49209
5.77,17,8591.453083
5.12,17,8596.080729
6.64,18,8599.05873
5.69,16,8603.703732
6.1,15,8606.588096
6.12,14,8608.61876
6.48,18,8612.332042
2.6,13,8615.939318
7.52,22,8619.733931
3.98,18,8624.264764
5.0,20,8627.995387
8.0,16,8630.842626
7.08,20,8635.478471
4.48,7,8636.487472
6.75,18,8640.198075
4.59,14,8643.019872
4.69,14,8645.947694
6.4,20,8649.725296
6.16,18,8653.486485
6.05,20,8658.110485
7.12,24,8662.779486
5.22,16,8666.473487
6.8,12,8668.409489
5.57,20,8672.111004
5.94,24,8677.656859
5.9,14,8680.482522
5.6,16,8683.354194
6.75,15,8687.039406
6.05,19,8690.797691
2.67,10,8692.735901
4.38,15,8696.4415
7.37,18,8700.147112
4.64,15,8702.982411
5.76,14,8705.061069
6.3,11,8708.718702
3.73,14,8710.746894
5.82,15,8713.613757
6.75,8,8715.486746
4.46,18,8720.184938
7.97,17,8723.125248
5.81,18,8727.83288
7.55,11,8729.746486
3.72,13,8731.708697
5.32,16,8735.370987
5.0,13,8738.285635
6.4,20,8742.13326
5.54,17,8745.855484
4.07,10,8748.679107
7.32,19,8751.676384
5.6,18,8755.482232
7.0,15,8759.31883
5.11,14,8762.179432
7.52,18,8765.137247
6.05,11,8767.885835
6.24,22,8772.630684
8.25,14,8775.491988
5.24,15,8778.328645
6.8,19,8782.982286
7.94,22,8786.871286
4.99,13,8790.521292
5.55,16,8793.414308
5.6,17,8796.305289
7.4,13,8799.113291
5.52,18,8802.949291
5.0,20,8806.824292
3.95,13,8809.661295
7.48,17,8813.505294
6.8,23,8818.219297
7.81,16,8821.984297
4.82,12,8824.755303
8.0,13,8826.738302
4.98,18,8830.5043
4.36,10,8833.287909
4.54,14,8836.125915
7.64,24,8840.113912
6.0,19,8844.894993
8.1,13,8847.703654
6.64,16,8850.628941
5.52,14,8854.364136
7.13,21,8858.213403
5.14,14,8861.067029
6.46,17,8864.956277
8.12,21,8868.751916
4.31,13,8871.571139
5.61,14,8875.285361
6.56,17,8878.185972
5.24,12,8881.007605
6.08,22,8885.825167
7.1,16,8888.75682
6.7,17,8892.518036
5.28,15,8896.318242
7.8,16,8899.19287
6.3,23,8903.025662
6.76,28,8909.611684
7.64,20,8913.401537
7.5,18,8918.06873
6.34,14,8920.127731
5.1,16,8923.836615
5.48,18,8927.741273
7.95,15,8930.593537
5.41,16,8933.460751
6.23,14,8937.17236
6.5,13,8939.924024
6.92,21,8943.739237
5.98,20,8948.448458
5.59,13,8951.236723
3.82,11,8953.186928
7.06,19,8957.839205
6.16,14,8959.857831
6.4,17,8963.589054
3.84,14,8966.474712
4.18,12,8969.41131
5.86,15,8972.255508
4.3,15,8975.174139
7.35,12,8977.154148
6.34,15,8980.931451
5.84,16,8984.577678
7.1,18,8987.512269
4.52,11,8990.346484
6.84,21,8994.919722
4.94,16,8997.824325
5.75,14,9001.637646
3.35,8,9002.689043
5.12,15,9005.571845
6.5,19,9010.311028
5.86,20,9014.191054
5.67,17,9017.165664
6.0,22,9022.756864
5.76,17,9025.682171
8.55,13,9028.462774
6.5,11,9031.332383
6.0,16,9034.236732
6.7,13,9037.042347
5.6,16,9039.990948
7.6,25,9045.713864
4.0,10,9047.650468
5.38,16,9050.596693
6.67,17,9055.30593
4.4,10,9057.204532
8.4,11,9059.10613
6.96,20,9063.883423
4.25,10,9065.797118
6.86,20,9069.642255
5.45,10,9071.548464
6.04,21,9076.386485
7.2,19,9080.212716
3.24,11,9082.162717
6.0,12,9085.139946
7.82,21,9089.890238
5.12,13,9091.919514
5.62,11,9094.868797
5.32,19,9098.699404
4.02,14,9101.569005
4.15,15,9105.407211
6.1,16,9108.274894
5.6,18,9112.012246
6.5,14,9115.805243
6.32,24,9119.774686
5.75,11,9122.537369
3.2,11,9124.498316
6.7,14,9128.343956
6.74,14,9130.385593
5.1,21,9135.161079
6.55,10,9138.014667
4.18,16,9140.921299
5.52,19,9144.704483
7.0,17,9148.54316
6.0,20,9152.301391
3.96,12,9154.238004
6.7,19,9158.988306
5.44,13,9161.807893
0.92,3,9161.900893
6.08,16,9165.639112
5.88,15,9169.481941
2.95,10,9171.38061
6.96,18,9174.345891
6.68,17,9179.067613
6.2,20,9182.867295
8.38,16,9185.714052
5.74,20,9190.420882
6.35,16,9193.266076
4.48,15,9196.054699
9.2,17,9199.938003
4.84,19,9203.76127
5.4,21,9207.671111
7.8,15,9211.61499
5.79,18,9215.382174
5.8,14,9218.206783
7.2,13,9221.241407
4.64,19,9224.995701
6.48,20,9228.777326
7.55,13,9232.587191
3.46,13,9234.578786
6.48,21,9239.210104
6.99,19,9243.239845
5.48,18,9246.997442
5.05,11,9248.932052
5.3,11,9250.903998
2.13,8,9253.785926
5.84,14,9256.661524
3.78,10,9258.582524
6.48,22,9263.530437
6.02,16,9266.421098
6.8,18,9270.186355
4.96,13,9274.052991
5.56,16,9276.949691
6.1,17,9279.929266
5.56,12,9282.750927
4.87,14,9285.876158
6.0,13,9288.706761
3.66,13,9291.565961
4.82,20,9296.500822
6.2,13,9298.521965
3.68,13,9301.45344
6.6,21,9306.539679
6.48,26,9311.616523
7.0,17,9315.454364
7.4,12,9318.430409
6.88,21,9322.308077
5.3,15,9325.222358
7.65,16,9329.174617
4.1,9,9331.085277
7.88,25,9335.938144
4.68,11,9338.932792
5.68,17,9342.662518
6.6,13,9344.637782
5.3,11,9347.40924
7.2,18,9351.339484
5.62,16,9354.245739
5.08,16,9357.974375
8.2,14,9361.050997
5.42,18,9364.847483
6.72,19,9368.707168
5.3,11,9371.729412
4.08,12,9373.741338
7.02,21,9378.418001
6.16,16,9382.297606
5.62,16,9385.221865
6.37,19,9389.027108
4.89,17,9392.993401
4.45,14,9395.831612
5.48,15,9398.688243
5.4,19,9403.58004
4.0,10,9405.505039
4.8,16,9408.427655
7.81,24,9414.194076
7.92,16,9417.077739
4.92,17,9420.073332
3.7,15,9424.134509
4.0,20,9427.942387
6.16,13,9430.716582
8.35,12,9432.672584
6.16,19,9437.43817
5.3,11,9439.346168
5.85,21,9445.119021
7.0,12,9447.122643
5.37,19,9450.949875
6.8,20,9455.8797
3.92,15,9458.800383
6.16,23,9462.718999
7.65,17,9467.46647
6.3,20,9471.284703
6.46,18,9474.212874
3.01,11,9477.923473
6.24,16,9480.834074
2.2,9,9482.709324
6.59,22,9487.674817
4.0,12,9489.666818
5.62,21,9494.387998
2.8,8,9495.452997
6.76,19,9500.310192
5.11,16,9503.196851
5.5,14,9506.01707
4.24,11,9509.020661
0.48,3,9509.909659
4.36,14,9512.772876
5.62,17,9515.715086
6.43,17,9519.695695
5.58,16,9523.487695
7.5,10,9525.427695
6.31,17,9528.454646
6.62,14,9532.489412
5.06,20,9536.37661
4.8,11,9538.317159
7.3,12,9541.43361
5.92,18,9545.209508
5.8,15,9548.045127
5.0,11,9549.998732
8.5,18,9554.705344
4.48,9,9556.551974
5.56,15,9559.359972
5.29,16,9563.306803
5.76,18,9566.273433
6.0,12,9569.122023
7.36,21,9574.046955
6.72,21,9577.98421
5.8,15,9580.854865
5.52,15,9584.744578
4.27,12,9587.525227
6.6,20,9591.342498
6.18,18,9595.314177
5.22,16,9598.193845
8.15,14,9601.167483
7.36,19,9606.132104
6.42,17,9609.171703
7.08,20,9613.067591
4.2,16,9617.912056
6.53,15,9620.854695
5.57,14,9622.894295
5.19,14,9626.787524
6.72,16,9629.689185
4.4,12,9632.463386
7.5,13,9634.463643
7.5,19,9639.287251
5.88,19,9643.125851
7.12,20,9648.06727
6.75,17,9651.033513
4.25,10,9652.971144
6.03,13,9655.782334
5.82,21,9660.745919
5.75,19,9664.508777
6.16,18,9669.345395
4.22,12,9671.29367
8.2,18,9675.003442
7.78,16,9677.855034
6.08,16,9681.77571
5.1,15,9684.664994
6.75,14,9687.541602
5.48,18,9691.624759
3.28,15,9694.532004
7.9,17,9698.308634
5.82,16,9702.315226
6.16,24,9707.076048
4.28,14,9709.948647
5.52,17,9713.996486
5.8,23,9718.773717
4.8,15,9722.854918
5.4,15,9725.806135
5.8,17,9728.797744
4.24,14,9731.712965
4.2,13,9734.825906
5.12,13,9737.688516
5.55,18,9741.482131
5.8,11,9744.51939
6.32,15,9747.399507
5.8,12,9749.383134
6.3,15,9752.243346
5.62,16,9756.253664
7.2,21,9760.884861
6.34,18,9763.911174
4.18,13,9767.751366
4.24,11,9769.735954
8.25,11,9771.68957
4.64,18,9776.637558
4.68,15,9779.565193
8.4,17,9782.535279
8.9,22,9788.255137
8.8,16,9791.139336
5.54,14,9793.960365
5.26,17,9797.969008
5.2,17,9800.890675
7.76,22,9805.672541
4.3,12,9808.831133
4.74,12,9811.661651
3.6,13,9813.717276
5.16,13,9816.58288
4.93,18,9820.699066
5.92,16,9824.421262
6.4,21,9828.302871
7.0,16,9832.271074
6.34,17,9835.205343
2.2,14,9838.041974
5.92,16,9842.042229
6.38,20,9845.952137
4.48,12,9848.823728
6.62,16,9852.919573
6.38,17,9855.929779
8.35,14,9858.818398
5.52,19,9863.822343
5.72,20,9867.666953
4.84,17,9870.582204
4.71,14,9874.609596
5.88,20,9878.502245
6.4,19,9882.354902
5.2,19,9887.338713
3.52,11,9889.347709
4.78,15,9892.258917
5.9,17,9896.383794
7.3,11,9899.167402
5.13,16,9902.134007
8.5,15,9906.162239
5.7,9,9908.016855
5.7,18,9911.001067
5.52,11,9912.943698
5.47,14,9916.889514
6.48,17,9920.606173
5.7,20,9924.444463
3.29,14,9927.671067
6.72,21,9932.506958
3.76,10,9934.465124
6.32,14,9936.553126
5.8,18,9941.531446
4.98,14,9944.439646
4.52,15,9947.357248
6.46,20,9952.371463
4.64,13,9954.432724
5.01,14,9957.318332
5.24,15,9961.366943
5.35,14,9964.258701
4.96,14,9967.194203
2.88,8,9968.253203
5.76,20,9973.303804
6.68,15,9976.266805
6.28,20,9980.181805
2.12,7,9983.165807
7.0,17,9986.152816
8.6,23,9990.909807
5.43,16,9994.91084
4.95,15,9997.814807
5.95,22,10001.784808
4.16,12,10005.740808
6.0,15,10008.689809
4.8,19,10012.614809
4.86,16,10016.724811
5.23,17,10019.761812
5.0,17,10023.645813
4.63,11,10026.789813
6.62,16,10029.751834
5.63,16,10032.657815
4.84,13,10036.61939
5.6,14,10039.494388
4.22,13,10041.54039
4.84,15,10044.455391
4.9,12,10048.436074
6.96,16,10051.433408
5.08,28,10056.376631
6.24,15,10060.428854
5.88,13,10063.32486
5.84,15,10066.246045
6.18,25,10072.13997
4.68,12,10074.118175
8.2,15,10077.011778
7.24,19,10081.94907
3.68,10,10083.910017
6.46,20,10087.842261
6.0,25,10093.863039
7.0,11,10095.84803
6.4,14,10098.712636
4.16,18,10103.658856
2.8,12,10105.671122
4.8,15,10108.58825
6.4,18,10113.470283
6.4,16,10116.401503
6.87,22,10120.31309
4.0,13,10124.25588
8.2,15,10127.15848
5.69,17,10130.183786
5.44,15,10134.318019
5.02,21,10139.159325
7.65,14,10141.243325
6.0,18,10146.253252
5.42,21,10150.15146
8.8,16,10153.093666
4.54,12,10157.04759
5.0,17,10159.948226
4.73,11,10161.904228
6.0,12,10164.716965
7.0,24,10170.720768
5.02,13,10172.780351
7.5,14,10175.702635
5.7,18,10180.718009
7.5,15,10183.656646
4.68,19,10186.793903
4.47,14,10190.809125
2.8,14,10193.660777
4.1,13,10196.487979
6.36,20,10201.513182
4.56,11,10203.509172
6.56,16,10206.449925
5.78,13,10210.519852
4.72,18,10213.604166
3.15,11,10215.592832
6.7,14,10218.480477
2.93,8,10221.533127
3.48,14,10224.468385
7.0,13,10226.529976
6.96,18,10230.349233
5.4,20,10235.3521
6.2,18,10238.38069
5.88,13,10241.289311
7.04,16,10245.353543
7.6,17,10249.174146
7.84,26,10255.264695
2.2,6,10256.274307
6.41,15,10259.209912
6.6,13,10262.088544
5.14,18,10266.346861
6.9,19,10270.217057
5.31,15,10273.180344
4.55,14,10277.225195
4.85,17,10280.222813
5.88,17,10284.030443
6.04,21,10289.108443
5.62,15,10292.077444
5.4,16,10295.076444
5.56,25,10301.168444
7.27,18,10305.003446
8.35,12,10307.033446
4.47,14,10311.005444
5.08,14,10313.870448
4.66,16,10316.812448
4.36,15,10320.868457
5.34,18,10323.888449
5.3,10,10325.82845
3.82,11,10328.664452
6.15,10,10331.792473
5.84,25,10336.809067
4.4,11,10338.799066
6.64,21,10343.967066
5.74,15,10346.932069
7.48,18,10350.786068
7.08,24,10355.90407
7.4,15,10358.780069
3.48,11,10361.58007
6.04,16,10365.564081
5.95,17,10368.51507
4.12,9,10370.409072
7.2,15,10374.494073
7.13,18,10378.321073
2.78,12,10380.347073
1.38,5,10381.326073
1.39,7,10382.363073
6.64,21,10388.387078
5.36,20,10392.281076
5.68,19,10396.475728
4.63,14,10399.363726
4.03,13,10402.213728
7.79,19,10407.211733
4.78,14,10409.266731
6.6,13,10412.119732
5.69,15,10415.081103
7.48,18,10420.129742
4.51,16,10423.09935
4.68,12,10425.101546
2.5,7,10426.973149
5.6,21,10432.035356
5.97,14,10434.925548
8.0,20,10439.988826
6.16,21,10443.879417
6.45,14,10446.785307
7.4,22,10451.98325
5.8,11,10454.002456
5.56,17,10457.818649
6.05,12,10459.879261
8.5,13,10463.949856
5.4,19,10467.002093
5.44,18,10470.896312
3.03,9,10473.989932
5.9,18,10477.007591
5.85,9,10478.915269
6.56,22,10484.917137
4.8,14,10486.987741
6.96,17,10490.838963
6.36,21,10496.092864
6.32,23,10501.101463
6.32,20,10506.284832
7.0,16,10509.234451
6.0,19,10513.079351
7.5,14,10515.156564
6.36,19,10520.230804
7.86,22,10525.005044
2.03,7,10526.087711
5.88,14,10530.167985
6.4,17,10533.165615
7.12,25,10539.406442
4.82,20,10543.360045
6.8,18,10547.267899
2.3,10,10550.488205
5.94,18,10553.502858
6.8,12,10556.338111
4.96,15,10559.262706
7.6,14,10563.294333
4.8,15,10566.186115
4.18,15,10569.113708
2.56,15,10573.299509
4.0,14,10575.430732
4.85,14,10578.353327
6.9,16,10581.354941
4.58,19,10586.450941
5.35,17,10590.319946
5.6,21,10595.488943
3.84,15,10598.408945
5.49,14,10601.296946
6.04,17,10605.450945
5.81,17,10608.409949
5.09,21,10613.118947
6.6,13,10616.351949
5.76,11,10618.314948
4.56,15,10621.24595
7.11,18,10625.08195
6.52,15,10629.255952
5.45,11,10631.244954
7.2,15,10634.166953
5.83,14,10638.260952
4.25,14,10641.173954
4.69,17,10644.147955
5.96,21,10649.254421
5.84,11,10652.073737
7.75,12,10654.125738
3.34,11,10656.118916
5.45,14,10660.319514
6.2,11,10662.329125
7.72,25,10667.31395
7.12,20,10672.487876
6.12,24,10677.323106
7.3,15,10680.319708
6.9,16,10684.496053
6.22,24,10689.340668
6.0,20,10694.464209
9.1,16,10697.438855
4.35,16,10700.444444
5.04,20,10705.602325
6.48,19,10709.528953
8.8,27,10716.520833
3.0,8,10717.580472
4.5,11,10719.550473
8.0,15,10722.443094
4.07,18,10727.501887
5.88,18,10731.362082
5.95,13,10733.42769
5.4,19,10738.586545
7.6,17,10741.620857
5.72,19,10745.52605
7.8,24,10751.671803
4.08,14,10754.559068
5.48,18,10757.592654
4.08,12,10761.607256
7.44,21,10765.545117
7.25,12,10767.538119
4.04,10,10770.734368
9.0,13,10773.627032
5.43,14,10776.604343
6.0,21,10781.877553
4.15,7,10782.912551
6.42,18,10786.77742
5.34,14,10789.678011
6.16,16,10793.865267
4.05,13,10796.73252
6.6,19,10799.800176
5.18,12,10803.855083
7.0,17,10806.78624
7.6,16,10809.712864
4.96,14,10812.586616
3.68,16,10816.777427
8.55,14,10819.71003
5.45,11,10821.720031
6.94,27,10828.765457
7.4,20,10832.714672
5.4,13,10834.759897
7.33,22,10840.680161
6.39,19,10844.527444
5.3,15,10848.706044
5.42,20,10852.618946
4.48,13,10854.635528
7.8,17,10859.765849
4.68,18,10862.852442
4.3,16,10865.897673
8.25,15,10870.096965
9.3,13,10872.99461
5.59,17,10876.050889
3.4,12,10878.893494
7.34,20,10884.031283
4.48,13,10886.078496
6.12,21,10892.097338
4.5,7,10893.123335
4.91,14,10896.120144
7.6,16,10899.17378
6.92,19,10904.373015
6.14,19,10908.307234
5.14,17,10911.387461
5.27,17,10915.699079
6.0,17,10919.678081
5.0,16,10922.72808
5.08,15,10926.92908
8.0,15,10929.906083
3.8,16,10932.889084
2.64,15,10937.130082
6.2,11,10939.100084
5.9,13,10941.992085
5.94,16,10945.009458
6.72,17,10950.118238
4.58,12,10952.175856
7.52,19,10956.113135
6.23,22,10961.316346
6.8,14,10964.162944
6.72,25,10970.316518
5.48,14,10973.222138
4.92,14,10976.08836
6.36,20,10981.492066
6.8,18,10984.760243
8.0,15,10987.734828
6.8,16,10990.750016
5.78,16,10995.718248
6.28,21,10999.58852
8.08,23,11004.786741
6.04,18,11008.678316
5.09,18,11012.556644
6.08,25,11018.698476
3.7,11,11020.722104
4.72,12,11022.791107
8.8,17,11027.891922
7.0,19,11030.972125
6.32,17,11034.869359
6.68,19,11039.970637
7.3,14,11042.031228
3.01,9,11044.00138
5.84,14,11048.240926
7.82,17,11051.300134
5.6,14,11054.219764
4.49,18,11059.327018
6.94,15,11062.286648
6.34,17,11065.392885
4.48,12,11068.294484
2.78,13,11071.63635
5.55,20,11075.624583
8.35,23,11081.773812
7.95,21,11085.756016
7.04,24,11090.640899
5.5,17,11094.862174
5.68,18,11098.824474
6.92,21,11104.145145
4.95,19,11108.14233
4.48,13,11110.254947
2.25,9,11112.206589
7.6,21,11117.489389
7.5,14,11120.359984
4.48,16,11123.315591
6.32,22,11129.333223
2.94,9,11131.283884
3.98,11,11133.270504
5.92,19,11138.403321
8.5,13,11140.500949
6.64,15,11143.492585
4.95,13,11146.464785
5.97,16,11150.691098
4.7,14,11153.708741
7.55,16,11156.748938
6.66,22,11162.013113
3.0,9,11163.947115
4.58,13,11166.82395
5.06,17,11171.080879
6.6,19,11174.958094
6.48,16,11177.912688
5.72,19,11183.135899
6.3,16,11186.185202
5.69,14,11189.107398
5.6,19,11194.291716
7.84,15,11197.282568
7.92,22,11201.287808
5.36,21,11206.488699
4.38,14,11209.428694
3.68,14,11212.356695
4.46,13,11216.474696
5.66,24,11220.618697
3.88,12,11223.5357
5.65,14,11227.760784
5.6,19,11230.944989
4.25,12,11233.856664
6.7,17,11238.208882
5.02,16,11241.191505
6.14,21,11245.993297
4.0,9,11247.112297
6.48,21,11253.15712
3.9,15,11256.079959
5.12,18,11260.416166
6.11,17,11264.38177
6.72,18,11267.470976
6.12,22,11273.569891
8.17,19,11276.696114
3.8,15,11279.680714
6.54,28,11286.779049
8.08,21,11290.78885
5.15,12,11294.912051
2.93,9,11296.048046
4.96,14,11298.991711
8.5,11,11301.026312
5.12,17,11306.260057
8.0,16,11309.336689
7.4,17,11312.400898
6.08,18,11317.614357
4.84,16,11320.648017
6.68,19,11324.4877
6.52,24,11330.615232
4.95,10,11332.573837
3.39,11,11334.607838
4.0,15,11338.80962
5.8,18,11342.820261
4.06,14,11344.93145
3.6,11,11347.811102
7.4,26,11354.176935
8.4,20,11358.178162
7.16,20,11363.369402
4.78,15,11366.331689
5.98,15,11369.316316
4.96,10,11372.500495
3.84,10,11374.487157
7.38,20,11378.359005
6.7,13,11380.370004
4.51,13,11384.497203
5.3,11,11386.480415
6.0,19,11390.401688
3.78,11,11392.445285
3.71,11,11395.715028
5.98,19,11399.711646
6.8,18,11403.614273
7.64,19,11408.735713
6.0,11,11410.72893
3.43,12,11412.761931
5.72,19,11417.886932
4.5,14,11420.854935
7.34,17,11423.911932
6.2,18,11429.076932
6.24,17,11432.126933
3.08,13,11435.035956
6.0,20,11440.306585
5.7,16,11443.334585
3.22,18,11447.250586
4.7,15,11451.472585
7.9,15,11454.452587
5.8,23,11458.481586
3.9,14,11462.675588
6.8,21,11466.723588
7.39,25,11472.989587
5.58,19,11477.011588
6.16,17,11480.128589
6.66,21,11486.201589
6.65,11,11488.176589
7.25,17,11491.18859
5.74,15,11495.40225
7.24,23,11500.253246
5.8,19,11504.233246
5.16,13,11507.620247
5.12,16,11510.646249
8.5,20,11514.674248
7.9,15,11518.922247
5.68,10,11521.116249
6.37,19,11525.202965
6.39,18,11530.515825
3.35,8,11531.646824
7.0,12,11534.569419
4.45,10,11536.57366
6.58,28,11542.873877
5.68,15,11545.898226
6.1,17,11549.880825
5.6,16,11554.134076
6.48,24,11559.130547
3.88,9,11561.12916
5.6,15,11565.294328
4.13,12,11567.28194
6.8,12,11569.296943
2.0,10,11571.244231
4.96,15,11575.427104
5.26,16,11579.217709
6.3,14,11581.340502
5.42,16,11586.467612
2.9,8,11587.564286
3.49,13,11590.536464
5.9,11,11592.565463
4.8,18,11597.816475
6.34,18,11600.885092
