# {"t_start": 1765801489.2751834, "env_id": "Bpp-v0"} 
r,l,t 
6.4,20,19472.723361
7.1,16,19476.507332
5.84,18,19481.055944
6.6,16,19484.154799
4.05,12,19487.040371
7.68,19,19492.476611
6.3,15,19495.526986
1.82,9,19496.676969
8.26,17,19500.561272
5.08,16,19504.95855
5.03,15,19507.916176
5.84,28,19515.214445
8.3,15,19518.201141
8.0,20,19522.238425
7.06,24,19527.762401
7.6,25,19532.82567
6.4,16,19538.072563
7.34,24,19542.084231
7.56,24,19548.427778
7.6,21,19552.368101
4.8,12,19555.208358
6.8,19,19560.573632
5.36,15,19563.616289
6.7,12,19565.676937
3.8,11,19567.767638
6.0,18,19573.15256
4.14,16,19576.189836
3.88,14,19579.176541
8.26,20,19584.467104
7.41,22,19588.462727
6.0,25,19594.815336
6.57,21,19598.846003
5.5,12,19601.791635
5.68,17,19606.310922
4.18,15,19609.309922
7.0,14,19612.312943
6.16,20,19617.732922
8.15,15,19620.703922
5.35,15,19623.685943
5.9,14,19628.044922
6.4,15,19631.044942
5.74,22,19635.112924
7.02,24,19641.435606
7.12,21,19645.419066
4.92,15,19648.397745
5.25,15,19652.799999
5.04,19,19656.777886
6.46,19,19662.140201
6.2,20,19666.086487
8.64,27,19671.119379
6.6,19,19676.42466
8.86,29,19682.463938
1.32,6,19684.922266
5.04,14,19687.906915
6.12,17,19690.999206
5.88,19,19696.394095
3.54,9,19698.386736
4.86,19,19702.380036
4.18,15,19705.389259
6.4,20,19710.738194
8.0,18,19713.793817
7.0,13,19716.709149
8.8,17,19721.170807
6.01,25,19726.222285
6.52,20,19731.750228
7.47,19,19735.760507
6.48,19,19739.747189
6.82,21,19745.079152
2.24,15,19747.985807
6.32,18,19753.290784
6.32,13,19755.354034
6.3,11,19757.380033
8.53,24,19762.352002
5.52,17,19767.651913
5.79,19,19770.781296
5.6,13,19773.776939
4.1,10,19777.17422
2.0,11,19779.23087
5.05,10,19781.257846
6.5,24,19787.595798
5.28,15,19790.579102
6.96,23,19795.494538
4.9,15,19799.81413
7.48,24,19803.925825
7.06,19,19807.925122
4.08,13,19812.289033
5.11,14,19815.318337
6.54,15,19818.309996
6.5,15,19822.714236
6.65,15,19825.673546
6.76,20,19829.607295
4.9,17,19834.022191
5.76,19,19837.982473
7.25,12,19840.025114
7.92,23,19846.39972
7.08,22,19850.524071
7.1,13,19853.520673
6.62,12,19857.034363
4.2,17,19860.953662
5.5,18,19864.056296
4.16,12,19868.30948
6.32,20,19872.29741
6.32,19,19875.3817
7.4,22,19881.679696
5.3,12,19883.735687
8.1,16,19886.829977
4.19,12,19891.175957
7.3,15,19894.240239
6.78,23,19898.371848
5.06,17,19903.714192
8.68,21,19907.673487
6.4,20,19912.952437
8.1,24,19917.89234
6.65,12,19920.088756
6.78,23,19926.891327
5.22,15,19930.05194
8.36,20,19934.153699
6.25,12,19937.668005
6.55,20,19941.689978
5.87,17,19945.578233
6.6,14,19949.058196
8.0,15,19952.034512
2.66,8,19953.940145
8.9,17,19956.95476
8.2,15,19961.335452
6.39,24,19966.347911
7.0,20,19971.875862
7.55,23,19976.837106
3.88,14,19979.876747
0.75,3,19979.967781
5.87,19,19985.367357
5.87,20,19989.325668
6.4,15,19993.754933
6.8,23,19998.620857
5.12,14,20000.705515
4.86,13,20005.105459
7.36,15,20008.19907
6.12,12,20010.289392
5.28,19,20014.331707
6.36,21,20019.837826
6.0,20,20023.873434
9.0,20,20029.313397
7.8,22,20034.162342
4.6,14,20037.141597
7.46,24,20042.632243
5.62,18,20046.519182
5.35,19,20052.063528
5.55,15,20055.117449
7.29,17,20058.238142
8.0,16,20062.783448
6.2,17,20066.679733
8.2,19,20070.633658
7.4,24,20076.12154
7.2,18,20080.063216
5.5,14,20083.030861
8.36,27,20089.603308
4.28,22,20094.640236
5.02,14,20098.245881
7.6,16,20102.166547
3.86,8,20103.281203
7.85,17,20108.648836
4.77,17,20111.732134
6.68,22,20115.723498
8.35,14,20120.105151
5.41,14,20123.084471
4.65,16,20126.183753
4.21,11,20128.245394
3.93,11,20132.679704
7.68,24,20136.871562
4.16,15,20139.923244
5.0,13,20144.339867
7.4,15,20147.304127
5.6,20,20151.264067
3.78,11,20154.724371
5.94,22,20159.570052
3.99,17,20162.597691
4.43,12,20166.110603
3.0,16,20170.044245
6.07,18,20173.17264
4.26,16,20177.702853
4.76,17,20181.645745
3.3,10,20183.659745
5.02,16,20186.669981
6.0,18,20192.057905
6.4,17,20195.120159
4.78,16,20198.197779
7.0,18,20203.585074
7.91,20,20207.608907
3.57,16,20212.159822
5.5,16,20215.247471
6.52,17,20219.20947
9.16,28,20225.860379
6.84,19,20229.786679
6.37,18,20235.17323
3.64,14,20237.27523
6.32,15,20240.289479
6.72,22,20246.607384
5.02,13,20248.708038
6.84,17,20252.645324
4.56,14,20255.687654
3.9,13,20259.271024
6.75,12,20262.257643
4.94,15,20265.312928
8.4,22,20270.810318
7.2,21,20274.796188
5.9,16,20277.7728
4.72,14,20282.200438
6.89,16,20285.246741
7.04,21,20290.221607
5.4,15,20294.74896
7.25,18,20297.883607
8.1,15,20300.929903
5.2,15,20305.428848
9.2,28,20311.344769
8.0,19,20316.778661
5.2,17,20319.846273
6.6,20,20323.791922
5.04,15,20328.252722
7.04,23,20333.253703
4.16,13,20335.359724
4.84,10,20338.756702
10.0,17,20342.68273
7.12,25,20347.695708
6.36,21,20353.102701
7.61,20,20357.022729
5.38,14,20361.315373
6.0,17,20364.335367
8.5,16,20367.371387
5.8,15,20370.420367
4.9,16,20374.891382
9.24,22,20379.883374
6.48,18,20384.419368
6.72,19,20388.379372
9.04,20,20392.299368
5.7,17,20397.566348
8.4,19,20400.668368
3.72,11,20403.546349
5.68,17,20408.051373
6.71,20,20412.13237
6.05,18,20416.125352
7.0,13,20419.673346
5.5,20,20423.652026
7.8,11,20425.719019
7.18,21,20432.014995
6.8,22,20436.070995
10.0,15,20439.033017
6.78,17,20443.458016
5.39,13,20446.396025
4.6,15,20449.460016
2.0,11,20453.010992
9.36,25,20458.026016
6.24,21,20462.137996
5.6,14,20466.558035
5.1,13,20469.524024
6.75,15,20472.488993
5.72,17,20476.901017
6.6,15,20479.837996
6.4,22,20484.684661
6.98,17,20489.158637
7.1,16,20492.242729
6.66,21,20496.390655
6.8,22,20502.807929
4.74,13,20504.921601
6.6,19,20510.326549
7.8,18,20514.257797
4.0,13,20516.367462
3.64,15,20519.412124
5.55,15,20523.828505
2.4,7,20525.73717
6.9,14,20528.639812
4.92,14,20530.776067
6.0,20,20536.263026
6.33,21,20541.15494
6.35,19,20545.746177
7.1,20,20549.797849
5.45,21,20556.08638
8.5,18,20559.137694
6.27,17,20563.001311
2.8,12,20565.060563
6.96,18,20570.447524
10.0,18,20573.563171
7.6,16,20576.644467
7.36,20,20582.169797
7.78,20,20586.22676
6.38,16,20591.607984
5.1,17,20594.643637
6.68,18,20598.544591
5.9,12,20602.04491
7.15,14,20604.973149
6.24,17,20608.016776
4.34,15,20611.134118
10.0,19,20616.634052
5.0,14,20619.616704
5.0,14,20622.612335
4.84,12,20626.158576
6.24,19,20630.152805
6.8,14,20633.104086
8.64,19,20637.631033
7.52,18,20641.522669
6.0,26,20647.942643
8.24,16,20650.978904
5.78,17,20654.909193
6.8,14,20659.340504
5.4,16,20662.439794
8.5,22,20666.561079
5.82,22,20672.974042
6.07,20,20676.972967
8.7,18,20680.042629
6.41,22,20686.309059
8.0,13,20688.375688
6.6,21,20693.891709
6.72,23,20698.86566
6.1,17,20701.96321
7.5,21,20708.343167
8.2,15,20711.324446
7.9,17,20714.382033
8.0,17,20718.838988
7.36,21,20723.713315
6.1,15,20728.182287
7.62,19,20731.3237
9.55,15,20734.330313
5.08,17,20739.747231
7.03,25,20744.850376
5.3,12,20746.907755
8.12,27,20754.228332
8.8,24,20758.329618
8.2,16,20763.569985
6.16,18,20766.607273
4.64,15,20769.552882
6.12,13,20773.888182
4.25,14,20776.823535
7.12,32,20782.990524
6.6,15,20787.475436
5.8,13,20790.465625
4.67,12,20792.530648
3.16,12,20794.584307
4.41,13,20798.900543
6.34,23,20803.81182
7.48,21,20809.273309
7.74,23,20813.349599
6.88,20,20817.372539
5.54,23,20823.810798
5.2,18,20827.763037
7.85,13,20831.304328
7.98,23,20836.177249
3.9,16,20839.120914
6.65,19,20844.438883
5.96,21,20848.459163
3.38,14,20851.430639
6.55,17,20855.921942
6.3,11,20857.96559
2.65,8,20859.944214
5.96,15,20863.037873
7.36,23,20869.429803
7.32,25,20874.47776
8.15,20,20879.813722
7.25,19,20882.861364
8.8,16,20888.065285
7.14,18,20891.120546
6.8,18,20895.140491
6.56,17,20899.643128
4.4,11,20901.702414
4.64,17,20905.613651
4.92,16,20908.659889
5.76,15,20913.070153
7.56,19,20916.99112
6.3,20,20922.333396
5.38,16,20925.343229
6.22,22,20929.376896
5.38,16,20934.663847
6.29,16,20937.704201
6.3,19,20941.720837
9.28,24,20947.340764
6.16,18,20951.363076
6.8,18,20956.680995
6.34,16,20959.70964
4.79,16,20962.714912
3.47,10,20964.676577
6.6,14,20969.031794
6.5,14,20972.015116
7.54,22,20976.09336
7.48,21,20981.547653
6.8,24,20986.626623
4.5,15,20991.085896
7.84,25,20996.06706
7.8,23,21002.362333
3.04,10,21004.350978
7.56,24,21008.472283
9.04,22,21014.845279
10.0,17,21017.980578
1.2,6,21019.007246
5.28,19,21023.056573
9.4,16,21027.485505
7.12,21,21032.363292
6.44,20,21037.71124
8.6,16,21040.698918
5.58,19,21044.645571
5.3,15,21049.035392
4.29,13,21051.092065
8.08,19,21055.049075
4.88,16,21059.454069
5.4,11,21061.471064
3.42,11,21064.352083
8.26,23,21068.49508
8.5,14,21072.873072
5.9,18,21076.774064
6.64,24,21082.295686
7.6,15,21085.291686
5.9,22,21090.141727
6.2,13,21093.636711
4.3,9,21095.604717
6.88,17,21099.501685
6.16,20,21104.974706
10.0,12,21107.060705
5.9,12,21109.116714
4.8,16,21113.015706
9.2,15,21117.362686
8.3,19,21120.472705
10.0,19,21124.414706
5.06,16,21128.826685
4.7,16,21132.627687
4.62,12,21134.648705
5.9,9,21136.659707
2.36,8,21139.193713
3.93,14,21142.238329
4.7,17,21146.220348
7.82,23,21151.818326
4.4,10,21153.825361
7.47,26,21158.781345
7.52,20,21164.147347
6.0,21,21168.981348
7.2,18,21173.435345
5.55,16,21176.501345
8.14,21,21181.430345
5.02,15,21185.873352
6.28,17,21188.940325
4.78,13,21191.93235
4.29,15,21196.376326
7.98,20,21200.35099
7.3,22,21204.36999
7.12,20,21209.790993
6.92,23,21214.742991
7.2,17,21219.295011
7.02,24,21224.330407
6.75,11,21226.361745
6.75,12,21228.489395
7.36,26,21235.857983
7.25,20,21239.870636
8.6,18,21244.317866
8.4,28,21250.164856
4.14,11,21253.633095
8.07,19,21257.695405
7.2,19,21261.68934
9.6,21,21267.231726
7.73,25,21272.291055
6.0,20,21277.711035
3.87,18,21280.809684
6.06,17,21284.662351
7.0,24,21291.032506
5.98,16,21294.085153
5.44,19,21299.595217
5.65,18,21302.725858
8.65,17,21306.680064
7.02,24,21312.369983
6.98,24,21317.351298
8.6,14,21320.316605
5.72,17,21324.776876
7.86,21,21329.604146
5.9,17,21334.095051
5.96,19,21338.148344
7.32,16,21341.218997
6.0,19,21346.685852
4.9,17,21349.76855
3.4,12,21352.742846
8.4,15,21357.193752
5.79,15,21360.176399
7.2,14,21362.280418
6.45,18,21366.213302
7.44,21,21371.622619
6.0,19,21375.555551
10.0,22,21381.141545
7.76,31,21388.174539
4.89,15,21392.667822
5.92,19,21395.788112
2.6,10,21397.821275
4.69,16,21403.154588
6.26,19,21406.241415
6.65,14,21409.196757
9.4,27,21416.562756
4.78,16,21419.628727
7.76,25,21426.123747
4.29,12,21428.200727
5.89,16,21431.309768
2.3,9,21433.330727
6.84,20,21438.850754
4.79,13,21441.802398
7.93,24,21446.767512
6.24,17,21451.26142
7.94,22,21455.305038
7.16,20,21460.809998
3.29,11,21463.770646
6.22,19,21466.964953
5.16,20,21472.481869
2.94,10,21474.639056
2.77,8,21476.676655
8.86,25,21481.949467
5.52,22,21487.567855
5.7,17,21491.486151
4.8,14,21495.941088
4.64,13,21498.042079
7.68,22,21503.057009
7.46,22,21508.659899
5.96,16,21511.745185
6.96,26,21516.89894
7.4,18,21522.360304
5.6,13,21525.330942
6.4,19,21528.469629
8.5,16,21533.755907
4.28,16,21536.76116
7.22,23,21542.425491
2.0,10,21544.475155
4.85,16,21548.421481
6.4,17,21551.535826
6.2,17,21556.145768
6.72,18,21560.079475
5.24,16,21563.133084
3.95,9,21566.593382
5.2,19,21570.516379
5.2,22,21574.595063
7.46,26,21581.246953
6.6,14,21584.297577
6.34,19,21589.810509
4.14,13,21592.823816
6.91,20,21596.926349
6.0,21,21602.495628
8.0,30,21608.540553
8.0,24,21615.024567
7.6,18,21618.134534
5.88,19,21623.737201
8.36,20,21627.801105
6.08,14,21630.864402
8.22,21,21636.501299
3.73,13,21639.50697
6.66,19,21642.634642
5.92,19,21648.147197
7.76,24,21653.205517
5.92,20,21658.688395
6.65,19,21662.760063
5.8,24,21667.87505
4.76,11,21671.462359
9.28,24,21676.54333
6.84,15,21679.648011
6.47,17,21684.155303
5.8,14,21687.15258
7.72,15,21690.191904
6.48,18,21694.763504
9.0,13,21697.691792
8.05,15,21700.707409
7.04,17,21705.345745
7.44,23,21710.369744
6.86,26,21717.059721
3.9,8,21719.064627
9.12,19,21723.186349
5.0,11,21725.215323
8.0,17,21729.678319
6.64,17,21733.614629
7.44,17,21736.674221
4.0,12,21740.244835
7.4,24,21745.498185
6.36,20,21749.64496
8.56,25,21756.25128
5.8,18,21760.27089
5.71,17,21764.806518
3.54,12,21767.702295
5.29,13,21769.78969
5.2,20,21775.185561
4.79,16,21778.186806
6.47,17,21782.217449
6.9,20,21787.776342
5.76,19,21791.852622
9.1,24,21796.094617
2.56,9,21799.573284
6.7,25,21804.618606
7.44,21,21810.177401
6.36,20,21814.164707
6.0,16,21818.00606
9.0,14,21821.662736
5.85,21,21826.6907
5.05,8,21827.796726
7.7,22,21834.326228
5.8,18,21837.510577
6.75,12,21840.487252
7.0,19,21845.114362
5.66,16,21849.116739
7.25,12,21851.393334
6.01,18,21856.780437
6.97,18,21859.88611
9.52,27,21865.994167
6.8,18,21870.640109
6.99,18,21874.715778
4.3,8,21875.831771
9.12,26,21883.305372
7.4,14,21885.477065
6.26,17,21889.408934
6.66,21,21894.889902
8.45,18,21898.853216
6.54,15,21903.398482
2.74,13,21905.532159
7.32,22,21910.55376
6.24,21,21916.113201
9.0,22,21920.249828
6.4,13,21923.238452
7.34,18,21927.793426
2.55,9,21929.764425
9.5,11,21931.787773
7.28,20,21935.794391
7.28,25,21942.304033
6.56,26,21949.74798
5.96,16,21952.861264
8.75,15,21955.918924
7.26,22,21961.542857
5.56,23,21966.508819
5.25,18,21969.602432
5.28,16,21974.927782
7.45,25,21979.966713
6.38,23,21985.590005
8.68,25,21990.706618
3.0,13,21993.738959
6.3,19,21999.65665
6.8,16,22002.851477
6.24,18,22006.010333
4.69,13,22010.47053
3.76,16,22013.556154
7.12,19,22017.583094
6.22,19,22023.139859
6.62,21,22027.289389
5.6,16,22031.916632
8.2,15,22034.991268
7.45,20,22039.092213
5.7,14,22043.658861
4.8,13,22046.655085
10.0,18,22049.784745
6.18,19,22055.322346
7.2,14,22058.359546
4.55,13,22060.57022
2.11,7,22062.612443
8.2,24,22069.459876
6.44,19,22072.699039
6.92,18,22076.80813
6.04,16,22081.506368
8.08,20,22085.608967
6.8,17,22091.068906
6.94,18,22094.23156
5.16,20,22098.364856
2.96,16,22103.134556
6.15,10,22105.176455
6.0,10,22107.2148
7.0,12,22110.352012
6.8,12,22112.890045
8.24,21,22119.064196
3.6,11,22122.282058
8.0,14,22124.565058
8.03,19,22130.190129
6.08,25,22135.316398
10.0,13,22139.839741
4.93,19,22144.052996
5.1,13,22146.37891
5.38,16,22149.697549
6.0,16,22155.185406
5.4,18,22158.362675
3.84,12,22161.421308
7.9,26,22168.033293
7.72,22,22172.170595
5.5,15,22176.778546
2.12,8,22178.795525
3.12,10,22180.838208
8.64,26,22187.601798
2.0,11,22189.693466
7.8,16,22192.82879
4.15,17,22196.880537
9.28,26,22203.611449
2.88,10,22205.635469
5.59,14,22208.662482
7.52,15,22213.222406
3.42,13,22215.316093
7.5,18,22219.316302
1.33,6,22220.399304
5.39,19,22225.962581
6.44,19,22230.100449
4.75,8,22231.23408
6.54,19,22236.910038
4.46,18,22240.974683
8.84,26,22247.617879
6.62,18,22251.59367
6.04,18,22254.683296
8.42,25,22261.282169
7.6,24,22266.379201
5.8,11,22270.003169
4.71,13,22273.093168
7.75,16,22276.171197
10.0,27,22282.919169
8.78,28,22289.023168
5.68,15,22293.622207
5.7,15,22296.668188
10.0,24,22301.857185
4.77,18,22306.570678
6.92,27,22312.659562
6.9,19,22318.341518
9.2,19,22321.684136
1.44,8,22323.876813
4.35,11,22326.05557
1.0,7,22329.690505
5.7,16,22332.890264
6.36,20,22337.096612
6.4,20,22342.750886
4.0,12,22344.819516
6.95,14,22347.841502
6.04,16,22350.968832
6.2,20,22356.652771
6.6,12,22359.653384
6.32,18,22362.874647
8.2,21,22368.557549
5.72,24,22373.626034
7.28,20,22379.283962
6.15,14,22382.342625
8.28,22,22386.505573
9.16,25,22393.236459
6.56,16,22397.262781
6.04,17,22401.993345
6.25,10,22404.044308
6.62,27,22409.224278
5.42,22,22415.700555
6.22,20,22419.775487
5.28,14,22424.341819
7.6,22,22428.514347
4.22,14,22431.575621
7.92,21,22437.322265
5.62,14,22440.407865
4.25,6,22441.475866
6.52,18,22445.534526
3.52,9,22448.196875
10.0,25,22453.26271
6.7,15,22456.299319
6.06,16,22461.818288
3.08,8,22462.959296
7.3,19,22467.042581
7.32,23,22473.724109
8.64,18,22476.880405
4.52,14,22479.937027
6.66,19,22485.612312
5.88,18,22488.811161
9.64,24,22495.423006
5.4,15,22498.510125
10.0,18,22502.446753
6.9,12,22504.569424
0.72,7,22508.029727
7.6,23,22512.292655
8.37,19,22516.432352
8.15,17,22521.126237
7.19,20,22525.312874
4.8,10,22527.368245
6.43,14,22531.885469
5.62,17,22535.824134
6.32,18,22538.934437
6.35,15,22543.408315
5.56,18,22547.380662
5.26,18,22550.561967
7.28,17,22556.15826
6.4,15,22559.257509
2.17,6,22560.333143
6.08,18,22565.974811
5.72,18,22569.161713
7.44,20,22573.172935
7.36,21,22578.800834
6.78,21,22583.726495
7.6,22,22589.601236
8.5,14,22592.689521
8.42,21,22596.855426
5.65,12,22599.029432
5.72,20,22604.682386
4.82,15,22607.743408
8.8,16,22613.106695
5.8,7,22614.170355
6.85,12,22616.228317
5.98,18,22620.148259
7.04,25,22626.71401
6.6,13,22629.693664
6.2,15,22632.76693
6.92,20,22638.415942
8.7,14,22640.589917
10.0,17,22644.633213
7.36,17,22649.304531
6.3,19,22653.306453
3.12,11,22655.335455
3.84,13,22659.856424
9.0,17,22662.914743
9.0,19,22666.924056
7.64,22,22672.652978
6.09,13,22675.639608
8.32,22,22679.834829
6.68,21,22686.407438
7.64,18,22689.583741
5.6,17,22695.084072
3.94,13,22697.176336
6.74,18,22701.156621
7.56,20,22706.729818
6.16,23,22710.873819
4.67,12,22713.867408
5.67,13,22716.044383
6.68,16,22721.580324
1.55,4,22721.704356
3.36,15,22724.783605
7.14,16,22730.325297
4.24,15,22733.305927
6.46,19,22736.410585
4.0,9,22738.402866
9.76,25,22744.954137
7.3,14,22747.914487
3.06,13,22750.919832
7.05,21,22756.550138
5.06,12,22758.640488
5.15,10,22760.677481
8.5,24,22767.33033
6.41,17,22770.440683
7.6,18,22774.371662
9.4,17,22778.928662
8.78,22,22783.869345
6.44,28,22790.517323
4.62,13,22793.512321
5.69,12,22795.603328
5.64,17,22801.232324
5.42,15,22804.307323
6.09,14,22807.385321
6.04,19,22812.074322
6.6,15,22815.081347
6.32,18,22819.018342
5.36,14,22823.525326
6.39,17,22826.627323
4.98,15,22829.678342
6.92,20,22835.312327
7.24,22,22840.339322
5.37,15,22843.403997
3.23,9,22844.561999
3.0,14,22849.162969
5.0,23,22854.131992
3.88,13,22856.250979
7.0,17,22861.658995
7.06,20,22865.658997
3.0,11,22867.720959
5.96,17,22872.362994
9.4,17,22876.358
5.6,22,22882.044959
6.65,19,22886.088989
3.6,13,22889.099963
8.5,19,22893.811067
6.6,20,22897.808371
5.73,18,22901.745008
6.9,22,22907.368598
8.25,15,22910.41965
5.28,21,22916.970551
7.0,20,22921.08687
7.44,21,22925.231176
5.39,16,22929.839164
8.05,17,22932.891496
5.5,10,22934.900516
8.25,12,22937.828837
1.36,8,22940.442521
5.46,14,22943.464146
3.82,13,22946.412837
9.0,12,22948.442148
6.2,17,22954.011149
6.16,19,22957.204502
8.35,22,22963.83343
9.4,17,22966.957237
8.56,22,22971.919106
2.5,9,22973.062128
7.5,26,22980.49769
10.0,19,22983.601377
7.36,25,22990.151258
8.32,23,22995.216204
2.65,6,22996.271229
5.62,15,23000.924516
9.25,18,23004.974828
5.9,18,23008.141479
7.88,17,23013.652399
6.78,19,23017.647738
6.05,15,23022.195023
6.4,23,23026.307327
5.84,22,23031.232897
8.32,19,23036.012537
6.16,20,23040.163459
6.36,18,23045.793133
7.12,18,23049.886059
6.64,23,23054.055362
7.24,21,23059.621332
2.0,10,23061.625929
7.9,20,23065.598538
5.2,13,23070.133512
1.64,5,23071.137123
7.36,23,23076.166936
7.1,20,23081.834194
6.48,22,23086.006183
8.5,14,23088.988656
3.88,18,23093.709665
6.74,18,23097.724655
4.32,11,23099.79536
8.2,25,23106.319326
9.22,26,23111.388238
8.48,30,23119.048855
6.6,12,23122.038522
2.5,13,23124.171149
6.84,15,23128.806396
3.2,12,23131.786729
5.52,15,23134.865408
4.2,15,23139.430321
6.56,19,23143.369637
5.3,16,23146.415275
6.14,16,23150.983234
7.42,22,23155.106516
6.04,17,23159.091814
5.25,15,23163.944098
6.2,16,23167.083055
9.1,23,23172.115986
9.68,25,23178.691948
7.76,22,23182.739625
5.08,16,23187.299558
7.02,17,23191.272867
7.26,18,23194.40951
7.92,19,23200.041398
5.71,17,23203.235696
6.86,20,23207.333847
7.99,16,23212.832877
5.95,13,23214.96952
7.27,20,23219.026787
6.4,15,23223.583083
5.72,22,23228.561926
6.78,19,23233.227881
2.9,17,23237.219138
4.87,11,23239.336794
6.56,20,23245.029059
6.48,14,23248.067824
4.3,13,23250.240082
2.3,11,23253.168708
5.0,19,23257.807563
6.93,21,23262.682498
7.3,14,23264.823498
6.4,16,23270.296078
5.07,15,23273.30475
6.28,19,23276.485353
6.18,25,23283.171983
7.4,18,23287.238329
10.0,19,23292.893256
6.62,16,23296.003888
7.4,17,23299.071172
8.88,18,23304.541531
7.2,24,23309.564802
4.89,14,23312.537098
8.6,18,23317.196339
6.85,17,23321.231646
4.22,16,23324.396953
10.0,19,23329.992551
8.8,22,23334.145496
6.8,19,23339.727786
6.2,16,23342.768462
5.52,13,23345.710104
6.1,12,23347.783389
4.57,19,23353.288284
6.25,20,23357.328576
4.68,12,23359.446197
6.52,21,23365.112498
3.12,9,23367.114465
4.28,21,23371.283499
6.84,14,23375.852469
7.2,22,23380.808469
7.78,21,23386.389129
5.08,20,23390.454123
4.05,11,23392.512124
9.2,17,23397.188143
7.36,21,23402.226149
6.27,16,23405.283862
5.32,17,23409.977884
4.6,12,23412.961159
7.18,21,23417.042795
5.4,8,23418.171109
6.96,20,23423.744738
8.06,22,23428.673714
6.74,20,23434.288612
7.25,10,23436.326222
2.85,8,23437.42888
5.11,14,23440.516571
9.04,26,23447.24841
3.1,8,23449.271963
6.94,23,23455.880995
5.0,10,23457.882296
7.52,21,23461.944963
7.34,15,23465.007961
6.85,11,23468.659412
5.86,18,23472.651357
5.39,20,23476.805044
8.6,21,23482.587921
7.0,14,23485.640556
6.32,20,23491.390185
5.94,20,23495.522838
9.8,17,23498.612109
6.0,13,23503.195119
7.32,21,23507.282753
6.3,15,23510.345686
8.9,18,23514.97696
7.9,23,23520.138674
4.36,16,23523.289339
6.54,22,23529.827678
7.12,23,23533.955045
4.86,19,23539.448438
7.48,20,23543.471139
3.22,10,23545.498814
6.1,15,23550.061208
7.0,21,23554.092175
6.76,17,23558.072478
10.0,15,23562.644394
7.0,17,23565.714031
9.2,19,23569.776979
7.76,22,23575.37693
6.18,15,23578.413187
7.74,21,23582.387387
5.3,16,23587.706501
6.04,19,23590.863311
5.25,16,23596.230574
5.72,17,23599.321834
8.8,14,23602.293442
7.36,20,23607.864424
6.16,17,23610.989727
6.56,20,23615.041366
4.88,14,23619.505656
5.05,15,23622.501179
6.46,19,23626.483861
1.84,5,23627.475498
8.02,17,23632.00245
7.0,15,23634.966149
2.45,6,23635.975147
4.45,8,23637.924431
7.0,11,23639.99945
5.46,18,23645.496721
5.38,14,23648.484043
7.8,15,23651.525271
5.54,12,23655.078244
5.9,20,23659.156213
2.61,9,23661.121883
2.25,6,23662.143911
6.1,16,23666.681541
5.42,13,23669.595799
7.55,17,23672.634051
4.39,14,23677.085378
4.12,15,23680.125664
6.11,19,23684.191959
6.55,14,23688.706581
7.28,20,23692.774916
2.75,9,23693.907898
3.8,14,23696.941504
7.1,24,23703.41237
8.65,16,23706.378998
8.3,23,23712.787575
8.98,27,23717.78392
7.76,19,23723.286254
7.96,22,23727.446563
7.64,19,23731.511518
7.32,22,23738.006461
7.8,18,23741.100095
5.08,23,23747.503076
5.07,13,23749.629301
5.92,17,23753.568578
6.08,17,23758.103514
6.69,19,23762.060162
5.9,17,23765.154829
5.56,15,23769.721745
7.6,20,23773.763006
6.92,24,23778.774986
5.5,11,23782.231642
7.68,21,23787.055262
5.64,21,23792.531865
7.44,23,23796.606195
7.16,22,23801.595477
7.54,20,23807.130387
5.32,15,23810.14287
7.24,25,23816.687871
8.8,20,23820.69987
5.72,12,23822.787889
5.9,18,23828.371711
8.06,18,23831.417003
5.84,22,23836.325269
6.09,19,23841.792211
5.51,13,23843.884217
4.2,15,23846.883836
7.5,13,23851.298412
3.73,14,23854.324059
5.58,21,23858.435427
6.59,17,23862.999389
6.6,17,23866.890031
1.3,6,23867.907722
7.4,17,23870.96944
6.24,15,23875.338756
5.46,15,23878.296099
4.6,16,23881.308746
6.25,13,23885.85912
7.16,23,23890.856916
7.85,15,23893.910566
7.84,21,23899.488517
6.6,26,23904.517794
8.0,19,23909.921639
3.04,9,23911.876972
6.48,21,23915.899653
4.16,13,23919.471566
6.52,18,23923.433897
5.88,18,23927.422525
8.84,26,23934.026635
6.68,23,23938.189543
9.4,26,23945.72185
6.8,23,23949.811879
7.9,17,23955.185811
5.31,17,23958.255157
5.6,17,23961.291814
5.52,21,23967.748705
9.22,24,23971.937964
6.6,24,23978.496947
6.16,19,23982.48487
7.56,19,23986.439559
6.6,19,23991.816144
6.26,18,23994.885767
8.5,14,23997.877147
5.54,12,24001.392754
6.28,21,24006.362046
6.05,15,24009.426341
6.55,20,24015.073673
3.88,14,24017.202674
7.2,18,24021.218674
5.46,23,24027.675694
5.04,17,24030.730674
6.18,22,24036.282674
8.32,21,24041.162674
4.24,14,24043.316303
5.94,22,24049.887305
3.76,11,24051.971303
2.84,10,24054.020324
9.25,14,24058.580331
7.8,17,24061.665303
6.83,17,24065.576344
5.9,15,24070.03933
2.7,13,24072.14733
8.2,20,24076.093325
6.39,14,24079.098341
6.1,14,24083.545304
7.68,24,24088.605331
6.4,19,24093.304395
10.0,19,24097.328027
5.68,20,24101.417327
6.25,15,24105.932292
5.48,21,24109.955613
4.86,11,24112.816943
6.38,18,24117.420209
6.2,14,24120.417517
4.54,11,24122.489525
4.68,18,24127.99122
5.8,19,24132.06849
5.74,17,24135.201762
